Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"-22,200,000","-21,900,000","-17,900,000","-16,100,000","13,800,000","28,200,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBT Excluding Unusual Items,"818,600,000","809,500,000","915,000,000","847,800,000","758,100,000","703,100,000",Upgrade,Financials in EUR,Fiscal year is January - December
Merger & Restructuring Charges,"-284,700,000","-298,800,000","-98,900,000","-52,300,000","-86,400,000","-27,700,000",Upgrade,Financials in EUR,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"-4,700,000","-8,000,000","2,600,000","3,100,000","7,600,000","-1,900,000",Upgrade,Financials in EUR,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,"5,700,000","-3,700,000",Upgrade,Financials in EUR,Fiscal year is January - December
Asset Writedown,"265,300,000","253,400,000","-114,300,000","-9,100,000","-153,900,000","-668,800,000",Upgrade,Financials in EUR,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,"-35,800,000",Upgrade,Financials in EUR,Fiscal year is January - December
Pretax Income,"794,500,000","756,100,000","704,400,000","789,500,000","531,100,000","-34,800,000",Upgrade,Financials in EUR,Fiscal year is January - December
Income Tax Expense,"127,400,000","136,200,000","112,300,000","158,300,000","-17,800,000","19,600,000",Upgrade,Financials in EUR,Fiscal year is January - December
Earnings From Continuing Operations,"667,100,000","619,900,000","592,100,000","631,200,000","548,900,000","-54,400,000",Upgrade,Financials in EUR,Fiscal year is January - December
Earnings From Discontinued Operations,"17,300,000","27,300,000","55,400,000","15,500,000",-,"4,200,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income to Company,"684,400,000","647,200,000","647,500,000","646,700,000","548,900,000","-50,200,000",Upgrade,Financials in EUR,Fiscal year is January - December
Minority Interest in Earnings,"-3,200,000","-2,800,000","1,100,000","-100,000","-900,000","-500,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income,"681,200,000","644,400,000","648,600,000","646,600,000","548,000,000","-50,700,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income to Common,"681,200,000","644,400,000","648,600,000","646,600,000","548,000,000","-50,700,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income Growth,24.069%,-0.648%,0.309%,17.993%,-,-,Upgrade,Financials in EUR,Fiscal year is January - December
Shares Outstanding (Basic),"82,795,404","82,722,765","82,413,804","82,647,356","82,964,839","83,095,043",Upgrade,Financials in EUR,Fiscal year is January - December
Shares Outstanding (Diluted),"83,569,916","83,375,212","83,097,845","83,358,426","83,448,114","83,507,329",Upgrade,Financials in EUR,Fiscal year is January - December
Shares Change (YoY),0.605%,0.334%,-0.313%,-0.107%,-0.071%,0.311%,Upgrade,Financials in EUR,Fiscal year is January - December
EPS (Basic),8.228,7.790,7.870,7.824,6.605,-0.610,Upgrade,Financials in EUR,Fiscal year is January - December
EPS (Diluted),8.150,7.727,7.807,7.756,6.570,-0.610,Upgrade,Financials in EUR,Fiscal year is January - December
EPS Growth,23.274%,-1.015%,0.654%,18.051%,-,-,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow,"767,600,000","749,700,000","874,800,000","805,600,000","691,400,000","483,200,000",Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Per Share,9.185,8.992,10.527,9.664,8.285,5.786,Upgrade,Financials in EUR,Fiscal year is January - December
Dividend Per Share,1.200,1.200,1.200,1.200,1.000,1.000,Upgrade,Financials in EUR,Fiscal year is January - December
Dividend Growth,0%,0%,0%,20.000%,0%,0%,Upgrade,Financials in EUR,Fiscal year is January - December
Gross Margin,82.009%,82.724%,83.281%,84.043%,81.736%,81.877%,Upgrade,Financials in EUR,Fiscal year is January - December
Operating Margin,24.960%,26.040%,29.898%,32.242%,28.256%,26.062%,Upgrade,Financials in EUR,Fiscal year is January - December
Profit Margin,19.831%,19.489%,20.549%,23.525%,20.401%,-1.883%,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Margin,22.346%,22.674%,27.715%,29.309%,25.739%,17.944%,Upgrade,Financials in EUR,Fiscal year is January - December
EBITDA,"1,144,500,000","1,143,000,000","1,130,900,000","1,059,200,000","929,600,000","863,500,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBITDA Margin,33.318%,34.569%,35.829%,38.536%,34.606%,32.067%,Upgrade,Financials in EUR,Fiscal year is January - December
D&A For EBITDA,"287,100,000","282,000,000","187,200,000","173,000,000","170,600,000","161,700,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBIT,"857,400,000","861,000,000","943,700,000","886,200,000","759,000,000","701,800,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBIT Margin,24.960%,26.040%,29.898%,32.242%,28.256%,26.062%,Upgrade,Financials in EUR,Fiscal year is January - December
Effective Tax Rate,16.035%,18.013%,15.943%,20.051%,-,-,Upgrade,Financials in EUR,Fiscal year is January - December
Revenue as Reported,"3,435,100,000","3,306,400,000","3,156,400,000","2,748,600,000","2,686,200,000","2,692,800,000",Upgrade,Financials in EUR,Fiscal year is January - December
