Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Net Income,"52,496,000,000","30,637,000,000","34,808,000,000","36,629,000,000","48,031,000,000","42,562,000,000","27,236,000,000","100,464,000,000","22,542,000,000","34,722,000,000","43,185,000,000","17,869,000,000","20,892,000,000","32,238,000,000","25,785,000,000","36,692,000,000","27,844,000,000","21,536,000,000","31,349,000,000","39,228,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"52,496,000,000","30,637,000,000","34,808,000,000","36,629,000,000","48,031,000,000","42,562,000,000","27,236,000,000","100,464,000,000","22,542,000,000","34,722,000,000","43,185,000,000","17,869,000,000","20,892,000,000","32,238,000,000","25,785,000,000","36,692,000,000","27,844,000,000","21,536,000,000","31,349,000,000","39,228,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,9.296%,-28.018%,27.801%,-63.540%,113.073%,22.579%,-36.932%,462.225%,7.898%,7.705%,67.481%,-51.300%,-24.968%,49.694%,-17.749%,-6.465%,2.375%,-11.803%,-18.394%,7.627%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"850,691,428","850,474,572","854,529,000","865,701,000","878,190,000","882,915,000","882,915,000","886,200,000","901,887,000","904,446,000","904,443,000","904,449,000","904,455,000","904,389,000","909,657,000","925,407,000","930,726,000","911,499,000","913,029,000","924,417,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"850,976,554","850,791,446","854,820,000","866,004,000","878,493,000","883,218,000","883,218,000","886,503,000","902,190,000","904,749,000","904,746,000","904,752,000","904,758,000","904,692,000","909,969,000","925,710,000","931,029,000","911,946,000","913,548,000","925,410,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),-3.132%,-3.671%,-3.215%,-2.312%,-2.627%,-2.380%,-2.379%,-2.017%,-0.284%,0.006%,-0.574%,-2.264%,-2.822%,-0.795%,-0.392%,0.032%,-0.464%,-2.486%,-2.364%,-1.444%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),61.710,36.023,40.734,42.311,54.693,48.206,30.848,113.365,24.994,38.390,47.748,19.757,23.099,35.646,28.346,39.650,29.916,23.627,34.335,42.435,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),61.687,36.010,40.720,42.297,54.673,48.190,30.839,113.327,24.987,38.377,47.733,19.750,23.090,35.637,28.334,39.637,29.907,23.617,34.314,42.391,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,12.829%,-25.275%,32.039%,-62.677%,118.810%,25.571%,-35.392%,473.806%,8.214%,7.689%,68.464%,-50.172%,-22.793%,50.896%,-17.426%,-6.498%,2.855%,-9.549%,-16.420%,9.207%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"40,179,000,000","30,552,000,000","85,021,000,000","19,224,000,000","8,857,000,000","28,489,000,000","59,744,000,000","55,325,000,000","17,731,000,000","33,209,000,000","16,753,000,000","10,229,000,000","30,334,000,000","18,567,000,000","32,294,000,000","5,956,000,000","30,924,000,000","11,683,000,000",-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,47.215,35.910,99.461,22.199,10.082,32.256,67.644,62.408,19.653,36.705,18.517,11.306,33.527,20.523,35.489,6.434,33.215,12.811,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,28.333,-,28.333,-,25.000,-,25.000,-,20.000,-,20.000,-,18.333,-,18.333,-,17.667,-,17.667,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,13.333%,-,13.333%,-,25.000%,-,25.000%,-,9.091%,-,9.091%,-,3.773%,-,3.774%,-,6.000%,-,6.000%,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,86.514%,85.201%,84.531%,86.341%,87.821%,87.998%,79.986%,90.831%,81.731%,81.981%,86.528%,82.737%,80.751%,82.120%,77.218%,82.769%,85.245%,83.911%,80.230%,85.863%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,41.037%,28.807%,30.166%,38.233%,42.500%,42.619%,14.459%,63.044%,20.019%,17.294%,43.496%,23.825%,31.360%,27.253%,-12.881%,61.732%,38.537%,35.880%,35.229%,44.353%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,45.106%,31.395%,35.424%,34.465%,39.620%,38.937%,30.832%,53.561%,28.556%,48.333%,37.386%,23.972%,27.446%,46.745%,35.439%,48.301%,36.138%,30.162%,39.256%,42.346%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,34.523%,31.308%,86.526%,18.088%,7.306%,26.062%,67.632%,29.496%,22.462%,46.227%,14.503%,13.723%,39.851%,26.922%,44.385%,7.840%,40.135%,16.362%,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"53,134,000,000","33,029,000,000","34,524,000,000","45,200,000,000","56,011,000,000","50,972,000,000","16,988,000,000","122,556,000,000","20,148,000,000","16,724,000,000","54,565,000,000","21,940,000,000","27,973,000,000","22,541,000,000","-5,580,000,000","50,631,000,000","33,314,000,000","29,249,000,000","31,661,750,000","45,886,750,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,45.654%,33.846%,35.135%,42.530%,46.202%,46.630%,19.231%,65.340%,25.523%,23.280%,47.237%,29.434%,36.749%,32.685%,-7.669%,66.650%,43.237%,40.964%,39.648%,49.534%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"5,374,000,000","4,917,000,000","4,883,000,000","4,567,000,000","4,488,000,000","4,385,000,000","4,215,000,000","4,305,000,000","4,345,000,000","4,300,000,000","4,322,000,000","4,181,000,000","4,102,000,000","3,746,000,000","3,792,000,000","3,736,000,000","3,621,000,000","3,630,000,000","3,528,750,000","4,799,750,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"47,760,000,000","28,112,000,000","29,641,000,000","40,633,000,000","51,523,000,000","46,587,000,000","12,773,000,000","118,251,000,000","15,803,000,000","12,424,000,000","50,243,000,000","17,759,000,000","23,871,000,000","18,795,000,000","-9,372,000,000","46,895,000,000","29,693,000,000","25,619,000,000","28,133,000,000","41,087,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,41.036%,28.807%,30.166%,38.233%,42.500%,42.619%,14.459%,63.044%,20.019%,17.294%,43.496%,23.825%,31.360%,27.253%,-12.881%,61.731%,38.537%,35.880%,35.229%,44.353%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,8.276%,17.024%,-,25.863%,19.892%,24.217%,-,23.272%,16.938%,14.597%,17.048%,26.066%,25.332%,-,0.764%,26.087%,25.002%,28.355%,19.642%,24.651%,Upgrade,Financials in JPY,Fiscal year is April - March
