Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Gain (Loss) on Sale of Investments,"159,944","122,918","-351,782","-223,816","2,110,661",-,Upgrade,Financials in CAD,Fiscal year is April - March
Gain (Loss) on Sale of Assets,"-5,382","7,756",-,-,"843,411",-,Upgrade,Financials in CAD,Fiscal year is April - March
Asset Writedown,"-2,030,765","-2,030,765","-443,896","-5,937,015",-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Other Unusual Items,"313,616","38,077","-262,580","728,446","33,081",-,Upgrade,Financials in CAD,Fiscal year is April - March
Pretax Income,"-6,802,443","-7,772,984","-5,960,122","-14,941,577","-1,644,828","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
Income Tax Expense,"-33,406","-59,194","-159,502","-246,404",-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Earnings From Continuing Operations,"-6,769,037","-7,713,790","-5,800,620","-14,695,173","-1,644,828","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Company,"-6,769,037","-7,713,790","-5,800,620","-14,695,173","-1,644,828","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
Minority Interest in Earnings,"95,263","86,510","402,453","328,046",-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Net Income,"-6,673,774","-7,627,280","-5,398,167","-14,367,127","-1,644,828","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Common,"-6,673,774","-7,627,280","-5,398,167","-14,367,127","-1,644,828","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Basic),"397,603,563","395,214,521","373,109,531","351,398,544","210,836,814","851,335",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Diluted),"397,603,563","395,214,521","373,109,531","351,398,544","210,836,814","851,335",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Change (YoY),2.786%,5.925%,6.178%,66.668%,24665.435%,-,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Basic),-0.017,-0.019,-0.014,-0.041,-0.008,-0.382,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Diluted),-0.017,-0.019,-0.014,-0.041,-0.008,-0.382,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow,"-3,823,766","-3,921,950","-6,451,061","-5,283,335","-3,446,512","-238,354",Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Per Share,-0.010,-0.010,-0.017,-0.015,-0.016,-0.280,Upgrade,Financials in CAD,Fiscal year is April - March
Gross Margin,40.581%,42.518%,43.215%,26.560%,17.438%,-,Upgrade,Financials in CAD,Fiscal year is April - March
Operating Margin,-98.492%,-130.200%,-125.398%,-408.876%,-4187.708%,-,Upgrade,Financials in CAD,Fiscal year is April - March
Profit Margin,-121.485%,-160.507%,-136.674%,-617.784%,-1482.415%,-,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Margin,-69.605%,-82.533%,-163.332%,-227.183%,-3106.197%,-,Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA,"-4,773,405","-5,439,989","-4,465,966","-9,035,829","-4,626,364",-,Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA Margin,-86.892%,-114.478%,-113.072%,-,-,-,Upgrade,Financials in CAD,Fiscal year is April - March
D&A For EBITDA,"637,274","747,075","486,844","472,956","20,149",-,Upgrade,Financials in CAD,Fiscal year is April - March
EBIT,"-5,410,679","-6,187,064","-4,952,810","-9,508,785","-4,646,513","-325,173",Upgrade,Financials in CAD,Fiscal year is April - March
EBIT Margin,-98.492%,-130.200%,-125.398%,-,-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Advertising Expenses,-,"330,983","275,664",-,-,-,Upgrade,Financials in CAD,Fiscal year is April - March
