Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters,Currency,Fiscal_Year_period
Operating Income,"4,642,976","1,515,037","-1,981,375","3,387,260","5,598,538","4,282,277","480,750","1,098,664","3,614,576","1,542,566","-366,383","28,541","1,307,790","2,259,315","-356,581","-3,157,922","-3,464,390","-2,284,654","-3,490,216","-2,718,072",Upgrade,Financials in CAD,Fiscal year is September - August
Interest Expense,"-998,856","-1,419,436","-1,375,612","-1,207,559","-1,190,231","-1,164,805","-1,213,997","-1,121,668","-1,187,903","-709,968","-544,659","-574,103","-552,769","-432,107","-388,724","-335,824","-301,482","-344,631","-355,129","-348,935",Upgrade,Financials in CAD,Fiscal year is September - August
Interest & Investment Income,"43,847","45,313","34,343","55,460","52,905","39,081","74,151","73,372","23,552","23,994","29,308","15,839","14,332","11,140","10,368","16,946","23,234","31,317","87,219","124,001",Upgrade,Financials in CAD,Fiscal year is September - August
Currency Exchange Gain (Loss),"-102,122","-12,832","-6,073",72,"-11,802","-9,343","13,725","72,523","65,548","-21,561","-39,202","21,560","111,439","-139,906","-66,013","-18,135","-143,430","72,082","24,486","2,657",Upgrade,Financials in CAD,Fiscal year is September - August
Other Non Operating Income (Expenses),"-187,940","-143,703","-129,121","-122,574","-102,963","-218,567","64,583","-93,960","-123,351","601,746","-218,443","2,326","-7,853",-640,"-7,582",-98,"-2,220","-7,111","-3,432",-651,Upgrade,Financials in CAD,Fiscal year is September - August
EBT Excluding Unusual Items,"3,397,905","-15,621","-3,457,838","2,112,659","4,346,447","2,928,643","-580,788","28,931","2,392,422","1,436,777","-1,139,379","-505,837","872,939","1,697,802","-808,532","-3,495,033","-3,888,288","-2,532,997","-3,737,072","-2,941,000",Upgrade,Financials in CAD,Fiscal year is September - August
Gain (Loss) on Sale of Assets,-,"2,039,007",-,"-5,380","-69,841",-,"-37,267","-25,980","-8,227","-8,480","-6,444","-24,662","-12,136",-,"-54,224",-,"-13,791",-,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-35,194",-,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Other Unusual Items,"402,032",-,"11,218",-,"355,273",-,-,-,"169,248",-,-,-,"271,040",-,-,-,"28,093","25,894",-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Pretax Income,"3,799,937","2,023,386","-3,446,620","2,107,279","4,631,879","2,928,643","-618,055","2,951","2,553,443","1,428,297","-1,145,823","-530,499","1,131,843","1,697,802","-862,756","-3,495,033","-3,909,180","-2,507,103","-3,737,072","-2,941,000",Upgrade,Financials in CAD,Fiscal year is September - August
Income Tax Expense,"-1,954,502",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Earnings From Continuing Operations,"5,754,439","2,023,386","-3,446,620","2,107,279","4,631,879","2,928,643","-618,055","2,951","2,553,443","1,428,297","-1,145,823","-530,499","1,131,843","1,697,802","-862,756","-3,495,033","-3,909,180","-2,507,103","-3,737,072","-2,941,000",Upgrade,Financials in CAD,Fiscal year is September - August
Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"49,678","132,262","208,037","221,768",Upgrade,Financials in CAD,Fiscal year is September - August
Net Income,"5,754,439","2,023,386","-3,446,620","2,107,279","4,631,879","2,928,643","-618,055","2,951","2,553,443","1,428,297","-1,145,823","-530,499","1,131,843","1,697,802","-862,756","-3,495,033","-3,859,502","-2,374,841","-3,529,035","-2,719,232",Upgrade,Financials in CAD,Fiscal year is September - August
Net Income to Common,"5,754,439","2,023,386","-3,446,620","2,107,279","4,631,879","2,928,643","-618,055","2,951","2,553,443","1,428,297","-1,145,823","-530,499","1,131,843","1,697,802","-862,756","-3,495,033","-3,859,502","-2,374,841","-3,529,035","-2,719,232",Upgrade,Financials in CAD,Fiscal year is September - August
Net Income Growth,24.236%,-30.910%,-,71308.980%,81.397%,105.044%,-,-,125.600%,-15.874%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Shares Outstanding (Basic),"90,018,589","90,018,952","90,019,007","90,220,861","92,637,580","90,673,546","88,345,679","87,721,759","87,698,453","87,680,741","87,648,132","87,648,132","84,449,718","73,879,603","73,784,204","73,774,665","72,824,857","71,116,744","70,773,158","70,691,356",Upgrade,Financials in CAD,Fiscal year is September - August
Shares Outstanding (Diluted),"91,524,141","91,523,135","90,019,007","91,010,044","92,637,580","91,406,627","88,345,679","87,839,566","88,384,541","87,680,741","87,648,132","87,648,132","84,449,718","73,879,603","73,784,204","73,774,665","72,824,857","71,116,744","70,773,158","70,691,356",Upgrade,Financials in CAD,Fiscal year is September - August
Shares Change (YoY),-1.202%,0.127%,1.894%,3.609%,4.812%,4.249%,0.796%,0.218%,4.659%,18.681%,18.790%,18.805%,15.963%,3.885%,4.255%,4.362%,4.075%,2.363%,20.562%,48.303%,Upgrade,Financials in CAD,Fiscal year is September - August
EPS (Basic),0.064,0.022,-0.038,0.023,0.050,0.032,-0.007,0.000,0.029,0.016,-0.013,-0.006,0.013,0.023,-0.012,-0.047,-0.053,-0.033,-0.050,-0.038,Upgrade,Financials in CAD,Fiscal year is September - August
EPS (Diluted),0.060,0.020,-0.040,0.020,0.049,0.030,-0.010,0.000,0.029,0.010,-0.013,-0.100,-0.003,0.023,-0.012,-0.047,-0.074,-0.100,-0.050,-0.038,Upgrade,Financials in CAD,Fiscal year is September - August
EPS Growth,23.280%,-33.333%,-,60506.061%,66.915%,200.030%,-,-,-,-56.488%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Free Cash Flow,"2,693,427","1,242,527","1,215,591","-2,419,401","1,107,465","-36,833","-1,318,446","-4,141,056","-7,942,681","-4,559,171","-5,509,091","-3,535,058","-27,675,662","912,992","-2,169,202","-4,350,774","-3,752,400","-3,201,375","-2,742,154","-9,169,305",Upgrade,Financials in CAD,Fiscal year is September - August
Free Cash Flow Per Share,0.029,0.014,0.014,-0.027,0.012,-0.000,-0.015,-0.047,-0.090,-0.052,-0.063,-0.040,-0.328,0.012,-0.029,-0.059,-0.052,-0.045,-0.039,-0.130,Upgrade,Financials in CAD,Fiscal year is September - August
Gross Margin,45.375%,35.601%,20.948%,42.100%,53.083%,53.927%,31.708%,46.501%,58.919%,47.186%,40.628%,39.912%,68.636%,61.725%,92.800%,-36.352%,-78.794%,93.695%,70.334%,93.707%,Upgrade,Financials in CAD,Fiscal year is September - August
Operating Margin,20.155%,7.752%,-10.077%,17.436%,31.145%,26.870%,3.742%,10.728%,30.656%,15.328%,-4.936%,0.435%,20.975%,31.558%,-15.794%,-230.812%,-591.938%,-299.075%,-522.149%,-509.719%,Upgrade,Financials in CAD,Fiscal year is September - August
Profit Margin,24.980%,10.352%,-17.530%,10.847%,25.767%,18.377%,-4.811%,0.029%,21.656%,14.193%,-15.437%,-8.081%,18.153%,23.715%,-38.213%,-255.451%,-659.449%,-310.881%,-527.956%,-509.937%,Upgrade,Financials in CAD,Fiscal year is September - August
Free Cash Flow Margin,11.692%,6.357%,6.183%,-12.454%,6.161%,-0.231%,-10.262%,-40.434%,-67.364%,-45.303%,-74.223%,-53.851%,-443.866%,12.752%,-96.078%,-317.997%,-641.149%,-419.080%,-410.236%,-1719.517%,Upgrade,Financials in CAD,Fiscal year is September - August
EBITDA,"6,343,685","2,958,988","-587,658","4,944,887","6,891,115","5,520,093","1,628,696","2,235,424","4,721,308","2,565,312","562,426","773,796","2,034,427","2,946,272","309,193","-2,536,701","-2,873,265","-1,759,539","-2,844,346","-2,241,242",Upgrade,Financials in CAD,Fiscal year is September - August
EBITDA Margin,27.538%,15.139%,-2.989%,25.454%,38.335%,34.637%,12.677%,21.827%,40.042%,25.491%,7.577%,11.787%,32.628%,41.153%,13.695%,-185.407%,-,-230.334%,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
D&A For EBITDA,"1,700,709","1,443,951","1,393,717","1,557,627","1,292,577","1,237,816","1,147,946","1,136,760","1,106,732","1,022,746","928,809","745,255","726,637","686,957","665,774","621,221","591,125","525,115","645,870","476,830",Upgrade,Financials in CAD,Fiscal year is September - August
EBIT,"4,642,976","1,515,037","-1,981,375","3,387,260","5,598,538","4,282,277","480,750","1,098,664","3,614,576","1,542,566","-366,383","28,541","1,307,790","2,259,315","-356,581","-3,157,922","-3,464,390","-2,284,654","-3,490,216","-2,718,072",Upgrade,Financials in CAD,Fiscal year is September - August
EBIT Margin,20.155%,7.752%,-10.077%,17.436%,31.145%,26.870%,3.742%,10.728%,30.656%,15.328%,-4.936%,0.435%,20.974%,31.558%,-15.794%,-230.812%,-,-299.075%,-,-,Upgrade,Financials in CAD,Fiscal year is September - August
Revenue as Reported,"23,438,170","19,544,916","19,683,203","19,483,294","18,278,613","15,936,828","13,035,756","10,311,605","11,947,112","10,063,716","7,422,354","6,564,576","6,481,739","7,159,331","2,257,754","1,368,181","613,355","763,906","668,433","533,249",Upgrade,Financials in CAD,Fiscal year is September - August
