Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,-,-,-,"2,000",-,-,-,-,-,-,-,-,-,"146,000",-,"38,000","47,000","2,000",-,"6,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"11,000","-158,000","-45,000","32,000","-16,000","31,000","-43,000","36,000","-203,000","-353,000","106,000","-290,000",-,-,"-163,000","28,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"341,000","1,060,000","42,000","278,000","-602,000","10,000","82,000","206,000","1,101,000","503,000","989,000","1,971,000","-2,009,000",-,"-2,149,000","-5,105,000",-,-,"622,000","1,759,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"702,000","1,434,000","-1,220,000","-582,000","-1,827,000","-396,000","-1,228,000","-1,169,000","-162,000","-1,827,000","-729,000","-605,000","-3,633,000","-1,037,000","-4,816,000","-6,292,000","-1,561,000","-1,765,000","-336,000","911,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"418,000","478,000","234,000","214,000",-,-,-,"1,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"284,000","956,000","-1,454,000","-796,000","-1,827,000","-396,000","-1,228,000","-1,170,000","-162,000","-1,827,000","-729,000","-605,000","-3,633,000","-1,037,000","-4,816,000","-6,292,000","-1,561,000","-1,765,000","-336,000","911,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"-574,000","-619,000","-313,000","-87,000","-200,000","-124,000","-42,000","-37,000","-6,000","91,000","78,000","33,000","11,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-290,000","337,000","-1,767,000","-883,000","-2,027,000","-520,000","-1,270,000","-1,207,000","-168,000","-1,736,000","-651,000","-572,000","-3,622,000","-1,037,000","-4,816,000","-6,292,000","-1,561,000","-1,765,000","-336,000","911,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-290,000","337,000","-1,767,000","-883,000","-2,027,000","-520,000","-1,270,000","-1,207,000","-168,000","-1,736,000","-651,000","-572,000","-3,622,000","-1,037,000","-4,816,000","-6,292,000","-1,561,000","-1,765,000","-336,000","911,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"281,642,761","280,661,437","269,817,878","267,065,097","258,283,224","251,875,369","250,746,188","249,661,511","249,109,480","248,523,471","248,504,123","245,983,416","229,068,610","220,150,116","202,634,148","281,633,889","175,686,794","151,700,592","143,866,169","144,207,665",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"281,642,761","280,661,437","269,817,878","267,065,097","258,283,224","251,875,369","250,746,188","249,661,511","249,109,480","248,523,471","248,504,123","245,983,416","229,068,610","220,150,116","202,634,148","281,633,889","175,686,794","151,700,592","143,866,169","144,207,665",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),9.044%,11.429%,7.606%,6.971%,3.683%,1.349%,0.902%,1.495%,8.749%,12.888%,22.637%,-12.658%,30.385%,45.121%,40.849%,95.297%,43.828%,29.007%,46.176%,49.035%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.001,0.001,-0.007,-0.003,-0.008,-0.002,-0.005,-0.005,-0.001,-0.007,-0.003,-0.002,-0.016,-0.005,-0.024,-0.022,-0.009,-0.012,-0.002,0.006,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.001,0.001,-0.007,-0.003,-0.008,-0.002,-0.005,-0.005,-0.001,-0.007,-0.003,-0.002,-0.016,-0.005,-0.024,-0.022,-0.009,-0.012,-0.002,0.006,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-1,009,000","672,000","-749,000","-1,320,000","-718,000","-723,000","-1,189,000","-1,375,000","-1,362,000","-1,767,000","-1,589,000","-2,352,000","-1,388,000","-1,036,000","-1,894,000","-482,000","-1,574,000","-762,000","-869,000","-1,038,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.004,0.002,-0.003,-0.005,-0.003,-0.003,-0.005,-0.006,-0.005,-0.007,-0.006,-0.010,-0.006,-0.005,-0.009,-0.002,-0.009,-0.005,-0.006,-0.007,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,90.202%,92.527%,88.667%,87.656%,89.738%,85.101%,87.820%,97.004%,95.461%,51.566%,30.000%,62.500%,57.407%,62.921%,64.865%,37.500%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,4.082%,6.155%,-17.908%,-18.271%,-29.537%,-13.970%,-81.154%,-124.141%,-141.522%,-476.386%,-699.615%,-14206.250%,-3007.407%,-1216.854%,-6756.757%,-15662.500%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-3.363%,3.899%,-26.108%,-18.046%,-49.645%,-16.661%,-81.410%,-106.344%,-22.430%,-418.313%,-250.385%,-3575.000%,-6707.407%,-1165.169%,-13016.216%,-78650.000%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-11.700%,7.774%,-11.067%,-26.977%,-17.585%,-23.166%,-76.218%,-121.145%,-181.842%,-425.783%,-611.154%,-14700.000%,-2570.370%,-1164.045%,-5118.919%,-6025.000%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"361,000","542,000","-1,202,000","-886,000","-1,197,000","-427,000","-1,259,000","-1,396,000","-1,056,000","-1,972,000","-1,806,000","-2,260,000","-1,614,000","-1,073,000","-2,490,000","-1,243,000","-1,158,000","-1,404,000","-881,000","-832,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,4.186%,6.270%,-17.760%,-18.108%,-29.317%,-13.681%,-80.705%,-122.996%,-140.988%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"9,000","10,000","10,000","8,000","9,000","9,000","7,000","13,000","4,000","5,000","13,000","13,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","22,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"352,000","532,000","-1,212,000","-894,000","-1,206,000","-436,000","-1,266,000","-1,409,000","-1,060,000","-1,977,000","-1,819,000","-2,273,000","-1,624,000","-1,083,000","-2,500,000","-1,253,000","-1,168,000","-1,414,000","-891,000","-854,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,4.082%,6.154%,-17.908%,-18.271%,-29.537%,-13.970%,-81.154%,-124.141%,-141.522%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,59.544%,33.333%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,"2,245,000","2,026,000",-,-,"1,106,000","797,000",-,-,"529,000","327,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
