Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Interest Expense,"-937,000,000","-715,000,000","-341,000,000","-403,000,000","-610,000,000","-530,000,000","-332,000,000","-618,000,000","-448,000,000","-407,000,000","-246,000,000","-405,000,000","-404,000,000","-374,000,000","-232,000,000","-301,000,000","-305,000,000","-323,000,000","-227,000,000","-311,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Interest & Investment Income,"2,073,000,000","3,277,000,000","2,381,000,000","2,325,000,000","2,583,000,000","2,788,000,000",-,"1,504,000,000","1,042,000,000","2,694,000,000","342,000,000","648,000,000","470,000,000","749,000,000","364,000,000","613,000,000","330,000,000","651,000,000","624,000,000","1,051,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Currency Exchange Gain (Loss),-,-,"464,000,000",-,-,-,"-2,199,000,000",-,-,-,"-2,083,000,000",-,-,-,"-1,453,000,000",-,-,-,"-2,105,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Other Non Operating Income (Expenses),"1,000,000","-1,000,000","-64,000,000","1,000,000",-,-,"-61,000,000","-1,000,000","-1,000,000","-2,000,000","-61,000,000",-,"-1,000,000",-,"-71,000,000",-,-,-,"57,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
EBT Excluding Unusual Items,"15,566,000,000","15,969,000,000","8,988,000,000","8,033,000,000","7,373,000,000","28,285,000,000","22,020,000,000","9,456,000,000","-1,588,000,000","9,721,000,000","-34,168,000,000","13,890,000,000","5,564,000,000","55,782,000,000","-5,864,000,000","23,924,000,000","1,984,000,000","32,448,000,000","47,709,000,000","42,060,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Investments,-,-,"285,000,000",-,-,-,"5,401,000,000",-,-,-,"-10,000,000",-,-,-,"59,000,000",-,-,-,"4,107,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,-,-,"8,859,000,000",-,-,-,-,-,-,-,"13,398,000,000",-,-,-,-,-,-,-,"437,000,000",-,Upgrade,Financials in JPY,Fiscal year is April - March
Pretax Income,"15,566,000,000","15,969,000,000","18,132,000,000","8,033,000,000","7,373,000,000","28,285,000,000","27,421,000,000","9,456,000,000","-1,588,000,000","9,721,000,000","-20,780,000,000","13,890,000,000","5,564,000,000","55,782,000,000","-5,805,000,000","23,924,000,000","1,984,000,000","32,448,000,000","52,253,000,000","42,060,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"4,011,000,000","4,459,000,000","5,149,000,000","1,403,000,000","4,103,000,000","7,385,000,000","11,510,000,000","333,000,000","-5,420,000,000","-18,248,000,000","-6,908,000,000","844,000,000","1,327,000,000","13,477,000,000","-2,435,000,000","4,194,000,000","613,000,000","7,695,000,000","3,669,000,000","-4,464,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Continuing Operations,"11,555,000,000","11,510,000,000","12,983,000,000","6,630,000,000","3,270,000,000","20,900,000,000","15,911,000,000","9,123,000,000","3,832,000,000","27,969,000,000","-13,872,000,000","13,046,000,000","4,237,000,000","42,305,000,000","-3,370,000,000","19,730,000,000","1,371,000,000","24,753,000,000","48,584,000,000","46,524,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Minority Interest in Earnings,"-443,000,000","-929,000,000","325,000,000","-661,000,000","-480,000,000","-561,000,000","412,000,000","-479,000,000","-264,000,000","-1,072,000,000","1,468,000,000","1,126,000,000","-213,000,000","-144,000,000","323,000,000","-360,000,000","1,000,000","-328,000,000","-68,000,000","-266,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"11,112,000,000","10,581,000,000","13,308,000,000","5,969,000,000","2,790,000,000","20,339,000,000","16,323,000,000","8,644,000,000","3,568,000,000","26,897,000,000","-12,404,000,000","14,172,000,000","4,024,000,000","42,161,000,000","-3,047,000,000","19,370,000,000","1,372,000,000","24,425,000,000","48,516,000,000","46,258,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"11,112,000,000","10,581,000,000","13,308,000,000","5,969,000,000","2,790,000,000","20,339,000,000","16,323,000,000","8,644,000,000","3,568,000,000","26,897,000,000","-12,404,000,000","14,172,000,000","4,024,000,000","42,161,000,000","-3,047,000,000","19,370,000,000","1,372,000,000","24,425,000,000","48,516,000,000","46,258,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,298.280%,-47.977%,-18.471%,-30.946%,-21.805%,-24.382%,-,-39.006%,-11.332%,-36.204%,-,-26.835%,193.294%,72.614%,-,-58.126%,-74.225%,12.719%,107.262%,531.681%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"283,532,588","286,347,412","286,806,000","286,806,000","286,805,000","286,795,000","286,790,000","286,795,000","286,740,000","286,707,000","286,694,000","286,690,000","286,685,000","286,671,000","286,652,000","286,623,000","286,607,000","286,583,000","286,551,000","286,505,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"283,532,588","286,347,412","286,806,000","286,806,000","286,805,000","286,795,000","286,791,000","286,795,000","286,740,000","286,722,000","286,694,000","286,729,000","286,733,000","286,730,000","286,652,000","286,718,000","286,717,000","286,693,000","286,687,000","286,660,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),-1.141%,-0.156%,0.005%,0.004%,0.023%,0.025%,0.034%,0.023%,0.002%,-0.003%,0.015%,0.004%,0.006%,0.013%,-0.012%,0.020%,0.036%,0.022%,0.095%,0.527%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),39.191,36.952,46.401,20.812,9.728,70.918,56.916,30.140,12.443,93.814,-43.266,49.433,14.036,147.071,-10.630,67.580,4.787,85.228,169.310,161.456,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),39.191,36.952,46.400,20.812,9.728,70.918,56.916,30.140,12.440,93.810,-43.266,49.430,14.036,147.040,-10.630,67.560,4.780,85.200,169.239,161.370,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,302.876%,-47.895%,-18.477%,-30.949%,-21.802%,-24.402%,-,-39.025%,-11.373%,-36.201%,-,-26.835%,193.647%,72.582%,-,-58.133%,-74.260%,12.698%,107.076%,528.372%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"7,244,000,000","-12,176,000,000","14,702,000,000","7,129,000,000","14,173,000,000","5,668,000,000","20,994,000,000","-12,325,000,000","-25,348,000,000","-7,669,000,000","37,398,000,000","1,001,000,000","76,549,000,000","-26,389,000,000","47,065,000,000","1,815,000,000","4,617,000,000","1,208,000,000","68,008,000,000","18,175,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,25.549,-42.522,51.261,24.857,49.417,19.763,73.203,-42.975,-88.401,-26.747,130.446,3.491,266.970,-92.034,164.189,6.330,16.103,4.214,237.220,63.403,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,80.000,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,0%,-,0%,-,0%,-,0%,-,0%,-,0%,-,0%,-,0%,-,0%,-,-46.667%,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,78.309%,78.968%,81.046%,78.121%,79.375%,77.698%,80.543%,75.084%,74.116%,74.273%,73.422%,78.213%,75.149%,80.266%,72.123%,77.688%,72.647%,76.880%,76.852%,76.445%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,7.362%,7.093%,3.437%,3.438%,3.057%,13.216%,12.417%,4.569%,-1.251%,4.036%,-16.825%,6.724%,3.364%,27.858%,-3.030%,13.025%,1.293%,19.398%,23.550%,22.120%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,5.670%,5.598%,6.986%,3.359%,1.580%,10.328%,8.235%,4.608%,2.046%,14.597%,-6.498%,6.982%,2.462%,21.198%,-2.064%,10.685%,0.906%,14.751%,23.152%,24.763%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,3.696%,-6.441%,7.718%,4.012%,8.025%,2.878%,10.592%,-6.571%,-14.537%,-4.162%,19.590%,0.493%,46.831%,-13.268%,31.885%,1.001%,3.048%,0.730%,32.453%,9.730%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"24,403,000,000","23,470,000,000","16,530,000,000","16,002,000,000","15,168,000,000","35,783,000,000","34,746,000,000","18,725,000,000","7,709,000,000","17,239,000,000","-22,915,000,000","23,538,000,000","15,346,000,000","64,862,000,000","4,996,000,000","32,780,000,000","10,941,000,000","40,801,000,000","57,918,000,000","49,951,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,12.451%,12.416%,8.677%,9.005%,8.588%,18.170%,17.530%,9.983%,4.421%,9.356%,-12.004%,11.597%,9.388%,32.611%,3.385%,18.082%,7.224%,24.641%,27.638%,26.740%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"9,974,000,000","10,062,000,000","9,982,000,000","9,892,000,000","9,768,000,000","9,756,000,000","10,134,000,000","10,154,000,000","9,890,000,000","9,803,000,000","9,205,000,000","9,891,000,000","9,847,000,000","9,455,000,000","9,468,000,000","9,168,000,000","8,982,000,000","8,681,000,000","8,568,000,000","8,631,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"14,429,000,000","13,408,000,000","6,548,000,000","6,110,000,000","5,400,000,000","26,027,000,000","24,612,000,000","8,571,000,000","-2,181,000,000","7,436,000,000","-32,120,000,000","13,647,000,000","5,499,000,000","55,407,000,000","-4,472,000,000","23,612,000,000","1,959,000,000","32,120,000,000","49,350,000,000","41,320,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,7.362%,7.093%,3.437%,3.438%,3.057%,13.216%,12.417%,4.569%,-1.251%,4.035%,-16.825%,6.723%,3.364%,27.858%,-3.030%,13.024%,1.293%,19.398%,23.550%,22.120%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,25.768%,27.923%,28.397%,17.465%,55.649%,26.109%,41.975%,3.522%,-,-,-,6.076%,23.850%,24.160%,-,17.530%,30.897%,23.715%,7.022%,-,Upgrade,Financials in JPY,Fiscal year is April - March
