Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2016,Currency,Fiscal_Year_period
Net Income,"63,620,000","36,267,000","11,978,000","75,436,000","14,993,000","-59,116,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"63,620,000","36,267,000","11,978,000","75,436,000","14,993,000","-59,116,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,202.780%,-84.122%,403.141%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"236,857,114","237,927,867","236,713,056","223,192,326","210,988,259","190,602,400",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"239,907,947","239,827,390","238,080,030","226,758,882","212,531,188","190,602,400",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),0.806%,0.734%,4.993%,6.694%,11.505%,46.502%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.269,0.152,0.051,0.338,0.071,-0.310,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.269,0.150,0.050,0.330,0.070,-0.310,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,200.000%,-84.848%,371.434%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"133,508,000","4,933,000","-20,936,000","-55,802,000","36,121,000","-106,571,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.556,0.021,-0.088,-0.246,0.170,-0.559,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,52.248%,49.926%,49.536%,55.053%,54.650%,49.452%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,19.602%,18.027%,20.738%,24.574%,19.064%,-12.794%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,5.675%,3.439%,1.177%,8.442%,2.694%,-27.314%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,11.909%,0.468%,-2.058%,-6.245%,6.490%,-49.240%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"331,431,000","290,889,000","307,650,000","288,044,000","158,613,000","3,792,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,29.564%,27.584%,30.239%,32.236%,28.498%,1.752%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"111,679,000","100,790,000","96,664,000","68,458,000","52,506,000","31,482,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"219,752,000","190,099,000","210,986,000","219,586,000","106,107,000","-27,690,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,19.602%,18.026%,20.738%,24.574%,19.064%,-12.794%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,64.956%,76.021%,87.407%,60.794%,81.465%,-,Upgrade,Financials in USD,Fiscal year is January - December
