Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters,Currency,Fiscal_Year_period
Interest Expense,"-5,539,000","-5,406,000","-5,224,000","-5,744,000","-5,008,000","-4,873,000","-4,713,000","-5,156,000","-4,475,000","-6,568,000","-6,660,000","-6,873,000","-6,726,000","-8,543,000","-10,530,000","-7,026,000","-10,253,000","-9,278,000","-10,674,000","-6,445,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"817,000","461,000","452,000",-,"712,000",-,"365,000",-,"663,000",-,-,"146,000","138,000","109,000","124,000","127,000","96,000","168,000","12,000","74,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"182,000",-,-,-,"245,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-19,000","184,000","-113,000","811,000","58,000","285,000","167,000","1,306,000","-134,000","400,000","350,000","582,000","-373,000","129,000","257,000","62,000","705,000","32,000","4,773,000","-612,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-7,922,000","-4,680,000","-11,298,000","-14,396,000","-12,710,000","-10,411,000","-12,991,000","-16,423,000","-17,318,000","-39,551,000","-15,418,000","-19,056,000","-11,618,000","-5,749,000","-10,688,000","-7,642,000","-15,759,000","-19,560,000","-24,921,000","-33,637,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,"-200,000",-,-,-,"-800,000","-6,800,000",-,-,-,"-332,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"36,000",-,-,"-199,364,000","-234,284,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-137,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,"2,120,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"1,925,000","-306,000","136,000","356,000","69,000","-4,000","-517,000","-30,551,000",-,"-154,000","-69,000","-5,420,000","-127,000","-1,623,000","-259,000","-2,357,000","-4,103,000","-8,000","-350,000","-1,239,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"-114,000","-507,000","-128,000",-,"-1,288,000","-658,000","-352,000","-328,466,000","10,460,000",-,-,-,"-414,000","-3,464,000",-,-,"-10,300,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-5,997,000","-2,866,000","-11,276,000","-14,547,000","-12,769,000","-10,415,000","-14,796,000","-47,632,000","-17,670,000","-368,171,000","-5,227,000","-24,476,000","-11,745,000","-7,372,000","-12,161,000","-20,364,000","-19,862,000","-19,568,000","-234,935,000","-269,492,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"5,645,000","6,923,000","2,722,000","4,148,000","6,413,000","9,734,000","3,799,000","-3,900,000","4,325,000","5,391,000","4,875,000","2,471,000","4,090,000","7,884,000","7,291,000","6,361,000","5,609,000","5,257,000","1,406,000","-11,663,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-11,642,000","-9,789,000","-13,998,000","-18,695,000","-19,182,000","-20,149,000","-18,595,000","-43,732,000","-21,995,000","-373,562,000","-10,102,000","-26,947,000","-15,835,000","-15,256,000","-19,452,000","-26,725,000","-25,471,000","-24,825,000","-236,341,000","-257,829,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-11,642,000","-9,789,000","-13,998,000","-18,695,000","-19,182,000","-20,149,000","-18,595,000","-43,732,000","-21,995,000","-373,562,000","-10,102,000","-26,947,000","-15,835,000","-15,256,000","-19,452,000","-26,725,000","-25,471,000","-24,825,000","-236,341,000","-257,829,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"6,521,830,000","6,510,844,000","6,573,595,000","6,468,731,000","6,421,756,000","6,408,088,000","6,419,395,000","6,431,131,000","6,244,489,000","572,108,000","171,718,000","171,718,000","171,718,000","169,511,111","171,718,000","171,642,610","171,643,192","171,643,000","171,667,000","171,758,778",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"6,521,830,000","6,510,844,000","6,573,595,000","6,468,731,000","6,421,756,000","6,408,088,000","6,419,395,000","6,431,131,000","6,244,489,000","572,108,000","171,718,000","171,718,000","171,718,000","169,511,111","171,718,000","171,642,610","171,643,192","171,643,000","171,667,000","171,758,778",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.558%,1.604%,2.402%,0.585%,2.839%,1020.084%,3638.336%,3645.170%,3536.479%,237.505%,-,0.044%,0.044%,-1.242%,0.030%,-0.068%,-0.155%,2.794%,40.755%,133.637%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.002,-0.002,-0.002,-0.003,-0.003,-0.003,-0.003,-0.007,-0.004,-0.653,-0.059,-0.157,-0.092,-0.090,-0.113,-0.156,-0.148,-0.145,-1.377,-1.501,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.002,-0.002,-0.002,-0.003,-0.003,-0.003,-0.003,-0.007,-0.004,-0.653,-0.059,-0.157,-0.092,-0.090,-0.113,-0.156,-0.148,-0.145,-1.377,-1.501,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"3,701,000","3,592,000","629,000","-2,812,000","3,592,000","522,000","-1,789,000","-6,526,000","-9,525,000","-10,562,000","178,000","-6,609,000","555,000","2,062,000","700,000","-3,221,000","-6,859,000","3,785,000","-16,968,000","-47,904,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.001,0.001,0.000,-0.000,0.001,0.000,-0.000,-0.001,-0.002,-0.018,0.001,-0.038,0.003,0.012,0.004,-0.019,-0.040,0.022,-0.099,-0.279,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,44.889%,48.117%,41.384%,39.719%,31.121%,47.501%,42.206%,43.523%,41.099%,45.233%,52.564%,48.130%,52.894%,57.739%,57.371%,48.705%,61.806%,54.523%,50.785%,-10.080%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-7.896%,0.188%,-15.429%,-23.611%,-19.753%,-15.041%,-23.971%,-34.008%,-33.964%,-76.776%,-21.285%,-27.693%,-9.453%,4.713%,-1.040%,-2.147%,-15.528%,-30.255%,-62.552%,-98.817%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-28.898%,-22.766%,-33.678%,-46.645%,-44.724%,-52.044%,-50.595%,-118.287%,-55.866%,-859.138%,-23.608%,-57.799%,-32.144%,-28.133%,-37.548%,-58.122%,-62.712%,-71.653%,-776.773%,-947.169%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,9.187%,8.354%,1.513%,-7.016%,8.375%,1.348%,-4.868%,-17.652%,-24.193%,-24.291%,0.416%,-14.176%,1.127%,3.802%,1.351%,-7.005%,-16.887%,10.925%,-55.768%,-175.982%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"2,435,000","5,785,000","-529,000","-3,203,000","-2,337,000","471,000","-2,356,000","-6,518,000","-5,548,000","-26,573,000","-702,000","-5,683,000","2,946,000","9,820,000","6,293,000","6,050,000","519,000","-4,157,000","-13,031,000","-17,980,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,6.044%,13.454%,-1.273%,-7.992%,-5.449%,1.216%,-6.410%,-17.630%,-14.092%,-61.114%,-1.640%,-12.190%,5.980%,18.109%,12.147%,13.158%,1.278%,-11.998%,-42.828%,-66.052%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"5,616,000","5,704,000","5,884,000","6,260,000","6,135,000","6,294,000","6,454,000","6,055,000","7,824,000","6,810,000","8,406,000","7,228,000","7,603,000","7,264,000","6,832,000","7,037,000","6,826,000","6,325,000","6,001,000","8,919,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-3,181,000","81,000","-6,413,000","-9,463,000","-8,472,000","-5,823,000","-8,810,000","-12,573,000","-13,372,000","-33,383,000","-9,108,000","-12,911,000","-4,657,000","2,556,000","-539,000","-987,000","-6,307,000","-10,482,000","-19,032,000","-26,899,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-7.896%,0.188%,-15.429%,-23.611%,-19.753%,-15.041%,-23.971%,-34.008%,-33.964%,-76.776%,-21.285%,-27.693%,-9.453%,4.713%,-1.040%,-2.147%,-15.528%,-30.255%,-62.552%,-98.817%,Upgrade,Financials in USD,Fiscal year is January - December
