Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,-,"611,000","555,000","555,000","533,000","427,000","355,000","267,000","157,000","33,000","7,000","4,000",-,"3,000","2,000",-,"2,000","3,000","28,000","28,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"325,000","-401,000","-642,000","757,000","-434,000","448,000","7,000","95,000","-72,000","-75,000","17,000","16,000","58,000","41,000","-32,000",-,"-16,000","-52,000","81,000","-2,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-,-,-,"16,000","-11,000",-,"12,000","-17,000","2,000","-3,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"1,903,000","2,799,000","2,968,000","3,681,000","3,122,000","3,401,000","2,746,000","2,934,000","2,295,000","3,327,000","2,923,000","3,915,000","2,069,000","3,840,000","3,246,000",-,"2,420,000","2,500,000","3,573,000","3,548,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-1,577,000","-284,000",-,-,-,"-231,000","-38,000",-,-,-,-,-,-,-,-,-,"-147,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,"-758,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,250,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"326,000","2,515,000","2,968,000","3,681,000","3,122,000","3,170,000","2,708,000","2,934,000","2,295,000","3,327,000","2,923,000","3,915,000","1,311,000","3,840,000","1,996,000",-,"2,273,000","2,500,000","3,573,000","3,548,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"43,000","-480,000","-1,955,000","-3,974,000","-3,909,000","99,000","82,000","-16,747,000","-359,000","1,175,000","774,000","1,105,000","515,000","1,024,000","657,000",-,"670,000","2,089,000","1,096,000","902,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"283,000","2,995,000","4,923,000","7,655,000","7,031,000","3,071,000","2,626,000","19,681,000","2,654,000","2,152,000","2,149,000","2,810,000","796,000","2,816,000","1,339,000",-,"1,603,000","411,000","2,477,000","2,646,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"164,000","464,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"283,000","2,995,000","4,923,000","7,655,000","7,031,000","3,071,000","2,626,000","19,681,000","2,654,000","2,152,000","2,149,000","2,810,000","796,000","2,816,000","1,339,000",-,"1,603,000","411,000","2,641,000","3,110,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"283,000","2,995,000","4,923,000","7,655,000","7,031,000","3,071,000","2,626,000","19,681,000","2,654,000","2,152,000","2,149,000","2,810,000","796,000","2,816,000","1,339,000",-,"1,603,000","411,000","2,641,000","3,110,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-95.975%,-2.475%,87.471%,-61.105%,164.921%,42.704%,22.196%,600.391%,233.417%,-23.580%,60.493%,-,-50.343%,585.158%,-49.300%,-,-,-70.516%,223.652%,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"25,172,076","24,112,979","23,994,826","24,255,828","25,305,228","25,339,856","25,116,365","25,115,395","25,151,888","25,434,467","25,810,648","26,232,193","26,505,149","26,797,069","26,860,870",-,"27,050,679","27,040,178","27,000,865","26,690,182",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"25,693,575","24,568,461","24,395,501","24,777,883","25,699,188","25,723,082","25,552,236","25,534,403","25,586,467","25,923,619","26,276,326","26,232,193","26,994,181","27,241,061","27,136,601",-,"27,490,558","27,364,780","27,043,581","26,950,013",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-0.022%,-4.489%,-4.527%,-2.963%,0.441%,-0.774%,-2.756%,-2.660%,-5.215%,-4.836%,-3.170%,-,-1.806%,-0.452%,0.344%,-,1.762%,0.769%,-0.135%,0.537%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.011,0.124,0.205,0.316,0.278,0.121,0.105,0.784,0.106,0.085,0.083,0.107,0.030,0.105,0.050,-,0.059,0.015,0.098,0.117,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.010,0.120,0.200,0.303,0.270,0.120,0.100,0.767,0.100,0.080,0.080,0.107,0.030,0.100,0.050,-,0.059,0.015,0.096,0.117,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-96.296%,-0.001%,99.999%,-60.432%,170.000%,50.000%,25.002%,615.969%,233.344%,-19.999%,60.483%,-,-49.376%,557.931%,-48.109%,-,-,-70.365%,220.224%,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-78,018,000","6,214,000","2,428,000","2,395,000","5,971,000","2,946,000","4,665,000","1,365,000","4,128,000","3,199,000","1,952,000","5,717,000","509,000","3,260,000","4,328,000",-,"-1,835,000","1,924,000","5,389,000","1,966,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.036,0.253,0.100,0.097,0.232,0.115,0.183,0.053,0.161,0.123,0.074,0.218,0.019,0.120,0.159,-,-0.067,0.070,0.199,0.073,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,81.003%,79.148%,82.018%,80.589%,82.268%,79.936%,80.004%,80.933%,82.053%,80.712%,79.247%,84.074%,82.477%,83.018%,83.095%,-,86.103%,84.664%,85.610%,86.256%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,18.033%,48.812%,52.071%,48.150%,49.819%,47.769%,48.792%,52.394%,46.119%,60.615%,53.527%,66.558%,44.750%,62.316%,61.050%,-,51.258%,56.415%,60.780%,62.729%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,2.729%,56.467%,83.910%,155.589%,115.870%,58.075%,53.745%,400.917%,55.384%,38.719%,39.679%,48.018%,17.634%,45.938%,24.578%,-,33.052%,8.730%,44.763%,52.640%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-752.343%,117.157%,41.384%,48.679%,98.401%,55.711%,95.477%,27.806%,86.144%,57.557%,36.041%,97.693%,11.276%,53.181%,79.442%,-,-37.835%,40.867%,91.339%,33.277%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"3,795,000","2,881,000","3,344,000","2,553,000","3,292,000","2,868,000","2,727,000","2,825,000","2,548,000","3,524,000","3,054,000","3,946,000","2,178,000","4,015,000","3,522,000",-,"2,788,000","2,950,000","3,893,000","3,849,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,36.596%,54.317%,56.997%,51.890%,54.252%,54.236%,55.813%,57.547%,53.172%,63.404%,56.388%,67.430%,48.250%,65.498%,64.647%,-,57.484%,62.659%,65.983%,65.149%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,925,000","292,000","289,000","184,000","269,000","342,000","343,000","253,000","338,000","155,000","155,000","51,000","158,000","195,000","196,000","155,000","302,000","294,000","307,000","143,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"1,870,000","2,589,000","3,055,000","2,369,000","3,023,000","2,526,000","2,384,000","2,572,000","2,210,000","3,369,000","2,899,000","3,895,000","2,020,000","3,820,000","3,326,000",-,"2,486,000","2,656,000","3,586,000","3,706,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,18.033%,48.812%,52.071%,48.150%,49.819%,47.769%,48.792%,52.394%,46.118%,60.615%,53.526%,66.558%,44.750%,62.316%,61.050%,-,51.258%,56.415%,60.780%,62.728%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,13.190%,-,-,-,-,3.123%,3.028%,-,-,35.317%,26.480%,28.225%,39.283%,26.667%,32.916%,-,29.476%,83.560%,30.674%,25.423%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"10,370,000","5,304,000","5,867,000","4,920,000","6,068,000","5,288,000","4,886,000","4,909,000","4,792,000","5,558,000","5,416,000","5,852,000","4,514,000","6,130,000","5,448,000",-,"4,850,000","4,708,000","5,900,000","5,908,000",Upgrade,Financials in USD,Fiscal year is January - December
