Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
EPS (Basic),-0.967,-0.474,-0.994,1.295,0.041,0.255,Upgrade,Financials in EUR,Fiscal year is January - December
EPS (Diluted),-0.967,-0.474,-0.994,1.295,0.040,0.250,Upgrade,Financials in EUR,Fiscal year is January - December
EPS Growth,-,-,-,3137.715%,-84.000%,-55.357%,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow,"-201,686,000","-176,882,000","24,457,000","3,294,000","-54,351,000","10,894,000",Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Per Share,-1.138,-1.000,0.138,0.020,-0.351,0.072,Upgrade,Financials in EUR,Fiscal year is January - December
Gross Margin,13.699%,22.401%,23.164%,24.520%,25.102%,29.767%,Upgrade,Financials in EUR,Fiscal year is January - December
Operating Margin,-7.741%,0.128%,2.775%,6.347%,10.351%,16.747%,Upgrade,Financials in EUR,Fiscal year is January - December
Profit Margin,-22.054%,-10.738%,-23.376%,34.870%,1.253%,8.547%,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Margin,-25.955%,-22.636%,3.255%,0.533%,-10.850%,2.440%,Upgrade,Financials in EUR,Fiscal year is January - December
EBITDA,"15,902,000","72,085,000","83,828,000","89,325,000","91,873,000","108,842,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBITDA Margin,2.046%,9.225%,11.155%,14.453%,18.341%,24.380%,Upgrade,Financials in EUR,Fiscal year is January - December
D&A For EBITDA,"76,050,000","71,082,000","62,978,000","50,099,000","40,023,000","34,077,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBIT,"-60,148,000","1,003,000","20,850,000","39,226,000","51,850,000","74,765,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBIT Margin,-7.740%,0.128%,2.775%,6.347%,10.351%,16.747%,Upgrade,Financials in EUR,Fiscal year is January - December
Effective Tax Rate,-,-,-,9.060%,75.704%,34.165%,Upgrade,Financials in EUR,Fiscal year is January - December
