Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Pretax Income,"30,667,000,000","33,615,000,000","30,488,000,000","33,301,000,000","28,758,000,000","22,441,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"4,612,000,000","7,762,000,000","7,669,000,000","8,303,000,000","8,038,000,000","5,553,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Continuing Operations,"26,055,000,000","25,853,000,000","22,819,000,000","24,998,000,000","20,720,000,000","16,888,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Minority Interest in Earnings,"-7,000,000","-2,000,000","-7,000,000","-12,000,000","-18,000,000","-22,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"26,048,000,000","25,851,000,000","22,812,000,000","24,986,000,000","20,702,000,000","16,866,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"26,048,000,000","25,851,000,000","22,812,000,000","24,986,000,000","20,702,000,000","16,866,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,9.602%,13.322%,-8.701%,20.694%,22.744%,3.460%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"67,352,000","67,352,000","67,352,000","67,353,000","67,353,000","67,353,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"67,355,500","67,352,000","67,352,000","67,353,000","67,353,000","67,353,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),0.006%,-,-0.001%,-,-,-0.001%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),386.744,383.819,338.698,370.971,307.366,250.412,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),386.723,383.819,338.698,370.971,307.366,250.412,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,9.595%,13.322%,-8.700%,20.694%,22.744%,3.461%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"21,736,000,000","11,231,000,000","20,510,000,000","18,179,000,000","19,220,000,000","10,920,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,322.706,166.751,304.520,269.906,285.362,162.131,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,124.000,124.000,114.000,110.000,99.000,86.000,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,4.202%,8.772%,3.636%,11.111%,15.116%,22.857%,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,67.688%,66.116%,61.172%,63.493%,59.015%,54.427%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,18.317%,21.090%,20.273%,23.279%,21.442%,18.578%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,16.884%,17.437%,15.822%,18.174%,16.985%,14.460%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,14.089%,7.575%,14.226%,13.223%,15.769%,9.362%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"33,799,000,000","36,290,000,000","34,270,000,000","36,593,000,000","29,685,000,000","25,137,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,21.909%,24.478%,23.770%,26.616%,24.355%,21.551%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"5,541,000,000","5,023,000,000","5,041,000,000","4,588,000,000","3,550,000,000","3,468,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"28,258,000,000","31,267,000,000","29,229,000,000","32,005,000,000","26,135,000,000","21,669,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,18.317%,21.090%,20.273%,23.279%,21.442%,18.578%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,15.039%,23.091%,25.154%,24.933%,27.950%,24.745%,Upgrade,Financials in JPY,Fiscal year is April - March
Advertising Expenses,-,"4,849,000,000","5,911,000,000","5,523,000,000","4,979,000,000","5,203,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
