Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+20 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"-852,000","-1,178,000","-958,000","-923,000","4,000","-9,672,000","-155,000",-,"-8,601,000",-,-,-,-,-,-,-,-,"-7,437,000","-2,434,000","203,000",Upgrade,Financials in USD,Fiscal year is June - May
EBT Excluding Unusual Items,"-4,578,000","-8,766,000","-7,017,000","-6,521,000","-7,483,000","-15,980,000","-11,684,000","-25,857,000","-20,991,000","-82,209,000","-29,219,000","-33,292,000","-24,866,000","-27,037,000","-27,532,000","-31,256,000","-30,832,000","-35,111,000","-35,768,000","-14,860,000",Upgrade,Financials in USD,Fiscal year is June - May
Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-10,049,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
Legal Settlements,"24,985,000",-,-,-,-,-,-,-,-,"-1,912,000",-,-,"-1,941,000","-10,628,000",-,-,-,"-22,500,000",-,-,Upgrade,Financials in USD,Fiscal year is June - May
Other Unusual Items,"-1,180,000","-8,021,000","-4,903,000","-3,042,000","-4,088,000","-2,656,000","-2,018,000","-638,000",-,-,"-12,066,000","-6,785,000","-18,530,000","-27,337,000","-7,625,000","-4,169,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
Pretax Income,"19,227,000","-16,787,000","-11,920,000","-9,563,000","-11,571,000","-18,636,000","-13,702,000","-26,495,000","-20,991,000","-84,121,000","-41,285,000","-40,077,000","-45,337,000","-65,002,000","-45,206,000","-35,425,000","-30,832,000","-57,611,000","-35,768,000","-14,860,000",Upgrade,Financials in USD,Fiscal year is June - May
Net Income,"19,227,000","-16,787,000","-11,920,000","-9,563,000","-11,571,000","-18,636,000","-13,702,000","-26,495,000","-20,991,000","-84,121,000","-41,285,000","-40,077,000","-45,337,000","-65,002,000","-45,206,000","-35,425,000","-30,832,000","-57,611,000","-35,768,000","-14,860,000",Upgrade,Financials in USD,Fiscal year is June - May
Preferred Dividends & Other Adjustments,"372,000","373,000","369,000","368,000","373,000","374,000","489,000","1,510,000","4,539,000","389,000","397,000","417,000","425,000","1,687,000",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
Net Income to Common,"18,855,000","-17,160,000","-12,289,000","-9,931,000","-11,944,000","-19,010,000","-14,191,000","-28,005,000","-25,530,000","-84,510,000","-41,682,000","-40,494,000","-45,762,000","-66,689,000","-45,206,000","-35,425,000","-30,832,000","-57,611,000","-35,768,000","-14,860,000",Upgrade,Financials in USD,Fiscal year is June - May
Shares Outstanding (Basic),"1,135,043,000","1,013,594,000","982,209,000","958,988,000","923,587,000","913,154,000","832,215,000","813,373,000","787,856,000","717,481,000","695,614,000","662,600,000","632,597,000","564,682,000","577,854,000","577,945,000","555,531,000","494,389,000","432,112,000","389,138,000",Upgrade,Financials in USD,Fiscal year is June - May
Shares Outstanding (Diluted),"1,198,287,000","1,013,594,000","982,209,000","958,988,000","923,587,000","913,154,000","832,215,000","813,373,000","787,856,000","717,481,000","695,614,000","662,600,000","632,597,000","564,682,000","577,854,000","577,945,000","555,531,000","494,389,000","432,112,000","389,138,000",Upgrade,Financials in USD,Fiscal year is June - May
Shares Change (YoY),29.743%,10.999%,18.023%,17.903%,17.228%,27.272%,19.637%,22.755%,24.543%,27.059%,20.379%,14.648%,13.872%,14.218%,33.728%,48.519%,52.351%,56.606%,46.163%,50.195%,Upgrade,Financials in USD,Fiscal year is June - May
EPS (Basic),0.017,-0.017,-0.013,-0.010,-0.013,-0.021,-0.017,-0.034,-0.032,-0.118,-0.060,-0.061,-0.072,-0.118,-0.078,-0.061,-0.056,-0.117,-0.083,-0.038,Upgrade,Financials in USD,Fiscal year is June - May
EPS (Diluted),0.016,-0.017,-0.013,-0.010,-0.013,-0.021,-0.020,-0.034,-0.032,-0.118,-0.060,-0.061,-0.072,-0.118,-0.078,-0.061,-0.056,-0.117,-0.083,-0.038,Upgrade,Financials in USD,Fiscal year is June - May
Free Cash Flow,"5,440,000","-1,650,000","-2,335,000","-2,502,000","-4,495,000","-3,412,000","-6,218,000","-4,406,000","-11,074,000","-6,014,000","-11,064,000","-28,896,000","-31,749,000","-32,828,000","-23,671,000","-20,189,000","-41,007,000","-29,315,000","-17,541,000","-6,794,000",Upgrade,Financials in USD,Fiscal year is June - May
Free Cash Flow Per Share,0.005,-0.002,-0.002,-0.003,-0.005,-0.004,-0.007,-0.005,-0.014,-0.008,-0.016,-0.044,-0.050,-0.058,-0.041,-0.035,-0.074,-0.059,-0.041,-0.017,Upgrade,Financials in USD,Fiscal year is June - May
Operating Margin,-,-,-,-,-,-,-,-,-,-,-,-11254.222%,-52773.171%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
Profit Margin,-,-,-,-,-,-,-,-,-,-,-,-17997.333%,-111614.634%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-,-,-,-12842.667%,-77436.585%,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is June - May
EBITDA,"-2,543,000","-6,630,000","-3,407,000","-3,390,000","-4,602,000","-3,770,000","-3,909,000","-23,109,000","-9,613,000","-78,924,000","-19,268,000","-25,070,000","-21,361,000","-23,361,000","-20,225,000","-23,997,000","-25,063,000","-27,317,000","-21,574,000","-11,621,000",Upgrade,Financials in USD,Fiscal year is June - May
D&A For EBITDA,"5,000","4,000","7,000","8,000","10,000","10,000","12,000","54,000","99,000","124,000","129,000","252,000","276,000","275,000","511,000","506,000","505,000","502,000","501,000","500,000",Upgrade,Financials in USD,Fiscal year is June - May
EBIT,"-2,548,000","-6,634,000","-3,414,000","-3,398,000","-4,612,000","-3,780,000","-3,921,000","-23,163,000","-9,712,000","-79,048,000","-19,397,000","-25,322,000","-21,637,000","-23,636,000","-20,736,000","-24,503,000","-25,568,000","-27,819,000","-22,075,000","-12,121,000",Upgrade,Financials in USD,Fiscal year is June - May
