Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Net Income to Common,"1,602,652,000","1,084,915,000","1,389,203,000","1,307,867,000","1,403,503,000","749,605,000",Upgrade,Financials in MXN,Fiscal year is January - December
Net Income Growth,15.127%,-21.904%,6.219%,-6.814%,87.232%,-32.435%,Upgrade,Financials in MXN,Fiscal year is January - December
Shares Outstanding (Basic),"944,946,196","957,344,000","993,229,000","1,007,626,000","1,011,806,000","1,013,099,000",Upgrade,Financials in MXN,Fiscal year is January - December
Shares Outstanding (Diluted),"944,946,196","957,344,000","993,229,000","1,007,626,000","1,011,806,000","1,013,099,000",Upgrade,Financials in MXN,Fiscal year is January - December
Shares Change (YoY),-2.580%,-3.613%,-1.429%,-0.413%,-0.128%,-1.040%,Upgrade,Financials in MXN,Fiscal year is January - December
EPS (Basic),1.696,1.133,1.399,1.298,1.387,0.740,Upgrade,Financials in MXN,Fiscal year is January - December
EPS (Diluted),1.696,1.133,1.399,1.298,1.387,0.740,Upgrade,Financials in MXN,Fiscal year is January - December
EPS Growth,18.177%,-18.976%,7.759%,-6.428%,87.472%,-31.725%,Upgrade,Financials in MXN,Fiscal year is January - December
Free Cash Flow,"2,400,616,000","2,008,574,000","1,651,831,000","838,142,000","1,017,673,000","160,986,000",Upgrade,Financials in MXN,Fiscal year is January - December
Free Cash Flow Per Share,2.540,2.098,1.663,0.832,1.006,0.159,Upgrade,Financials in MXN,Fiscal year is January - December
Dividend Per Share,0.396,0.784,0.382,0.382,-,-,Upgrade,Financials in MXN,Fiscal year is January - December
Dividend Growth,-59.164%,105.492%,0%,-,-,-,Upgrade,Financials in MXN,Fiscal year is January - December
Gross Margin,63.562%,61.232%,60.426%,61.750%,61.918%,63.699%,Upgrade,Financials in MXN,Fiscal year is January - December
Operating Margin,20.991%,19.783%,19.284%,19.735%,19.964%,18.343%,Upgrade,Financials in MXN,Fiscal year is January - December
Profit Margin,9.176%,6.588%,8.259%,8.445%,10.119%,5.896%,Upgrade,Financials in MXN,Fiscal year is January - December
Free Cash Flow Margin,13.744%,12.197%,9.821%,5.412%,7.337%,1.266%,Upgrade,Financials in MXN,Fiscal year is January - December
EBITDA,"3,941,887,000","3,484,994,000","3,470,653,000","3,226,594,000","2,928,005,000","2,474,080,000",Upgrade,Financials in MXN,Fiscal year is January - December
EBITDA Margin,22.568%,21.163%,20.634%,20.834%,21.110%,19.461%,Upgrade,Financials in MXN,Fiscal year is January - December
D&A For EBITDA,"275,485,000","227,303,000","227,125,000","170,266,000","158,991,000","142,198,000",Upgrade,Financials in MXN,Fiscal year is January - December
EBIT,"3,666,402,000","3,257,691,000","3,243,528,000","3,056,328,000","2,769,014,000","2,331,882,000",Upgrade,Financials in MXN,Fiscal year is January - December
EBIT Margin,20.991%,19.783%,19.284%,19.735%,19.964%,18.343%,Upgrade,Financials in MXN,Fiscal year is January - December
Effective Tax Rate,33.169%,36.945%,38.444%,41.137%,35.332%,51.492%,Upgrade,Financials in MXN,Fiscal year is January - December
