Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2016,Currency,Fiscal_Year_period
Minority Interest in Earnings,-,-,-,-,-,"1,536,000",Upgrade,Financials in CAD,Fiscal year is July - June
Net Income,"172,000","876,000","-184,000","-7,009,000","-28,538,000","-79,857,000",Upgrade,Financials in CAD,Fiscal year is July - June
Net Income to Common,"172,000","876,000","-184,000","-7,009,000","-28,538,000","-79,857,000",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Outstanding (Basic),"297,658,950","285,658,950","252,617,854","252,617,854","225,961,186","215,079,486",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Outstanding (Diluted),"297,658,950","285,658,950","252,617,854","252,617,854","225,961,186","215,079,486",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Change (YoY),17.830%,13.079%,-,11.797%,5.059%,19.639%,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Basic),0.001,0.003,-0.001,-0.028,-0.126,-0.371,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Diluted),0.001,0.003,-0.001,-0.028,-0.126,-0.371,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow,"215,000","756,000","-1,088,000","-4,451,000","-9,680,000","-24,652,000",Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Per Share,0.001,0.003,-0.004,-0.018,-0.043,-0.115,Upgrade,Financials in CAD,Fiscal year is July - June
Gross Margin,51.179%,51.697%,49.260%,31.994%,24.120%,29.645%,Upgrade,Financials in CAD,Fiscal year is July - June
Operating Margin,-11.676%,-5.736%,-13.921%,-73.867%,-116.390%,-181.303%,Upgrade,Financials in CAD,Fiscal year is July - June
Profit Margin,1.449%,7.077%,-1.879%,-86.116%,-358.698%,-1026.176%,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Margin,1.811%,6.108%,-11.112%,-54.687%,-121.669%,-316.782%,Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA,"-85,000","599,000","-33,000","-3,941,000","-7,044,000","-11,406,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA Margin,-0.716%,4.839%,-0.337%,-48.421%,-88.537%,-146.569%,Upgrade,Financials in CAD,Fiscal year is July - June
D&A For EBITDA,"1,301,000","1,309,000","1,330,000","2,071,000","2,216,000","2,703,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT,"-1,386,000","-710,000","-1,363,000","-6,012,000","-9,260,000","-14,109,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT Margin,-11.676%,-5.736%,-13.921%,-73.867%,-116.390%,-181.303%,Upgrade,Financials in CAD,Fiscal year is July - June
Revenue as Reported,"11,870,000","12,378,000","9,791,000","8,139,000","7,956,000","7,782,000",Upgrade,Financials in CAD,Fiscal year is July - June
