Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Minority Interest in Earnings,-,"-5,000,000","-1,000,000",-,"1,000,000","-2,000,000",-,"-1,000,000","-1,000,000","-4,000,000","-2,000,000","-3,000,000","-2,000,000","-5,000,000","-6,000,000","-4,000,000","-3,000,000","-5,000,000","-6,000,000","-5,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"6,109,000,000","10,264,000,000","1,849,000,000","7,826,000,000","7,426,000,000","8,749,000,000","138,000,000","7,452,000,000","6,972,000,000","8,249,000,000","2,380,000,000","6,045,000,000","4,220,000,000","12,341,000,000","5,617,000,000","7,012,000,000","2,238,000,000","5,835,000,000","4,980,000,000","3,595,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"6,109,000,000","10,264,000,000","1,849,000,000","7,826,000,000","7,426,000,000","8,749,000,000","138,000,000","7,452,000,000","6,972,000,000","8,249,000,000","2,380,000,000","6,045,000,000","4,220,000,000","12,341,000,000","5,617,000,000","7,012,000,000","2,238,000,000","5,835,000,000","4,980,000,000","3,595,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,-17.735%,17.316%,1239.855%,5.019%,6.512%,6.061%,-94.202%,23.275%,65.213%,-33.158%,-57.629%,-13.791%,88.561%,111.500%,12.791%,95.049%,-32.994%,17.855%,38.180%,-46.029%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"67,351,287","67,352,713","67,352,000","67,352,000","67,352,000","67,352,000","67,352,000","67,352,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,350,000","67,354,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"67,365,287","67,352,713","67,352,000","67,352,000","67,352,000","67,352,000","67,352,000","67,352,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,353,000","67,350,000","67,354,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),0.020%,0.001%,-,-,-0.001%,-0.001%,-0.001%,-0.001%,-,-,-,-,-,-,0.004%,-0.001%,-0.001%,-0.001%,-0.006%,-,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),90.704,152.392,27.453,116.196,110.257,129.900,2.049,110.643,103.514,122.474,35.336,89.751,62.655,183.229,83.396,104.108,33.228,86.633,73.942,53.375,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),90.684,152.392,27.453,116.196,110.257,129.900,2.049,110.643,103.514,122.474,35.336,89.751,62.655,183.229,83.396,104.108,33.228,86.633,73.942,53.375,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,-17.752%,17.315%,1239.856%,5.019%,6.513%,6.063%,-94.202%,23.277%,65.213%,-33.158%,-57.629%,-13.791%,88.561%,111.500%,12.786%,95.052%,-32.993%,17.857%,38.188%,-46.029%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"10,227,000,000","6,047,000,000","5,740,000,000","-278,000,000","6,904,000,000","-1,135,000,000","12,246,000,000","-1,516,000,000","6,768,000,000","3,012,000,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,151.814,89.781,85.224,-4.128,102.506,-16.852,181.821,-22.509,100.486,44.720,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,62.000,-,62.000,-,62.000,-,57.000,-,57.000,-,59.000,-,51.000,-,50.000,-,49.000,-,43.000,-,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,0%,-,8.772%,-,8.772%,-,-3.390%,-,11.765%,-,18.000%,-,4.082%,-,16.279%,-,13.953%,-,4.878%,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,69.406%,67.708%,67.290%,66.275%,65.960%,64.979%,60.813%,62.447%,60.405%,60.897%,60.532%,61.726%,62.652%,67.852%,60.703%,61.340%,56.365%,57.149%,56.275%,53.212%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,16.890%,28.315%,2.294%,24.291%,26.762%,30.163%,3.623%,22.763%,25.019%,28.853%,8.581%,22.560%,16.626%,39.966%,19.209%,27.108%,12.962%,25.153%,21.747%,14.450%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,15.196%,26.230%,5.204%,19.856%,20.457%,23.638%,0.403%,19.215%,19.630%,23.159%,7.612%,17.446%,13.877%,29.985%,18.693%,20.611%,8.020%,19.507%,17.459%,11.700%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,25.440%,15.453%,16.157%,-0.705%,19.019%,-3.067%,35.748%,-3.909%,19.056%,8.456%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"8,306,000,000","12,544,000,000","2,143,000,000","10,807,000,000","10,941,000,000","12,400,000,000","2,603,000,000","10,119,000,000","10,053,000,000","11,498,000,000","3,830,000,000","8,704,500,000","5,782,500,000","17,336,500,000","6,659,500,000","10,089,000,000","4,487,000,000","8,391,000,000","7,070,000,000","5,294,500,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,20.661%,32.056%,6.032%,27.420%,30.140%,33.503%,7.599%,26.091%,28.305%,32.281%,12.250%,25.121%,19.015%,42.123%,22.163%,29.656%,16.080%,28.051%,24.786%,17.231%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"1,516,000,000","1,464,000,000","1,328,000,000","1,233,000,000","1,226,000,000","1,236,000,000","1,362,000,000","1,291,000,000","1,167,000,000","1,221,000,000","1,147,000,000","887,500,000","726,500,000","887,500,000","887,500,000","867,000,000","870,000,000","867,000,000","867,000,000","854,500,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"6,790,000,000","11,080,000,000","815,000,000","9,574,000,000","9,715,000,000","11,164,000,000","1,241,000,000","8,828,000,000","8,886,000,000","10,277,000,000","2,683,000,000","7,817,000,000","5,056,000,000","16,449,000,000","5,772,000,000","9,222,000,000","3,617,000,000","7,524,000,000","6,203,000,000","4,440,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,16.890%,28.315%,2.294%,24.291%,26.762%,30.163%,3.623%,22.762%,25.019%,28.852%,8.581%,22.560%,16.625%,39.966%,19.209%,27.108%,12.962%,25.153%,21.747%,14.450%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,9.990%,10.000%,30.030%,20.346%,23.493%,23.498%,93.320%,17.400%,21.502%,21.497%,13.034%,27.238%,25.327%,25.608%,26.717%,28.685%,36.425%,24.372%,19.124%,28.086%,Upgrade,Financials in JPY,Fiscal year is April - March
Advertising Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,311,000,000",-,-,-,"1,223,000,000",-,-,Upgrade,Financials in JPY,Fiscal year is April - March
