Fiscal Quarter,Q3 2021,Q1 2021,Q3 2020,Q1 2020,Q4 2019,Q3 2019,Q4 2018,Q3 2018,Q3 2015,Q2 2015,Q1 2015,Q4 2014,Q3 2014,Q2 2014,Q1 2014,Q4 2013,Q3 2013,Q2 2013,Q1 2013,Q4 2012,+11 Quarters,Currency,Fiscal_Year_period
Net Income to Company,"-2,404,318","-338,794","-50,069","-2,044,159","-620,614","50,345","-1,857,574","-1,717,712","-161,510","-239,966","-132,971","-556,209","-336,454","-473,591","-2,817,264","-289,565","-192,582","-502,913","-280,876","-786,608",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,-,-,-,"-19,321","18,234","44,404",-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-2,404,318","-338,794","-50,069","-2,063,480","-602,380","94,749","-1,857,574","-1,717,712","-161,510","-239,966","-132,971","-556,209","-336,454","-473,591","-2,817,264","-289,565","-192,582","-502,913","-280,876","-786,608",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-2,404,318","-338,794","-50,069","-2,063,480","-602,380","94,749","-1,857,574","-1,717,712","-161,510","-239,966","-132,971","-556,209","-336,454","-473,591","-2,817,264","-289,565","-192,582","-502,913","-280,876","-786,608",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"1,772,482,856","1,328,222,022","1,121,315,083","1,190,805,164","1,111,843,228","1,121,315,083","1,084,197,198","965,151,644","301,003,741","209,052,478","166,196,203","154,804,883","142,431,535","135,106,779","106,586,999","84,104,235","77,535,234","70,108,491","68,460,139","66,937,819",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"1,772,482,856","1,328,222,022","1,121,315,083","1,190,805,164","1,111,843,228","1,121,315,083","1,084,197,198","965,151,644","301,003,741","209,052,478","166,196,203","154,804,883","142,431,535","135,106,779","106,586,999","84,104,235","77,535,234","70,108,491","68,460,139","66,937,819",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),59.418%,18.452%,3.424%,23.380%,269.379%,436.380%,552.360%,523.463%,111.332%,54.731%,55.925%,84.063%,83.699%,92.711%,55.692%,25.645%,23.684%,8.907%,42.315%,37.907%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.001,-0.000,-0.000,-0.002,-0.001,0.000,-0.002,-0.002,-0.001,-0.001,-0.001,-0.004,-0.002,-0.004,-0.026,-0.003,-0.002,-0.007,-0.004,-0.012,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.001,-0.000,-0.000,-0.002,-0.001,0.000,-0.002,-0.002,-0.001,-0.001,-0.001,-0.004,-0.002,-0.004,-0.026,-0.003,-0.002,-0.007,-0.004,-0.012,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,-,"-244,962",-,"60,997","-162,592",-,"190,699",-,-,"-44,000","-11,448","-82,387","-87,070","-233,273","-359,734","-171,711","-59,278","-129,710","-139,468","-113,143",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-,-0.000,-,0.000,-0.000,-,0.000,-,-,-0.000,-0.000,-0.001,-0.001,-0.002,-0.003,-0.002,-0.001,-0.002,-0.002,-0.002,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,100.000%,32.466%,96.221%,-,-152.440%,37.108%,63.334%,-58.354%,-227.759%,72.694%,14.796%,70.732%,25.439%,34.883%,38.784%,53.356%,-194.434%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-845.228%,-159.924%,15.680%,-340.794%,-29.130%,-67.307%,-135882.553%,-8396.515%,-1468.655%,-1126.747%,-611.608%,-970.898%,-1209.386%,-193.693%,-3255.288%,-439.671%,-165.954%,-1084.463%,-1345.418%,-6120.469%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-961.035%,-408.186%,-38.813%,-1455.051%,-80.137%,51.438%,-158091.404%,-9655.492%,-3243.173%,-1712.453%,-955.114%,-1585.997%,-1523.312%,-398.760%,-4469.436%,-865.406%,-335.328%,-1341.459%,-1579.020%,-6364.142%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-295.135%,-,43.012%,-21.630%,-,16229.702%,-,-,-313.994%,-82.230%,-234.922%,-394.214%,-196.414%,-570.698%,-513.183%,-103.216%,-345.986%,-784.057%,-915.396%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-2,077,276","-101,487","50,918","-452,718","-184,298","-89,862","-1,562,457","-1,465,836","-72,045","-156,809","-84,078","-339,349","-265,872","-229,665","-2,050,047","-145,473","-93,668","-404,666","-237,425","-754,593",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-122.273%,39.471%,-,-24.518%,-48.785%,-,-,-,-,-,-,-,-193.376%,-,-,-163.096%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"37,315","31,250","30,691","30,579","34,666","34,117","34,163","27,904","1,094","1,082","1,070","1,145","1,245",377,"1,891","1,641","1,641","1,899","1,898","1,897",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-2,114,591","-132,737","20,227","-483,297","-218,964","-123,979","-1,596,620","-1,493,740","-73,139","-157,891","-85,148","-340,494","-267,117","-230,042","-2,051,938","-147,114","-95,309","-406,565","-239,323","-756,490",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-159.924%,15.680%,-,-29.130%,-67.307%,-,-,-,-,-,-,-,-193.693%,-,-,-165.954%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
