Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2016,Currency,Fiscal_Year_period
Net Income,"-19,708,000","-22,750,000","-37,423,000","-19,039,000","-36,620,000","-65,332,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-19,708,000","-22,750,000","-37,423,000","-19,039,000","-36,620,000","-65,332,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"299,315,262","292,622,129","252,698,567","228,628,703","198,999,746","185,593,303",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"299,315,262","292,622,129","252,698,567","228,628,703","198,999,746","185,593,303",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),6.311%,15.799%,10.528%,14.889%,7.224%,35.808%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.066,-0.078,-0.148,-0.083,-0.184,-0.352,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.066,-0.080,-0.151,-0.083,-0.184,-0.352,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"5,717,000","12,436,000","12,270,000","-26,086,000","1,474,000","-36,524,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.019,0.042,0.049,-0.114,0.007,-0.197,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,57.701%,48.857%,42.151%,54.689%,57.026%,63.330%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,14.725%,9.524%,4.396%,-0.983%,-16.063%,-108.235%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-18.916%,-23.384%,-42.676%,-29.095%,-69.902%,-229.147%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,5.487%,12.782%,13.992%,-39.864%,2.814%,-128.105%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"16,303,000","13,120,000","7,476,000","2,028,000","-5,176,000","-25,383,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,15.648%,13.485%,8.525%,3.099%,-9.880%,-89.029%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"961,000","3,854,000","3,621,000","2,671,000","3,239,000","5,476,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"15,342,000","9,266,000","3,855,000","-643,000","-8,415,000","-30,859,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,14.725%,9.524%,4.396%,-0.983%,-16.063%,-108.235%,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"1,136,000","1,512,000","2,453,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
