Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Impairment of Goodwill,-,-,"-1,845,000,000","-363,000,000",-,"-171,908,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"10,024,000","10,392,000","26,183,000","4,516,000","16,353,000","6,367,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-2,460,000","-503,000","-117,498,000","-9,822,000","-112,953,000","-354,174,000",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-1,557,173,000","-1,611,090,000","-478,722,000","-345,495,000","19,049,000","-11,211,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"5,176,717,000","-1,169,961,000","-202,978,000","1,747,000",-,"102,328,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"3,368,377,000","-2,391,924,000","-2,888,102,000","-546,603,000","-26,518,000","-344,904,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"487,000","55,862,000","21,516,000","22,478,000","-273,982,000","15,680,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"3,367,890,000","-2,447,786,000","-2,909,618,000","-569,081,000","247,464,000","-360,584,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,"182,393,000","-2,021,000","-13,487,000","-44,164,000","-63,520,000","-62,052,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"3,550,283,000","-2,449,807,000","-2,923,105,000","-613,245,000","183,944,000","-422,636,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"3,550,283,000","-2,449,807,000","-2,923,105,000","-613,245,000","183,944,000","-422,636,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"3,550,283,000","-2,449,807,000","-2,923,105,000","-613,245,000","183,944,000","-422,636,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"165,556,684","235,219,000","234,840,000","232,785,000","229,314,000","226,050,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"165,556,684","235,219,000","234,840,000","232,785,000","233,653,000","226,050,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-29.615%,0.161%,0.883%,-0.371%,3.363%,0.933%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),21.445,-10.415,-12.447,-2.634,0.802,-1.870,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),21.441,-10.419,-12.447,-2.634,0.788,-1.875,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-608,138,000","340,773,000","166,331,000","330,400,000","329,256,000","30,365,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-3.673,1.449,0.708,1.419,1.409,0.134,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,52.506%,53.175%,55.552%,59.414%,52.147%,46.152%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,16.428%,19.211%,17.642%,27.240%,24.895%,19.966%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,198.298%,-121.789%,-126.057%,-20.488%,6.336%,-14.502%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-33.967%,16.941%,7.173%,11.038%,11.342%,1.042%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"345,879,000","441,519,000","796,941,000","1,247,721,000","1,219,077,000","1,194,736,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,19.319%,21.950%,34.367%,41.685%,41.993%,40.995%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"51,754,000","55,091,000","387,856,000","432,380,000","496,348,000","612,862,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"294,125,000","386,428,000","409,085,000","815,341,000","722,729,000","581,874,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,16.428%,19.211%,17.642%,27.240%,24.895%,19.966%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,0.014%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"98,200,000","130,400,000","136,800,000","76,000,000","63,100,000",Upgrade,Financials in USD,Fiscal year is January - December
