Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Gain (Loss) on Sale of Investments,"-224,000,000","-224,000,000","24,735,000,000",-,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gain (Loss) on Sale of Assets,"501,000,000","501,000,000","24,635,000,000","267,000,000","16,925,000,000","317,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Pretax Income,"-299,393,000,000","-323,114,000,000","-47,920,000,000","82,961,000,000","77,851,000,000","83,947,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Income Tax Expense,"-19,972,000,000","-8,185,000,000","48,794,000,000","42,361,000,000","41,022,000,000","48,029,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Earnings From Continuing Operations,"-279,421,000,000","-314,929,000,000","-96,714,000,000","40,600,000,000","36,829,000,000","35,918,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Minority Interest in Earnings,"-36,000,000","-40,000,000","22,202,000,000","15,813,000,000","19,390,000,000","4,835,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income,"-279,457,000,000","-314,969,000,000","-74,512,000,000","56,413,000,000","56,219,000,000","40,753,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income to Common,"-279,457,000,000","-314,969,000,000","-74,512,000,000","56,413,000,000","56,219,000,000","40,753,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Net Income Growth,-,-,-,0.345%,37.951%,-16.193%,Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Basic),"397,290,500","397,291,000","397,292,000","397,293,000","397,294,000","397,295,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Outstanding (Diluted),"397,290,500","397,291,000","397,292,000","397,293,000","397,294,000","397,295,000",Upgrade,Financials in JPY,Fiscal year is April - March
Shares Change (YoY),-0.000%,-0.000%,-0.000%,-0.000%,-0.000%,-0.001%,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Basic),-703.407,-792.792,-187.550,141.993,141.505,102.576,Upgrade,Financials in JPY,Fiscal year is April - March
EPS (Diluted),-703.407,-792.792,-187.550,141.993,141.505,102.576,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,-,-,-,0.345%,37.951%,-16.192%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"-73,425,000,000","-252,664,000,000","3,470,000,000","23,892,000,000","129,553,000,000","38,406,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,-184.814,-635.967,8.734,60.137,326.088,96.669,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,-,-,21.000,28.000,28.000,28.000,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,-,-,-25.000%,0%,0%,7.692%,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,59.558%,59.760%,67.794%,71.943%,73.297%,73.138%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,-80.784%,-112.900%,-22.743%,10.708%,10.524%,17.178%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,-81.554%,-100.131%,-13.412%,10.073%,10.896%,8.442%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,-21.428%,-80.324%,0.625%,4.266%,25.110%,7.956%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"-244,022,000,000","-317,371,000,000","-85,086,000,000","98,315,000,000","76,972,000,000","100,287,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,-71.213%,-100.894%,-15.316%,17.555%,14.918%,20.775%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"32,795,000,000","37,765,000,000","41,263,000,000","38,348,000,000","22,673,000,000","17,365,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"-276,817,000,000","-355,136,000,000","-126,349,000,000","59,967,000,000","54,299,000,000","82,922,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,-80.784%,-112.900%,-22.743%,10.708%,10.524%,17.178%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,-,-,-,51.061%,52.693%,57.213%,Upgrade,Financials in JPY,Fiscal year is April - March
Advertising Expenses,-,"42,372,000,000","59,857,000,000","37,780,000,000","37,362,000,000","37,745,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
