Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+17 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Diluted),"300,617,854","312,519,465","420,368,681","333,639,006","252,617,854","252,617,854","252,617,854","310,961,686","252,617,854","252,617,854","252,617,854","252,617,854","252,617,854","252,625,951","221,148,418","215,079,486","215,079,486","215,079,486","214,753,073","214,753,945",Upgrade,Financials in CAD,Fiscal year is July - June
Shares Change (YoY),19.001%,23.712%,66.405%,7.293%,-,-,-,23.096%,-,-0.003%,14.230%,17.453%,17.453%,17.457%,2.978%,0.152%,0.661%,-,17.857%,20.900%,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Basic),-0.002,0.005,-0.001,-0.002,0.001,-0.000,-0.003,0.004,-0.002,-0.009,-0.007,-0.006,-0.006,-0.035,-0.008,-0.066,-0.017,-0.108,-0.165,-0.074,Upgrade,Financials in CAD,Fiscal year is July - June
EPS (Diluted),-0.002,0.005,-0.001,-0.002,0.001,-0.000,-0.003,0.003,-0.002,-0.009,-0.007,-0.006,-0.006,-0.035,-0.008,-0.066,-0.017,-0.108,-0.165,-0.074,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow,"-354,000","804,000","290,000","-525,000","187,000","-107,000","-713,000","-424,000","156,000","-539,000","-1,018,000","-1,919,000","-975,000","-1,377,000","-1,141,000","-3,886,000","-3,276,000","-1,532,000","-3,908,000","-6,588,000",Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Per Share,-0.001,0.003,0.001,-0.002,0.001,-0.000,-0.003,-0.001,0.001,-0.002,-0.004,-0.008,-0.004,-0.005,-0.005,-0.018,-0.015,-0.007,-0.018,-0.031,Upgrade,Financials in CAD,Fiscal year is July - June
Gross Margin,50.522%,51.115%,50.147%,53.854%,52.356%,60.205%,40.841%,41.263%,50.839%,17.430%,39.077%,36.884%,33.286%,-12.621%,36.754%,37.087%,28.526%,0.221%,45.638%,39.246%,Upgrade,Financials in CAD,Fiscal year is July - June
Operating Margin,-12.836%,-8.812%,-5.829%,-23.707%,7.355%,5.788%,-26.689%,-16.346%,-30.885%,-83.351%,-52.031%,-99.026%,-68.732%,-177.061%,-58.362%,-105.114%,-148.243%,-138.047%,-178.564%,-181.371%,Upgrade,Financials in CAD,Fiscal year is July - June
Profit Margin,-15.112%,44.004%,-9.183%,-31.659%,6.156%,-0.181%,-29.112%,37.207%,-22.036%,-117.014%,-71.697%,-93.356%,-68.263%,-404.514%,-84.657%,-737.913%,-196.854%,-1027.000%,-1881.064%,-836.787%,Upgrade,Financials in CAD,Fiscal year is July - June
Free Cash Flow Margin,-11.192%,22.421%,9.443%,-25.610%,5.094%,-3.226%,-30.302%,-17.726%,9.023%,-28.044%,-43.523%,-109.908%,-45.775%,-63.427%,-56.290%,-200.723%,-171.788%,-67.698%,-207.872%,-344.741%,Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA,"-80,000","16,000","146,000","-161,000","604,000","526,000","-296,000","-59,000","-202,000","-1,123,000","-689,000","-1,202,000","-927,000","-3,293,000","-632,000","-1,719,000","-2,029,000","-2,276,000","-2,735,000","-2,997,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBITDA Margin,-2.529%,0.446%,4.754%,-7.854%,16.453%,15.858%,-12.580%,-2.466%,-11.683%,-58.429%,-29.457%,-68.843%,-43.521%,-151.681%,-31.179%,-88.791%,-106.397%,-100.574%,-145.479%,-156.829%,Upgrade,Financials in CAD,Fiscal year is July - June
D&A For EBITDA,"326,000","332,000","325,000","325,000","334,000","334,000","332,000","332,000","332,000","479,000","528,000","527,000","537,000","551,000","551,000","316,000","798,000","848,000","622,000","469,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT,"-406,000","-316,000","-179,000","-486,000","270,000","192,000","-628,000","-391,000","-534,000","-1,602,000","-1,217,000","-1,729,000","-1,464,000","-3,844,000","-1,183,000","-2,035,000","-2,827,000","-3,124,000","-3,357,000","-3,466,000",Upgrade,Financials in CAD,Fiscal year is July - June
EBIT Margin,-12.836%,-8.812%,-5.829%,-23.707%,7.355%,5.788%,-26.689%,-16.346%,-30.885%,-83.351%,-52.031%,-99.026%,-68.732%,-177.061%,-58.362%,-105.114%,-148.243%,-138.047%,-178.564%,-181.371%,Upgrade,Financials in CAD,Fiscal year is July - June
Revenue as Reported,"3,163,000","3,586,000","3,071,000","2,050,000","3,671,000","3,317,000","2,353,000","2,392,000","1,729,000","1,922,000","2,339,000","1,746,000","2,130,000","2,171,000","2,027,000","1,936,000","1,907,000","2,263,000","1,880,000","1,911,000",Upgrade,Financials in CAD,Fiscal year is July - June
