Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
EPS (Diluted),57.188,59.940,-1.924,66.700,-30.701,57.120,20.019,75.860,39.480,67.560,-7.310,36.680,29.080,87.450,125.188,58.610,2.570,52.690,1.095,-20.684,Upgrade,Financials in JPY,Fiscal year is April - March
EPS Growth,-,4.937%,-,-12.075%,-,-15.453%,-,106.816%,35.763%,-22.744%,-,-37.417%,1031.518%,65.971%,11330.792%,-,-94.071%,1073.497%,-,-,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow,"231,490,000,000","112,863,000,000","234,052,000,000","99,371,000,000","161,058,000,000","46,443,000,000","257,924,000,000","344,764,000,000","191,695,000,000","42,116,000,000","340,005,000,000","320,438,000,000","202,390,000,000","137,020,000,000","364,795,000,000","193,398,000,000","218,806,000,000","122,726,000,000","148,200,000,000","108,466,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Per Share,143.824,71.025,149.221,62.690,102.943,29.675,165.868,219.537,122.588,27.096,218.820,203.463,128.061,87.029,231.693,122.738,139.096,78.363,94.208,69.630,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Per Share,98.000,-,94.000,-,94.000,-,90.000,-,90.000,-,90.000,-,90.000,-,90.000,90.000,90.000,-,90.000,90.000,Upgrade,Financials in JPY,Fiscal year is April - March
Dividend Growth,4.255%,-,4.444%,-,4.444%,-,0%,-,0%,-,0%,-,0%,-,0%,0%,0%,-,0%,-,Upgrade,Financials in JPY,Fiscal year is April - March
Gross Margin,66.471%,67.967%,63.142%,65.849%,67.061%,69.667%,68.637%,69.361%,69.526%,69.882%,63.764%,68.778%,67.354%,74.593%,66.075%,69.747%,68.357%,70.424%,48.137%,67.465%,Upgrade,Financials in JPY,Fiscal year is April - March
Operating Margin,20.538%,15.921%,4.887%,9.442%,9.307%,16.663%,14.358%,13.405%,10.420%,16.942%,8.989%,12.924%,11.532%,26.180%,7.026%,17.107%,6.123%,18.890%,-16.557%,6.227%,Upgrade,Financials in JPY,Fiscal year is April - March
Profit Margin,7.827%,7.885%,-0.287%,9.514%,-4.605%,8.445%,3.256%,10.864%,6.160%,10.799%,-1.301%,6.410%,5.441%,14.499%,25.588%,11.038%,0.512%,10.290%,0.223%,-3.750%,Upgrade,Financials in JPY,Fiscal year is April - March
Free Cash Flow Margin,19.684%,9.343%,22.272%,8.943%,15.440%,4.387%,26.975%,31.441%,19.125%,4.331%,38.934%,35.553%,23.957%,14.429%,47.359%,23.113%,27.734%,15.305%,19.204%,12.622%,Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA,"433,990,000,000","384,548,000,000","154,564,000,000","291,975,000,000","279,774,000,000","347,901,000,000","225,276,000,000","323,870,000,000","272,264,000,000","323,037,000,000","160,450,000,000","263,767,000,000","238,074,000,000","391,553,000,000","126,993,000,000","282,891,000,000","187,247,000,000","293,057,000,000","-51,594,000,000","198,333,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBITDA Margin,36.903%,31.834%,14.708%,26.276%,26.822%,32.864%,23.561%,29.535%,27.164%,33.218%,18.373%,29.265%,28.180%,41.233%,16.487%,33.808%,23.734%,36.548%,-6.686%,23.080%,Upgrade,Financials in JPY,Fiscal year is April - March
D&A For EBITDA,"192,452,000,000","192,220,000,000","103,203,000,000","187,061,000,000","182,696,000,000","171,501,000,000","87,993,000,000","176,880,000,000","167,827,000,000","158,283,000,000","81,953,000,000","147,282,000,000","140,647,000,000","142,948,000,000","72,873,000,000","139,750,000,000","138,944,000,000","141,587,000,000","76,174,000,000","144,822,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT,"241,538,000,000","192,328,000,000","51,361,000,000","104,914,000,000","97,078,000,000","176,400,000,000","137,283,000,000","146,990,000,000","104,437,000,000","164,754,000,000","78,497,000,000","116,485,000,000","97,427,000,000","248,605,000,000","54,120,000,000","143,141,000,000","48,303,000,000","151,470,000,000","-127,768,000,000","53,511,000,000",Upgrade,Financials in JPY,Fiscal year is April - March
EBIT Margin,20.538%,15.921%,4.887%,9.442%,9.307%,16.663%,14.358%,13.405%,10.420%,16.942%,8.989%,12.924%,11.532%,26.180%,7.026%,17.107%,6.122%,18.890%,-16.557%,6.227%,Upgrade,Financials in JPY,Fiscal year is April - March
Effective Tax Rate,22.841%,30.236%,-,-,-,33.789%,35.018%,-,4.364%,32.451%,-,19.909%,25.147%,38.233%,-,15.809%,-,36.666%,-,229.241%,Upgrade,Financials in JPY,Fiscal year is April - March
