Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-2,497,027","357,210","-1,102,861","109,830","1,882,006","-845,412","-136,477","1,748,141","-7,429,818","3,124,616","-1,097,900","2,574,423","3,861,422","9,083,701","-5,537,479","3,517,732","-13,413,707","-1,430,435","-710,003","-1,149,126",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"1,700",-,-,"1,800",-,"206,546","177,883",-,"17,177",-,-,"129,630","13,214",-,-,"-173,658",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"151,082",-,"-67,924",-,-,-,-,-,"-58,626","13,696","13,259","31,671","-87,151",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"-38,522","219,006",-,-,-,-,-,-,"4,991","45,458",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-2,495,327","357,210","-1,102,861","224,190","2,101,012","-706,790","41,406","1,748,141","-7,412,641","3,124,616","-1,097,900","2,650,418","3,933,790","9,096,960","-5,505,808","3,256,923","-13,413,707","-1,430,435","-710,003","-1,149,126",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,"2,819","4,218","5,270","7,366","6,473","16,512","22,535","54,863",-,"782,107",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-2,495,327","357,210","-1,105,680","219,972","2,095,742","-714,156","34,933","1,731,629","-7,435,176","3,069,753","-1,097,900","1,868,311","3,933,790","9,096,960","-5,505,808","3,256,923","-13,413,707","-1,430,435","-710,003","-1,149,126",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"38,236","45,182","20,688","21,709","-62,117","-18,612","32,226","76,966","20,279","33,711","24,124","247,553","18,003","79,853","-14,400","127,060","13,565","5,540","52,236","24,073",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-2,457,091","402,392","-1,084,992","241,681","2,033,625","-732,768","67,159","1,808,595","-7,414,897","3,103,464","-1,073,776","2,115,864","3,951,793","9,176,813","-5,520,208","3,383,983","-13,400,142","-1,424,895","-657,767","-1,125,053",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-2,457,091","402,392","-1,084,992","241,681","2,033,625","-732,768","67,159","1,808,595","-7,414,897","3,103,464","-1,073,776","2,115,864","3,951,793","9,176,813","-5,520,208","3,383,983","-13,400,142","-1,424,895","-657,767","-1,125,053",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-86.637%,-,-,-,-14.522%,-,-66.181%,-,-37.474%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"24,327,183","22,172,835","185,802,835","22,172,835","22,172,835","22,172,835","22,172,835","16,029,135","14,722,835","14,722,835","14,722,835","14,727,463","15,007,329","15,006,625","14,329,038","14,204,895","13,435,656","12,500,255","12,500,254","12,710,862",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"24,327,183","22,973,896","185,802,835","383,847,801","143,718,093","22,172,835","22,172,835","16,029,135","14,722,835","14,722,835","14,722,835","75,644,744","71,263,410","70,174,904","14,329,038","14,204,895","13,435,656","12,500,255","12,500,254","12,710,862",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-83.073%,3.613%,737.975%,2294.688%,876.158%,50.602%,50.602%,-78.810%,-79.340%,-79.020%,2.748%,432.526%,430.405%,461.388%,14.630%,11.754%,-53.351%,-55.742%,8.010%,13.864%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.101,0.018,-0.006,0.011,0.092,-0.033,0.003,0.113,-0.504,0.211,-0.073,0.144,0.263,0.612,-0.385,0.238,-0.997,-0.114,-0.053,-0.089,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.101,0.018,-0.010,0.002,0.010,-0.033,0.003,0.113,-0.504,0.211,-0.073,0.021,0.055,0.130,-0.390,0.230,-1.050,-0.150,-0.053,-0.089,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-98.615%,-,-,-,443.423%,-,62.148%,-,-90.976%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-254,100","-309,672","-178,212","-190,116","-169,934","-374,281","-311,468","-235,948","-173,377","-147,842","-361,632","-528,540","-176,120","-139,309","-211,234","-16,965","-90,378","-93,360","-120,602","-129,112",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.010,-0.013,-0.001,-0.000,-0.001,-0.017,-0.014,-0.015,-0.012,-0.010,-0.025,-0.007,-0.002,-0.002,-0.015,-0.001,-0.007,-0.007,-0.010,-0.010,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,90.933%,-,52.137%,32.365%,62.570%,64.226%,65.599%,66.757%,65.444%,69.927%,66.130%,72.677%,70.920%,63.742%,68.013%,62.396%,61.503%,77.299%,79.225%,75.197%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-38013.200%,-,-1066.036%,-940.682%,-467.930%,-568.461%,-696.192%,-655.808%,-156.020%,-138.083%,-174.354%,-158.435%,-227.448%,-124.398%,-138.868%,-152.823%,-279.769%,-97.870%,-140.291%,-440.627%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-81903.033%,-,-3873.726%,712.461%,3446.180%,-1329.501%,139.204%,1406.799%,-4286.861%,1590.003%,-569.147%,1059.882%,1846.192%,3836.492%,-2329.025%,1325.052%,-4873.045%,-540.015%,-279.531%,-384.576%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-8470.000%,-,-636.267%,-560.450%,-287.970%,-679.079%,-645.596%,-183.530%,-100.236%,-75.744%,-191.680%,-264.757%,-82.279%,-58.240%,-89.122%,-6.643%,-32.867%,-35.382%,-51.252%,-44.134%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-1,138,203","-399,006","-297,629","-317,188","-273,010","-310,015","-332,361","-839,012","-265,639","-263,935","-320,917","-287,469","-456,874","-267,579","-298,881","-354,854","-714,692","-202,567","-274,445","-1,232,764",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-153.577%,-135.222%,-170.100%,-143.999%,-213.442%,-111.865%,-126.100%,-138.949%,-259.902%,-76.770%,-116.631%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,193",230,957,"1,910","3,120","3,298","3,517","4,101","4,225","5,584","8,027","28,818","29,980","29,979","30,262","35,432","54,632","55,674","55,675","56,265",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-1,140,396","-399,236","-298,586","-319,098","-276,130","-313,313","-335,878","-843,113","-269,864","-269,519","-328,944","-316,287","-486,854","-297,558","-329,143","-390,286","-769,324","-258,241","-330,120","-1,289,029",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-156.020%,-138.083%,-174.354%,-158.435%,-227.448%,-124.398%,-138.868%,-152.823%,-279.769%,-97.870%,-140.291%,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,1.881%,0.251%,-,15.633%,0.945%,-,1.756%,-,29.509%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
