Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),-,-,"79,000","-13,000","155,000","185,000","223,000","-315,000","247,000","17,000","340,000","1,648,000","2,731,000","19,277,000","-20,097,000","4,966,000","-5,874,000","190,000","435,000","693,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-1,022,000","-892,000","-1,045,000","-28,000","-708,000","32,000","-1,425,000","-2,040,000","286,000","-636,000","706,000","2,231,000","3,107,000","19,106,000","-20,354,000","4,197,000","-6,824,000","-644,000","-3,916,000","-3,145,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,"-75,000",-,"1,000",-,-,"35,000",-,-,-,-,"185,000",-,"658,000","217,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-1,022,000","-967,000","-1,045,000","-27,000","-708,000","32,000","-1,390,000","-2,040,000","286,000","-636,000","706,000","2,416,000","3,107,000","19,764,000","-20,137,000","4,197,000","-6,824,000","-644,000","-3,916,000","-3,145,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,-,-,-,-,"-137,000","45,000",-,-,"342,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-1,022,000","-967,000","-1,045,000","-27,000","-708,000","32,000","-1,390,000","-1,903,000","241,000","-636,000","706,000","2,074,000","3,107,000","19,764,000","-20,137,000","4,197,000","-6,824,000","-644,000","-3,916,000","-3,145,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-1,022,000","-967,000","-1,045,000","-27,000","-708,000","32,000","-1,390,000","-1,903,000","241,000","-636,000","706,000","2,074,000","3,107,000","19,764,000","-20,137,000","4,197,000","-6,824,000","-644,000","-3,916,000","-3,145,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-,-,-,-92.243%,-,-,-50.584%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"242,568,389","228,988,755","220,602,363","217,505,518","216,715,553","216,372,777","211,934,041","213,175,438","212,823,575","212,051,322","211,007,522","210,738,363","206,321,051","202,033,912","195,141,950","189,907,984","189,907,527","189,823,831","189,739,210","190,501,129",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"242,568,389","228,988,755","220,602,363","217,505,518","216,715,553","245,299,090","211,934,041","213,175,438","244,091,744","212,051,322","242,854,761","219,722,545","238,550,798","278,405,524","195,141,950","189,907,984","189,907,527","189,823,831","189,739,210","190,501,129",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),11.929%,-6.649%,4.090%,2.031%,-11.216%,15.679%,-12.732%,-2.980%,2.323%,-23.834%,24.450%,15.699%,25.614%,46.665%,2.847%,-0.311%,0.290%,0.246%,34.528%,35.068%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.004,-0.004,-0.005,-0.000,-0.003,0.000,-0.007,-0.009,0.001,-0.003,0.003,0.010,0.015,0.098,-0.103,0.022,-0.036,-0.003,-0.021,-0.017,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.004,-0.004,-0.005,-0.000,-0.003,-0.001,-0.010,-0.009,-0.000,-0.003,0.002,0.002,0.002,0.002,-0.103,0.020,-0.040,-0.003,-0.021,-0.017,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-90.208%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-944,000","131,000","-431,000","-47,000","-860,000","365,000","-241,000","-209,000","-322,000","-921,000","-457,000","-404,000","-688,000","-614,000","249,000","213,000","-905,000","-535,000","-2,215,000","-1,718,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.004,0.001,-0.002,-0.000,-0.004,0.001,-0.001,-0.001,-0.001,-0.004,-0.002,-0.002,-0.003,-0.002,0.001,0.001,-0.005,-0.003,-0.012,-0.009,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,38.793%,38.081%,30.941%,35.444%,40.539%,52.670%,22.109%,16.571%,42.882%,38.380%,45.083%,47.925%,55.739%,48.574%,55.446%,49.953%,57.216%,58.395%,55.437%,47.068%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-53.941%,-36.025%,-30.842%,1.786%,-27.421%,-1.058%,-37.643%,-36.876%,0.716%,-7.598%,4.545%,9.008%,7.243%,-3.092%,-5.251%,-17.494%,-23.652%,-18.208%,-98.774%,-104.180%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-62.931%,-47.332%,-34.251%,-0.487%,-26.164%,0.806%,-34.491%,-42.046%,3.750%,-8.598%,8.744%,31.991%,59.532%,363.777%,-461.752%,99.220%,-175.244%,-15.470%,-88.899%,-85.369%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-58.128%,6.412%,-14.127%,-0.848%,-31.781%,9.194%,-5.980%,-4.618%,-5.010%,-12.451%,-5.660%,-6.232%,-13.183%,-11.301%,5.710%,5.035%,-23.241%,-12.851%,-50.284%,-46.634%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-852,000","-707,000","-904,000","136,000","-705,000","-4,000","-1,475,000","-1,617,000","101,000","-440,000","434,000","639,000","431,000","-116,000","-179,000","-690,000","-873,000","-715,000","-4,311,000","-3,801,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-52.463%,-34.606%,-29.630%,2.453%,-26.053%,-0.101%,-36.600%,-35.727%,1.571%,-5.948%,5.375%,9.857%,8.258%,-2.135%,-4.104%,-16.312%,-22.419%,-17.175%,-97.866%,-103.176%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"24,000","29,000","37,000","37,000","37,000","38,000","42,000","52,000","55,000","122,000","67,000","55,000","53,000","52,000","50,000","50,000","48,000","43,000","40,000","37,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-876,000","-736,000","-941,000","99,000","-742,000","-42,000","-1,517,000","-1,669,000","46,000","-562,000","367,000","584,000","378,000","-168,000","-229,000","-740,000","-921,000","-758,000","-4,351,000","-3,838,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-53.941%,-36.025%,-30.842%,1.786%,-27.421%,-1.058%,-37.643%,-36.876%,0.716%,-7.598%,4.545%,9.008%,7.243%,-3.092%,-5.251%,-17.494%,-23.652%,-18.208%,-98.774%,-104.180%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,-,15.734%,-,-,14.156%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"1,624,000","2,043,000","3,051,000","5,544,000","2,706,000","3,970,000","4,030,000","4,526,000","6,427,000","7,397,000","8,074,000","6,483,000","5,219,000","5,433,000","4,361,000","4,230,000","3,894,000","4,163,000","4,405,000","3,684,000",Upgrade,Financials in USD,Fiscal year is January - December
