Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-4,668,000","47,203,000","58,591,000","79,009,000","53,887,000","147,329,000","103,518,000","96,316,000","-12,540,000","-31,876,000","16,840,000","43,795,000","71,172,000","58,347,000","80,239,000","29,187,000","2,444,000","17,830,000","112,366,000","40,501,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-249,847,000","-191,048,000","-621,000","-850,000","-2,404,000","-854,000","-397,000","-226,370,000","-479,000","-7,465,000","-35,813,000","-698,000","-35,311,000","-12,571,000","-14,402,000","-17,993,000","-66,301,000","-7,800,000","-18,700,000","14,426,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,-,-,-,-,-,"-97,000,000","-1,748,000,000",-,"-363,000,000",-,-,-,-,-,-,"-32,786,000","-20,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"878,000","-115,000","178,000","9,083,000","687,000","95,000","527,000","14,423,000","15,000","11,880,000","-135,000","4,714,000","-107,000","264,000","-355,000","-377,000","1,888,000","6,650,000","8,192,000","3,266,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,"-1,799,000","-304,000","-357,000",-,-,"-146,000","-11,282,000","-53,200,000","-33,063,000","-19,953,000","-1,584,000",-,"-4,929,000","-3,309,000","-14,147,000","-1,021,000",-,"-64,999,000","-246,630,000",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-200,000","-200,000",-,"-1,556,773,000","-11,104,000","-28,013,000","-15,200,000","-33,984,000","-419,376,000","-208,000","-25,154,000","-226,168,000","-83,495,000","-35,195,000","-637,000","-4,889,000","-1,810,000","8,572,000","17,176,000","-15,304,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,"6,328,145,000","-203,046,000","-942,382,000","-57,960,000","-84,267,000","-85,352,000","-78,766,000","-124,212,000",-,-,"15,500,000",-,-,"-13,753,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-255,587,000","6,182,186,000","-145,952,000","-2,412,270,000","-16,894,000","34,290,000","2,950,000","-239,663,000","-707,592,000","-1,873,732,000","-67,115,000","-547,561,000","-47,741,000","916,000","47,783,000","-8,219,000","-64,800,000","25,252,000","21,249,000","-224,541,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-22,811,000","-13,352,000","7,882,000","28,768,000","11,042,000","10,279,000","5,773,000","5,500,000","10,680,000","7,151,000","-1,815,000","9,106,000","1,548,000","11,100,000","724,000","-149,466,000","4,174,000","7,642,000","-136,332,000","-16,052,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-232,776,000","6,195,538,000","-153,834,000","-2,441,038,000","-27,936,000","24,011,000","-2,823,000","-245,163,000","-718,272,000","-1,880,883,000","-65,300,000","-556,667,000","-49,289,000","-10,184,000","47,059,000","141,247,000","-68,974,000","17,610,000","157,581,000","-208,489,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,"183,234,000","-396,000","-445,000","-547,000","-573,000","-456,000","1,628,000","-3,897,000","-4,544,000","-6,674,000","-5,395,000","-27,918,000","-5,316,000","-5,535,000","-21,904,000","-6,913,000","-7,052,000","-27,651,000","-10,154,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"-232,776,000","6,378,772,000","-154,230,000","-2,441,483,000","-28,483,000","23,438,000","-3,279,000","-243,535,000","-722,169,000","-1,885,427,000","-71,974,000","-562,062,000","-77,207,000","-15,500,000","41,524,000","119,343,000","-75,887,000","10,558,000","129,930,000","-218,643,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-232,776,000","6,378,772,000","-154,230,000","-2,441,483,000","-28,483,000","23,438,000","-3,279,000","-243,535,000","-722,169,000","-1,885,427,000","-71,974,000","-562,062,000","-77,207,000","-15,500,000","41,524,000","119,343,000","-75,887,000","10,558,000","129,930,000","-218,643,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-232,776,000","6,378,772,000","-154,230,000","-2,441,483,000","-28,483,000","23,438,000","-3,279,000","-243,535,000","-722,169,000","-1,885,427,000","-71,974,000","-562,062,000","-77,207,000","-15,500,000","41,524,000","119,343,000","-75,887,000","10,558,000","129,930,000","-218,643,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,27115.513%,-,-,-,-,-,-,-,-,-,-,-,-,-68.041%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"76,156,000","116,358,989","235,220,000","235,220,000","235,220,000","235,220,000","235,216,000","235,205,000","235,160,000","235,117,000","233,879,000","233,681,000","233,578,000","233,331,000","230,551,000","230,301,000","230,040,000","229,716,000","227,198,000","226,787,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"76,156,000","116,358,989","235,220,000","235,220,000","235,220,000","235,220,000","235,216,000","235,205,000","235,160,000","235,117,000","233,879,000","233,681,000","233,578,000","233,331,000","238,671,000","234,474,000","230,040,000","233,681,000","233,014,000","226,787,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-67.624%,-50.532%,0.002%,0.006%,0.026%,0.044%,0.572%,0.652%,0.677%,0.765%,-2.008%,-0.338%,1.538%,-0.150%,2.428%,3.390%,1.519%,3.298%,3.749%,1.085%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-3.057,54.820,-0.656,-10.380,-0.121,0.100,-0.014,-1.035,-3.071,-8.019,-0.308,-2.405,-0.331,-0.066,0.180,0.518,-0.330,0.046,0.572,-0.964,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-3.060,54.820,-0.656,-10.382,-0.122,0.098,-0.014,-1.037,-3.071,-8.019,-0.309,-2.405,-0.331,-0.066,0.177,0.505,-0.330,0.046,0.561,-0.972,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,56089.089%,-,-,-,-,-,-,-,-,-,-,-,-,-68.502%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-1,641,000","-710,666,000","9,192,000","94,977,000","109,898,000","105,082,000","30,816,000","87,725,000","61,402,000","-159,250,000","176,454,000","-66,297,000","41,789,000","128,934,000","225,974,000","89,693,000","-94,622,000","287,032,000","42,426,000","-37,860,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.022,-6.108,0.039,0.404,0.467,0.447,0.131,0.373,0.261,-0.677,0.754,-0.284,0.179,0.553,0.947,0.383,-0.411,1.228,0.182,-0.167,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,53.049%,54.719%,52.560%,50.007%,49.311%,57.326%,54.831%,53.921%,52.293%,54.821%,60.525%,60.456%,61.617%,56.092%,59.606%,52.932%,50.930%,51.303%,53.369%,48.304%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,13.539%,20.489%,15.381%,16.139%,11.594%,27.013%,20.189%,17.834%,10.750%,17.633%,23.448%,24.637%,26.951%,28.093%,29.967%,22.134%,20.916%,21.742%,29.188%,22.801%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-54.577%,1428.201%,-36.765%,-490.520%,-6.306%,4.286%,-0.636%,-43.816%,-133.318%,-331.292%,-11.035%,-71.199%,-10.001%,-2.171%,5.784%,15.698%,-11.953%,1.536%,15.837%,-28.588%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-0.385%,-159.117%,2.191%,19.082%,24.332%,19.216%,5.981%,15.783%,11.335%,-27.982%,27.053%,-8.398%,5.413%,18.062%,31.476%,11.798%,-14.904%,41.745%,5.171%,-4.950%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"203,183,000","155,073,000","78,202,000","94,007,000","123,383,000","224,853,000","181,902,000","188,464,000","154,344,000","200,112,000","255,581,000","298,746,000","314,470,000","310,682,000","326,715,000","310,288,000","253,760,000","270,319,000","374,449,000","318,836,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,47.639%,34.721%,18.641%,18.887%,27.317%,41.118%,35.302%,33.908%,28.493%,35.162%,39.184%,37.843%,40.733%,43.523%,45.509%,40.815%,39.971%,39.314%,45.642%,41.689%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"145,439,000","63,565,000","13,678,000","13,679,000","71,016,000","77,130,000","77,873,000","89,342,000","96,114,000","99,762,000","102,638,000","104,254,000","106,402,000","110,146,000","111,578,000","142,020,000","120,974,000","120,825,000","134,988,000","144,453,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"57,744,000","91,508,000","64,524,000","80,328,000","52,367,000","147,723,000","104,029,000","99,122,000","58,230,000","100,350,000","152,943,000","194,492,000","208,068,000","200,536,000","215,137,000","168,268,000","132,786,000","149,494,000","239,461,000","174,383,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,13.539%,20.488%,15.381%,16.139%,11.594%,27.013%,20.189%,17.834%,10.750%,17.633%,23.448%,24.637%,26.951%,28.093%,29.967%,22.134%,20.916%,21.742%,29.188%,22.801%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,29.977%,195.695%,-,-,-,-,-,-,1211.790%,1.515%,-,-,30.263%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
