Fiscal Quarter,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,Q1 2019,Q4 2018,+20 Quarters,Currency,Fiscal_Year_period
Minority Interest in Earnings,1,-,1,-1,-,1,3,-,1,1,2,1,-,1,-2,1,2,3,12,46,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-2,255,339","6,031,816","-1,476,329","-3,482,629","-5,707,825","-2,999,458","-2,987,242","-3,652,163","-2,437,835","-2,674,039","-2,966,890","-2,823,124","-2,899,338","-2,325,618","-2,673,610","-2,771,870","-3,074,102","-2,673,175","-2,429,049","-3,160,342",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,"206,982",-,-,"2,037,886",-,-,-,-,-,-,"180,556","405,555","77,778",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-2,255,339","5,824,834","-1,476,329","-3,482,629","-7,745,711","-2,999,458","-2,987,242","-3,652,163","-2,437,835","-2,674,039","-2,966,890","-3,003,680","-3,304,893","-2,403,396","-2,673,610","-2,771,870","-3,074,102","-2,673,175","-2,429,049","-3,160,342",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"99,364,154","48,242,642","32,654,012","32,376,900","30,732,001","30,268,858","30,207,746","30,161,825","30,122,549","29,117,832","28,066,296","26,724,753","25,843,732","22,759,393","20,203,636","18,283,512","18,044,406","11,096,834","10,017,848","9,501,763",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"99,364,154","48,242,642","32,654,012","32,376,900","30,732,001","30,268,858","30,207,746","30,161,825","30,122,549","29,117,832","28,066,296","26,724,753","25,843,732","22,759,393","20,203,636","18,283,512","18,044,406","11,096,834","10,017,848","9,501,763",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),223.325%,59.380%,8.098%,7.344%,2.023%,3.953%,7.630%,12.861%,16.556%,27.938%,38.917%,46.169%,43.223%,105.098%,101.676%,92.422%,116.288%,36.394%,23.472%,14.159%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.023,0.121,-0.045,-0.108,-0.252,-0.099,-0.099,-0.121,-0.081,-0.092,-0.106,-0.112,-0.128,-0.106,-0.132,-0.152,-0.170,-0.241,-0.242,-0.333,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.023,0.121,-0.045,-0.108,-0.252,-0.099,-0.099,-0.121,-0.081,-0.092,-0.106,-0.112,-0.128,-0.106,-0.132,-0.152,-0.170,-0.241,-0.242,-0.333,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,-,"4,690,450","-1,737,185","-2,433,130","-1,872,454","-2,145,949","-2,598,123","-2,732,895","-2,030,425","-2,417,519","-3,062,534","-2,563,528","-2,751,920","-2,036,442","-957,784","-2,733,395","-2,342,842","-2,113,155","-2,165,338","-2,154,222",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-,0.097,-0.053,-0.075,-0.061,-0.071,-0.086,-0.091,-0.067,-0.083,-0.109,-0.096,-0.106,-0.089,-0.047,-0.150,-0.130,-0.190,-0.216,-0.227,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,99.178%,-,100.000%,100.000%,100.000%,100.000%,100.000%,99.969%,99.868%,99.610%,99.909%,99.918%,99.908%,85.282%,80.871%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-531675.410%,-31277.155%,-5080.487%,-,-7228.194%,-2512.688%,-1022.663%,-2690.999%,-1277.335%,-1080.009%,-863.378%,-1709.430%,-2323.649%,-1302.489%,-1027.478%,-5846.629%,-923.226%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-570922.787%,-103056.293%,-5214.091%,-,-7253.839%,-2529.347%,-1024.355%,-2397.739%,-1369.973%,-1231.382%,-886.532%,-1710.870%,-2323.465%,-1298.125%,-1027.781%,-5835.693%,-2648.605%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-398873.770%,-24912.906%,-3730.398%,-,-5428.011%,-2106.643%,-926.089%,-2475.035%,-1169.221%,-1025.348%,-751.175%,-612.895%,-2291.214%,-989.330%,-812.464%,-5202.138%,-1805.401%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-2,104,310","-2,400,564","-2,394,345","-3,216,753","-2,326,088","-2,900,830","-2,908,632","-3,617,969","-2,403,713","-2,649,762","-3,312,014","-2,781,678","-2,883,223","-2,321,370","-2,654,517","-2,735,372","-3,050,149","-2,635,662","-2,396,822","-1,064,305",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"27,028","27,134","27,555","26,467","24,703","21,771","22,878","21,282","18,066","19,858","17,748","18,892","15,402","19,256","16,843","36,718","34,289","36,726","36,779","37,297",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-2,131,338","-2,427,698","-2,421,900","-3,243,220","-2,350,791","-2,922,601","-2,931,510","-3,639,251","-2,421,779","-2,669,620","-3,329,762","-2,800,570","-2,898,625","-2,340,626","-2,671,360","-2,772,090","-3,084,438","-2,672,388","-2,433,601","-1,101,602",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,610,"7,516","57,526",-,"50,348","96,382","261,046","123,737","219,251","268,389","271,101","156,272","119,299","236,811","260,092","41,624","119,321",Upgrade,Financials in USD,Fiscal year is January - December
