Fiscal Quarter,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,Q1 2019,Q4 2018,Q3 2018,+6 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"1,176,000","1,112,000","7,859,000","-4,390,000","3,533,000","-4,471,000","5,550,000","-120,000","98,000","9,000","198,000","51,000","-130,000","217,000","165,000","177,000","-15,000","557,000","-216,664","434,065",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-6,958,000","-9,205,000","-594,000","-18,444,000","-10,669,000","-10,852,000","-16,794,000","-26,023,000","-9,494,000","-19,412,000","-23,620,000","407,000","-18,686,000","-23,506,000","2,930,000","786,000","-10,550,000","-7,441,000","-15,042,584","-1,305,257",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,"-1,000,000","-1,900,000",-,"-1,500,000",-,"-4,500,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-86,318,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,"5,000,000",-,-,-,"5,000,000",-,-,-,"5,636,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,"-13,900,000",-,"-13,310,000",-,-,-,-,-,"-7,880,000",-,"-28,910,000",-,-,-,"-29,868,000","-128,113,000","-125,766,000",-,"-11,730,000","-6,173,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-3,144,000","-7,349,000","-4,700,000","5,061,000","740,000","-1,044,000","-1,482,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-24,002,000","-11,554,000","-18,604,000","-14,383,000","-11,829,000","-6,896,000","-19,776,000","-26,023,000","-21,874,000","-13,776,000","-52,530,000","407,000","-18,686,000","-23,506,000","-26,938,000","-127,327,000","-136,316,000","-7,441,000","-113,090,584","-7,478,257",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-113,000","58,000","-285,000","63,000","277,000","-75,000","-100,000","324,000","94,000","-4,000","-740,000","-1,308,000","-1,150,000","-2,564,000","-297,000","-14,623,000","-11,447,000","-754,000","-6,084,822","-3,872,001",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-23,889,000","-11,612,000","-18,319,000","-14,446,000","-12,106,000","-6,821,000","-19,676,000","-26,347,000","-21,968,000","-13,772,000","-51,790,000","1,715,000","-17,536,000","-20,942,000","-26,641,000","-112,704,000","-124,869,000","-6,687,000","-107,005,762","-3,606,256",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,-,-,-,"-46,000","8,488,000","4,241,000","4,160,000","-3,084,000","-10,348,000","4,537,000","17,859,000",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-23,889,000","-11,612,000","-18,319,000","-14,446,000","-12,106,000","-6,821,000","-19,722,000","-17,859,000","-17,727,000","-9,612,000","-54,874,000","-8,633,000","-12,999,000","-3,083,000","-26,641,000","-112,704,000","-124,869,000","-6,687,000","-107,005,762","-3,606,256",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-23,889,000","-11,612,000","-18,319,000","-14,446,000","-12,106,000","-6,821,000","-19,722,000","-17,859,000","-17,727,000","-9,612,000","-54,874,000","-8,633,000","-12,999,000","-3,083,000","-26,641,000","-112,704,000","-124,869,000","-6,687,000","-107,005,762","-3,606,256",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"99,370,291","99,321,304","99,157,449","92,756,483","83,580,906","83,489,900","80,874,401","62,945,898","62,767,400","62,678,130","62,663,913","62,785,866","58,863,508","58,258,176","51,960,082","52,476,540","52,518,924","52,518,924","45,276,278","42,862,063",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"99,370,291","99,321,304","99,157,449","92,756,483","83,580,906","83,489,900","80,874,401","62,945,898","62,767,400","62,678,130","62,663,913","63,285,258","58,863,508","58,258,176","51,960,082","52,476,540","52,518,924","52,518,924","45,276,278","42,862,063",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),18.891%,18.962%,22.607%,47.359%,33.160%,33.204%,29.061%,-0.536%,6.632%,7.587%,20.600%,20.597%,12.081%,10.928%,14.762%,22.431%,22.548%,22.548%,-73.117%,4184.000%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.240,-0.117,-0.185,-0.156,-0.145,-0.082,-0.244,-0.284,-0.282,-0.153,-0.876,-0.137,-0.221,-0.053,-0.513,-2.148,-2.378,-0.127,-2.363,-0.084,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.240,-0.117,-0.185,-0.156,-0.145,-0.082,-0.244,-0.284,-0.282,-0.154,-0.876,-0.137,-0.223,-0.054,-0.513,-2.148,-2.378,-0.127,-2.363,-0.084,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-13,108,000","-7,122,000","-17,133,000","-10,122,000","1,996,000","-13,303,000","-24,520,000","-16,188,000","-3,898,000","-11,908,000","-8,959,000","8,919,000",-,"-1,013,000","-246,000","36,100,000","512,000","-6,762,000","29,237,813","6,411,406",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.132,-0.072,-0.173,-0.109,0.024,-0.159,-0.303,-0.257,-0.062,-0.190,-0.143,0.141,-,-0.017,-0.005,0.688,0.010,-0.129,0.646,0.150,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,76.435%,73.970%,102.447%,74.805%,73.639%,90.002%,79.615%,47.769%,93.840%,27.380%,-32.070%,95.398%,-11.538%,-1.739%,62.494%,58.277%,43.259%,48.880%,42.787%,49.723%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-98.341%,-116.519%,-86.041%,-128.936%,-156.534%,-25.163%,-736.294%,-1146.084%,-79.044%,-2021.390%,-2051.366%,5.542%,-7400.427%,-9770.870%,12.387%,7.811%,-10.399%,-6.122%,-14.356%,5.384%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-289.283%,-131.476%,-186.795%,-144.143%,-143.300%,-31.808%,-689.580%,-813.251%,-154.014%,-1028.021%,-4834.714%,-33.525%,-5555.128%,-1340.435%,-44.468%,-172.170%,-217.043%,-11.706%,-162.879%,-5.436%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-158.731%,-80.639%,-174.702%,-100.998%,23.627%,-62.036%,-857.343%,-737.158%,-33.866%,-1273.583%,-789.339%,34.636%,-,-440.435%,-0.411%,55.147%,0.890%,-11.837%,44.504%,9.664%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-8,027,000","-10,198,000","-8,338,000","-12,827,000","-13,133,000","-5,307,000","-20,951,000","-25,014,000","-5,170,000","-14,914,000","-18,846,000","17,610,000","-12,248,000","-16,911,000","7,863,000","19,727,000","12,015,000","14,496,000","922,074","24,028,679",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-97.203%,-115.466%,-85.021%,-127.988%,-155.457%,-24.748%,-,-,-44.917%,-,-,68.386%,-,-,13.124%,30.135%,20.884%,25.375%,1.403%,36.218%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"94,000","93,000","100,000","95,000","91,000","89,000","107,000","154,000","3,928,000","3,986,000","4,437,000","16,183,000","5,069,000","5,562,000","442,000","14,614,000","17,998,000","17,993,000","10,353,721","20,456,671",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-8,121,000","-10,291,000","-8,438,000","-12,922,000","-13,224,000","-5,396,000","-21,058,000","-25,168,000","-9,098,000","-18,900,000","-23,283,000","1,427,000","-17,317,000","-22,473,000","7,421,000","5,113,000","-5,983,000","-3,497,000","-9,431,647","3,572,008",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-98.341%,-116.519%,-86.040%,-128.936%,-156.534%,-25.163%,-,-,-79.044%,-,-,5.542%,-,-,12.387%,7.811%,-10.399%,-6.122%,-14.356%,5.384%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"8,258,000","8,832,000","9,807,000","10,022,000","8,448,000","21,444,000","2,860,000","2,196,000","11,510,000","935,000","1,135,000","25,751,000","234,000","230,000","59,911,000","65,461,000","57,532,000","57,126,000","65,696,401","66,344,845",Upgrade,Financials in USD,Fiscal year is January - December
