Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,"63,094",-,-,-,"3,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-1,014,351","-846,848","-504,042","-663,413","-775,839","-835,062","-827,454","-732,653","-713,267","-1,077,841","-1,030,922","-1,238,743","-1,051,259","-1,579,591","-1,669,950","-1,671,277","-1,564,444","-1,614,805","-1,827,061","-1,555,313",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-1,014,351","-846,848","-504,042","-663,413","-775,839","-835,062","-827,454","-732,653","-713,267","-1,077,841","-1,030,922","-1,238,743","-1,051,259","-1,579,591","-1,669,950","-1,671,277","-1,564,444","-1,614,805","-1,827,061","-1,555,313",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-1,014,351","-846,848","-504,042","-663,413","-775,839","-835,062","-827,454","-732,653","-713,267","-1,077,841","-1,030,922","-1,238,743","-1,051,259","-1,579,591","-1,669,950","-1,671,277","-1,564,444","-1,614,805","-1,827,061","-1,555,313",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"419,906,732","419,522,119","419,522,119","419,522,270","419,515,869","419,497,119","419,497,119","419,497,413","419,489,239","419,447,119","419,447,119","417,031,664","409,961,614","403,628,466","402,184,815","392,679,861","393,495,431","390,714,200","390,557,607","389,194,373",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"419,906,732","419,522,119","419,522,119","419,522,270","419,515,869","419,497,119","419,497,119","419,497,413","419,489,239","419,447,119","419,447,119","417,031,664","409,961,614","403,628,466","402,184,815","392,679,861","393,495,431","390,714,200","390,557,607","389,194,373",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),0.093%,0.006%,0.006%,0.006%,0.006%,0.012%,0.012%,0.591%,2.324%,3.919%,4.292%,6.201%,4.185%,3.305%,2.977%,0.896%,1.990%,1.544%,1.521%,0.544%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003,-0.003,-0.004,-0.004,-0.004,-0.004,-0.004,-0.005,-0.004,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.003,-0.002,-0.003,-0.003,-0.004,-0.004,-0.004,-0.004,-0.004,-0.005,-0.004,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-565,003","-762,585","-1,044,495","-561,211","-768,874","-617,783","-624,110","-754,790","-816,578","-877,885","-592,219","1,621,977","-815,662","-706,139","-1,113,480","-957,563","-1,444,136","-967,774","-716,322","-1,139,163",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.001,-0.002,-0.002,-0.001,-0.002,-0.001,-0.001,-0.002,-0.002,-0.002,-0.001,0.004,-0.002,-0.002,-0.003,-0.002,-0.004,-0.002,-0.002,-0.003,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-269.374%,-78.421%,-129.751%,-236.477%,-,-153.210%,-163.084%,-90.204%,-81.872%,-137.168%,-252.412%,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-688.761%,-254.477%,-113.598%,-179.671%,-922.222%,-393.416%,-352.221%,-98.736%,-211.765%,-323.186%,-473.081%,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-924.280%,-332.109%,-211.718%,-547.777%,-1112.585%,-515.974%,-403.587%,-444.471%,-226.513%,-335.035%,-549.517%,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-514.833%,-299.063%,-438.731%,-463.389%,-1102.597%,-381.720%,-304.407%,-457.901%,-259.322%,-272.881%,-315.673%,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-753,651","-646,663","-268,214","-215,369","-640,863","-634,482","-719,911","-160,716","-664,007","-1,036,902","-884,306","-1,219,435","-1,044,522","-1,186,657","-1,045,445","-1,198,887","-1,098,456","-1,146,885","-1,250,686","-1,050,566",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-253.602%,-112.661%,-177.829%,-,-,-,-97.500%,-210.869%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,230","2,230","2,231","2,230","2,230","2,231","2,230","2,038","2,820","2,819","3,218","3,217","3,216","3,216","3,216","3,216","3,421","63,850","171,303","118,380",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-755,881","-648,893","-270,445","-217,599","-643,093","-636,713","-722,141","-162,754","-666,827","-1,039,721","-887,524","-1,222,652","-1,047,738","-1,189,873","-1,048,661","-1,202,103","-1,101,877","-1,210,735","-1,421,989","-1,168,946",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-254.477%,-113.598%,-179.671%,-,-,-,-98.736%,-211.765%,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
