Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"8,320,000","9,656,000","6,933,000","3,010,000","3,646,000","3,403,000","3,446,000","1,426,000","165,000","89,000","28,000","149,000","28,000","42,000","44,000","36,000","37,000",-,"510,000","418,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"16,000","1,200,000","-1,700,000","3,000,000","-33,000","400,000","800,000","6,200,000","-3,800,000","-1,400,000","800,000","-100,000",-,"-1,849,000","-1,200,000","-1,000,000","-3,800,000","500,000","4,300,000","-2,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-11,846,000","26,000","95,000","99,000","-1,564,000","82,000","-18,000","152,000","60,000","69,000","60,000","14,000","951,000",-,"38,000","-1,648,000","1,291,000","25,000","24,000","-45,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-81,849,000","-57,807,000","-52,698,000","-64,905,000","-45,488,000","-45,489,000","-36,057,000","-6,814,000","-48,919,000","-49,533,000","-42,686,000","-48,088,000","-39,376,000","-39,530,000","-40,318,000","-49,942,000","-45,180,000","-39,066,000","-33,729,000","-40,707,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-223,000",-,-,-,-,"-23,000","-3,768,000","-515,000",-,-,-,"-4,000",-,-,"-672,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,"-414,000",-,-,"-382,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-4,102,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,"95,000",-,-,-,"-100,000",-,-,-,-,-,-,"2,000,000","1,500,000",-,-,"160,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-82,072,000","-58,221,000","-52,698,000","-64,810,000","-45,870,000","-45,512,000","-39,825,000","-7,429,000","-48,919,000","-49,533,000","-42,686,000","-48,092,000","-39,376,000","-39,530,000","-38,990,000","-48,442,000","-45,180,000","-39,066,000","-33,569,000","-44,809,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"22,000","51,000","-8,000","12,361,000","-21,000","40,000","-14,000","19,522,000","-6,152,000","-7,474,000","-5,624,000","-6,426,000","-5,385,000","-6,357,000","-5,724,000","-5,581,000","-7,865,000","-7,021,000","-3,696,000","-3,865,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-82,094,000","-58,272,000","-52,690,000","-77,171,000","-45,849,000","-45,552,000","-39,811,000","-26,951,000","-42,767,000","-42,059,000","-37,062,000","-41,666,000","-33,991,000","-33,173,000","-33,266,000","-42,861,000","-37,315,000","-32,045,000","-29,873,000","-40,944,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-82,094,000","-58,272,000","-52,690,000","-77,171,000","-45,849,000","-45,552,000","-39,811,000","-26,951,000","-42,767,000","-42,059,000","-37,062,000","-41,666,000","-33,991,000","-33,173,000","-33,266,000","-42,861,000","-37,315,000","-32,045,000","-29,873,000","-40,944,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"266,084,589","266,025,783","222,170,707","174,095,706","173,984,101","173,860,491","173,825,825","106,887,914","91,240,801","90,931,964","90,914,175","82,023,426","72,896,362","70,832,077","62,447,606","52,213,314","52,093,826","52,041,340","49,859,739","44,618,903",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"266,084,589","266,025,783","222,170,707","174,095,706","173,984,101","173,860,491","173,825,825","106,887,914","91,240,801","90,931,964","90,914,175","82,023,426","72,896,362","70,832,077","62,447,606","52,213,314","52,093,826","52,041,340","49,859,739","44,618,903",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),52.936%,53.011%,27.812%,62.877%,90.687%,91.198%,91.198%,30.314%,25.165%,28.377%,45.585%,57.093%,39.933%,36.107%,25.247%,17.021%,17.051%,19.329%,26.320%,13.671%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.309,-0.219,-0.237,-0.443,-0.264,-0.262,-0.229,-0.252,-0.469,-0.463,-0.408,-0.508,-0.466,-0.468,-0.533,-0.821,-0.716,-0.616,-0.599,-0.918,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.309,-0.219,-0.237,-0.443,-0.264,-0.262,-0.229,-0.252,-0.469,-0.463,-0.408,-0.508,-0.466,-0.468,-0.533,-0.821,-0.716,-0.616,-0.599,-0.918,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-86,329,000","-51,924,000","-41,047,000","-26,310,000","-41,686,000","-42,536,000","-46,041,000","-15,199,000","-38,701,000","-33,448,000","-35,801,000","-10,743,000","-38,610,000","-38,122,000","-39,243,000","-33,202,000","-43,111,000","-29,456,000","-26,670,000","-34,854,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.324,-0.195,-0.185,-0.151,-0.240,-0.245,-0.265,-0.142,-0.424,-0.368,-0.394,-0.131,-0.530,-0.538,-0.628,-0.636,-0.828,-0.566,-0.535,-0.781,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-203.944%,-,-275.616%,-,-,-97.333%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-384.075%,-,-10473.645%,-,-2738.390%,-291.111%,-1835.965%,-,-25171.084%,-26136.667%,-17099.576%,-2293.191%,-14572.491%,-11715.347%,-6280.588%,-13496.246%,-11409.172%,-12614.887%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-522.148%,-,-11292.857%,-,-3081.347%,-704.601%,-1805.276%,-,-22326.506%,-23147.778%,-14402.966%,-2016.596%,-12366.543%,-10609.158%,-5487.500%,-10936.860%,-8838.166%,-13250.485%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-406.768%,-,-10267.488%,-,-3563.545%,-397.359%,-1633.643%,-,-21566.867%,-5968.333%,-16360.169%,-2317.447%,-14588.476%,-8218.317%,-6339.853%,-10053.242%,-7890.533%,-11279.612%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-65,715,000","-56,620,000","-36,951,000","-39,111,000","-41,144,000","-42,842,000","-33,481,000","-9,551,000","-41,707,000","-44,562,000","-39,717,000","-45,032,000","-37,907,000","-35,479,000","-37,538,000","-45,759,000","-41,240,000","-38,277,000","-37,302,000","-37,738,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-249.699%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,938,000","1,895,000","1,806,000","1,775,000","1,379,000","1,512,000","1,899,000","1,584,000","1,787,000","1,919,000","2,067,000","2,014,000","2,448,000","2,244,000","1,662,000","1,571,000","1,468,000","1,267,000","1,261,000","1,242,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-67,653,000","-58,515,000","-38,757,000","-40,886,000","-42,523,000","-44,354,000","-35,380,000","-11,135,000","-43,494,000","-46,481,000","-41,784,000","-47,046,000","-40,355,000","-37,723,000","-39,200,000","-47,330,000","-42,708,000","-39,544,000","-38,563,000","-38,980,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-291.111%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
