Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Pretax Income,"-8,218,000","-5,984,000","-3,845,000","-7,341,000","-3,863,000","-7,757,000","-7,026,000","-3,776,000","-7,158,000","-9,716,000","-9,104,000","-8,090,000","-8,335,000","-6,895,000","-7,112,000","-8,738,000","-5,411,000","-4,817,000","-7,208,000","-6,668,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"1,000","1,000",-,"-4,000","-5,000","21,000","-45,000","45,000","5,000","38,000","2,000","-6,000","8,000","3,000","8,000","25,000",-,"1,000","6,000","24,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-8,219,000","-5,985,000","-3,845,000","-7,337,000","-3,858,000","-7,778,000","-6,981,000","-3,821,000","-7,163,000","-9,754,000","-9,106,000","-8,084,000","-8,343,000","-6,898,000","-7,120,000","-8,763,000","-5,411,000","-4,818,000","-7,214,000","-6,692,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,"589,000","566,000","-18,000","736,000","-126,000","755,000","710,000","823,000","619,000","933,000","831,000","713,000","733,000","688,000","518,000","641,000","625,000","578,000","986,000","614,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-7,630,000","-5,419,000","-3,863,000","-6,601,000","-3,984,000","-7,023,000","-6,271,000","-2,998,000","-6,544,000","-8,821,000","-8,275,000","-7,371,000","-7,610,000","-6,210,000","-6,602,000","-8,122,000","-4,786,000","-4,240,000","-6,228,000","-6,078,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-7,630,000","-5,419,000","-3,863,000","-6,601,000","-3,984,000","-7,023,000","-6,271,000","-2,998,000","-6,544,000","-8,821,000","-8,275,000","-7,371,000","-7,610,000","-6,210,000","-6,602,000","-8,122,000","-4,786,000","-4,240,000","-6,228,000","-6,078,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"5,807,128","5,090,993","5,062,292","5,058,489","4,892,255","4,164,418","4,148,900","4,123,444","4,121,594","4,120,202","4,118,803","4,116,922","4,084,712","4,058,056","3,895,962","3,411,101","2,697,720","2,575,430","2,575,430","2,575,430",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"5,807,128","5,090,993","5,062,292","5,058,489","4,892,255","4,164,418","4,148,900","4,123,444","4,121,594","4,120,202","4,118,803","4,116,922","4,084,712","4,058,056","3,895,962","3,411,101","2,697,720","2,575,430","2,575,430","2,575,430",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),18.700%,22.250%,22.015%,22.676%,18.698%,1.073%,0.731%,0.158%,0.903%,1.531%,5.720%,20.692%,51.413%,57.568%,51.274%,32.448%,4.748%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.314,-1.064,-0.763,-1.305,-0.814,-1.686,-1.511,-0.727,-1.588,-2.141,-2.009,-1.790,-1.863,-1.530,-1.695,-2.381,-1.774,-1.646,-2.418,-2.360,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.314,-1.064,-0.763,-1.305,-0.814,-1.686,-1.511,-0.727,-1.588,-2.141,-2.009,-1.790,-1.863,-1.530,-1.695,-2.381,-1.774,-1.646,-2.418,-2.360,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-5,060,000","-5,486,000","-4,251,000","-6,011,000","-4,533,000","-5,215,000","-6,603,000","-2,456,000","-7,281,000","-6,963,000","-8,149,000","-8,342,000","-5,990,000","-6,359,000","-4,872,000","-6,974,000","-4,556,000","-2,899,000","-5,767,000","-5,241,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.871,-1.078,-0.840,-1.188,-0.927,-1.252,-1.592,-0.596,-1.767,-1.690,-1.978,-2.026,-1.466,-1.567,-1.251,-2.045,-1.689,-1.126,-2.239,-2.035,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,39.811%,41.247%,92.601%,31.142%,86.435%,29.511%,49.766%,44.848%,74.249%,16.026%,31.224%,14.148%,33.112%,5.185%,18.619%,1.425%,76.266%,61.745%,48.000%,30.172%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-415.089%,-667.068%,-85.131%,-1319.723%,-111.043%,-1208.104%,-1060.218%,-573.030%,-1522.961%,-2566.346%,-3398.734%,-2794.855%,-5666.225%,-5515.556%,-1879.580%,-2044.729%,-1757.278%,-1753.691%,-9144.000%,-5931.897%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-424.833%,-592.888%,-92.196%,-1142.042%,-105.761%,-1073.853%,-978.315%,-454.242%,-1404.292%,-2827.244%,-3491.561%,-2370.096%,-5039.735%,-4600.000%,-1982.583%,-2313.960%,-1514.557%,-1422.819%,-8304.000%,-5239.655%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-281.737%,-600.219%,-101.456%,-1039.965%,-120.334%,-797.401%,-1030.109%,-372.121%,-1562.446%,-2231.731%,-3438.397%,-2682.315%,-3966.887%,-4710.370%,-1463.063%,-1986.895%,-1441.772%,-972.819%,-7689.333%,-4518.103%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-6,828,000","-5,484,000","-2,896,000","-6,965,000","-3,522,000","-7,254,000","-6,155,000","-3,141,000","-6,452,000","-7,394,000","-7,374,000","-8,140,000","-8,008,000","-6,872,000","-5,699,000","-6,549,000","-4,835,000","-4,498,000","-6,205,000","-6,212,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-69.117%,-,-93.496%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"627,000","613,000","671,000","663,000","661,000","647,000","641,000","641,000","645,000","613,000","681,000","552,000","548,000","574,000","560,000","628,000","718,000","728,000","653,000","669,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-7,455,000","-6,097,000","-3,567,000","-7,628,000","-4,183,000","-7,901,000","-6,796,000","-3,782,000","-7,097,000","-8,007,000","-8,055,000","-8,692,000","-8,556,000","-7,446,000","-6,259,000","-7,177,000","-5,553,000","-5,226,000","-6,858,000","-6,881,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-85.131%,-,-111.043%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
