Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Currency Exchange Gain (Loss),"237,000","10,000","167,000","-90,000","-407,000","383,000","313,000","602,000","-2,381,000","-411,000","299,000","214,000","-128,000","117,000","155,000","497,000","475,000","662,000","-238,000","97,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-63,110,000","-58,257,000","-47,519,000","-45,094,000","-49,109,000","-48,717,000","-43,315,000","-38,266,000","-37,443,000","-29,910,000","-16,702,000","-24,433,000","-15,669,000","-22,309,000","-15,758,000","-12,341,000","-9,058,000","774,000","-7,485,000","-11,412,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,"146,000","490,000","1,036,000","1,878,000","2,010,000","-294,000","-1,288,000","-3,362,000","-647,000","19,000","-17,000","-74,000","4,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-988,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-63,110,000","-58,257,000","-47,519,000","-44,948,000","-48,619,000","-47,681,000","-41,437,000","-36,256,000","-37,737,000","-31,198,000","-20,064,000","-25,080,000","-15,650,000","-22,326,000","-15,832,000","-12,337,000","-9,058,000","-214,000","-7,485,000","-11,412,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-320,000","-333,000","412,000","-205,000","-157,000","-220,000","290,000","1,139,000","-587,000","-40,000","-394,000","484,000","-205,000","-217,000","-68,000","-14,000","-203,000","-39,000","-1,000","-36,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-62,790,000","-57,924,000","-47,931,000","-44,743,000","-48,462,000","-47,461,000","-41,727,000","-37,395,000","-37,150,000","-31,158,000","-19,670,000","-25,564,000","-15,445,000","-22,109,000","-15,764,000","-12,323,000","-8,855,000","-175,000","-7,484,000","-11,376,000",Upgrade,Financials in USD,Fiscal year is January - December
Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,"857,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-62,790,000","-57,924,000","-47,931,000","-44,743,000","-48,462,000","-47,461,000","-41,727,000","-38,252,000","-37,150,000","-31,158,000","-19,670,000","-25,564,000","-15,445,000","-22,109,000","-15,764,000","-12,323,000","-8,855,000","-175,000","-7,484,000","-11,376,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"77,926,205","77,671,128","77,594,599","69,968,037","66,002,163","65,861,138","65,724,681","65,657,784","65,465,069","56,192,922","53,059,049","52,650,752","42,428,875","42,133,568","41,978,715","36,028,125","36,010,946","36,010,790","35,972,272","29,155,228",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"77,926,205","77,671,128","77,594,599","69,968,037","66,002,163","65,861,138","65,724,681","65,657,784","65,465,069","56,192,922","53,059,049","52,650,752","42,428,875","42,133,568","41,978,715","36,028,125","36,010,946","36,010,790","35,972,272","29,155,228",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),18.066%,17.932%,18.060%,6.565%,0.820%,17.205%,23.871%,24.704%,54.294%,33.369%,26.395%,46.138%,17.822%,17.003%,16.697%,23.573%,33.946%,34.413%,34.285%,8.923%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.806,-0.746,-0.618,-0.639,-0.734,-0.721,-0.635,-0.583,-0.567,-0.554,-0.371,-0.486,-0.364,-0.525,-0.376,-0.342,-0.246,-0.005,-0.208,-0.390,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.806,-0.746,-0.618,-0.639,-0.734,-0.721,-0.635,-0.583,-0.567,-0.554,-0.371,-0.486,-0.364,-0.525,-0.376,-0.342,-0.246,-0.005,-0.208,-0.390,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-51,737,000","-34,193,000","-43,366,000","-35,543,000","-49,279,000","-35,354,000","-36,617,000","-34,484,000","-30,788,000","-17,412,000","-18,640,000","-21,224,000","-15,230,000","-13,986,000","-21,112,000","-13,942,000","-11,947,000","-11,158,000","-13,714,000","19,192,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.664,-0.440,-0.559,-0.508,-0.747,-0.537,-0.557,-0.525,-0.470,-0.310,-0.351,-0.403,-0.359,-0.332,-0.503,-0.387,-0.332,-0.310,-0.381,0.658,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,-,-,-120.853%,-,-132.533%,-,-274.208%,-190.621%,-99.039%,19.904%,-66.587%,-253.019%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-28884.848%,-5655.784%,-198.141%,-664.651%,-191.999%,-1014.337%,-368.495%,-250.932%,-147.986%,-4.827%,-113.493%,-348.393%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,-28143.939%,-5813.060%,-224.390%,-684.078%,-190.116%,-996.799%,-361.726%,-239.282%,-135.108%,-1.308%,-105.736%,-341.724%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-23324.242%,-3248.507%,-212.640%,-567.942%,-187.469%,-630.568%,-484.442%,-270.718%,-182.286%,-83.368%,-193.755%,576.509%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-73,007,000","-68,445,000","-58,442,000","-52,844,000","-53,950,000","-55,022,000","-48,697,000","-42,816,000","-37,770,000","-29,940,000","-16,993,000","-24,568,000","-15,389,000","-22,267,000","-15,863,000","-12,721,000","-9,528,000","-479,000","-7,929,000","-11,452,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-193.851%,-,-189.426%,-,-,-247.010%,-145.377%,-3.579%,-112.023%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"669,000","659,000","599,000","851,000","1,734,000","602,000","354,000","515,000","358,000","375,000","376,000","270,000","209,000","231,000","196,000","202,000","171,000","167,000","104,000","146,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-73,676,000","-69,104,000","-59,041,000","-53,695,000","-55,684,000","-55,624,000","-49,051,000","-43,331,000","-38,128,000","-30,315,000","-17,369,000","-24,838,000","-15,598,000","-22,498,000","-16,059,000","-12,923,000","-9,699,000","-646,000","-8,033,000","-11,598,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-198.141%,-,-191.999%,-,-,-250.932%,-147.986%,-4.827%,-113.492%,-,Upgrade,Financials in USD,Fiscal year is January - December
