Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Diluted),"29,902,000","29,637,000","29,291,000","28,817,823","28,892,000","26,657,000","25,712,000","25,680,520","25,619,125","25,545,167","25,114,453","23,106,416","22,212,266","22,204,659","21,253,508","19,716,159","19,676,016","18,383,941","17,359,356","17,341,347",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),3.496%,11.179%,13.920%,12.217%,12.775%,4.352%,2.379%,11.140%,15.338%,15.044%,18.166%,17.195%,12.890%,20.783%,22.433%,13.695%,13.792%,26.589%,20.404%,27.818%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.947,0.544,0.033,0.309,2.880,-1.246,-1.762,-1.248,-1.165,-1.100,-1.989,-0.944,-0.702,-0.737,-0.744,-0.527,-0.488,-0.372,-0.308,-0.309,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.910,0.530,0.030,0.300,2.790,-1.250,-1.762,-1.251,-1.170,-1.100,-1.989,-0.944,-0.702,-0.737,-0.744,-0.527,-0.488,-0.372,-0.308,-0.309,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-67.384%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"57,811,000","-5,299,000","14,628,000","-9,079,000","-23,007,000","-36,980,000","-31,537,000","-27,546,000","-33,744,000","-59,574,000","-32,684,000","-61,783,000","-28,246,000","-14,118,000","-12,127,000","-15,231,000","-10,960,000","-7,000,000","-7,735,000","-9,279,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.933,-0.179,0.499,-0.315,-0.796,-1.387,-1.227,-1.073,-1.317,-2.332,-1.301,-2.674,-1.272,-0.636,-0.571,-0.773,-0.557,-0.381,-0.446,-0.535,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,92.028%,91.450%,94.654%,93.187%,97.394%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,41.666%,29.973%,12.853%,7.446%,-303.799%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,32.419%,22.150%,2.060%,20.625%,943.747%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,68.953%,-7.539%,32.327%,-21.543%,-268.899%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"35,274,000","22,368,000","6,376,000","5,576,000","-25,250,000","-36,865,000","-35,230,000","-34,014,000","-30,476,000","-27,777,000","-24,975,000","-23,192,000","-14,869,000","-15,727,000","-13,817,000","-9,930,000","-9,203,000","-6,482,000","-5,534,000","-5,817,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,42.072%,31.825%,14.091%,13.231%,-295.115%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"341,000","1,302,000","560,000","2,438,000","743,000","1,183,000","1,093,000","1,089,000","975,000","976,000","1,015,000","784,000","783,000","666,000","536,000","490,000","477,000","472,000","412,000","337,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"34,933,000","21,066,000","5,816,000","3,138,000","-25,993,000","-38,048,000","-36,323,000","-35,103,000","-31,451,000","-28,753,000","-25,990,000","-23,976,000","-15,652,000","-16,393,000","-14,353,000","-10,420,000","-9,680,000","-6,954,000","-5,946,000","-6,154,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,41.666%,29.973%,12.853%,7.446%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,8.697%,2.973%,-,18.439%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
