Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"3,301,000","3,497,000","2,506,000","2,225,000","4,716,000","2,167,000","2,236,000","2,103,000","1,515,000","1,214,000","893,000","330,000","5,652,000","953,000","609,000","9,853,000","1,444,000","7,571,000","848,000","11,469,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-59,597,000","-52,989,000","-61,229,000","-59,341,000","-61,868,000","-72,061,000","-66,676,000","-52,478,000","-75,484,000","-77,379,000","-67,564,000","307,426,000","-58,405,000","-57,639,000","-50,135,000","-44,569,000","15,395,000","-34,262,000","-36,852,000","-28,855,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,"-3,700,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,071,000","-6,607,000",-,"-3,186,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,"-2,101,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,"-7,500,000",-,"9,200,000","-9,200,000",-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-59,597,000","-52,989,000","-63,330,000","-63,041,000","-61,868,000","-72,061,000","-66,676,000","-59,978,000","-75,484,000","-68,179,000","-76,764,000","307,426,000","-58,405,000","-57,639,000","-50,135,000","-40,498,000","8,788,000","-34,262,000","-40,038,000","-28,855,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,"-152,000",-,-,-,"-43,000",-,-,"-41,000","13,403,000",-,-,"4,000","5,743,000","-3,000","-500,000",-,"-2,391,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-59,597,000","-52,989,000","-63,330,000","-62,889,000","-61,868,000","-72,061,000","-66,676,000","-59,935,000","-75,484,000","-68,179,000","-76,723,000","294,023,000","-58,405,000","-57,639,000","-50,139,000","-46,241,000","8,791,000","-33,762,000","-40,038,000","-26,464,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-59,597,000","-52,989,000","-63,330,000","-62,889,000","-61,868,000","-72,061,000","-66,676,000","-59,935,000","-75,484,000","-68,179,000","-76,723,000","294,023,000","-58,405,000","-57,639,000","-50,139,000","-46,241,000","8,791,000","-33,762,000","-40,038,000","-26,464,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"50,800,000","50,601,000","45,733,000","44,001,000","43,945,000","43,531,000","43,451,000","43,296,000","43,251,000","43,111,000","42,944,000","42,774,000","42,629,000","42,510,000","41,819,000","37,418,000","37,342,000","37,257,000","37,104,000","36,905,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"50,800,000","50,601,000","45,733,000","44,001,000","43,945,000","43,531,000","43,451,000","43,296,000","43,251,000","43,111,000","42,944,000","44,084,000","42,629,000","42,510,000","41,819,000","37,418,000","38,877,000","37,257,000","37,104,000","36,905,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),15.599%,16.241%,5.252%,1.628%,1.605%,0.974%,1.181%,-1.787%,1.459%,1.414%,2.690%,17.815%,9.651%,14.099%,12.708%,1.390%,5.607%,1.604%,2.029%,-5.209%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.173,-1.047,-1.385,-1.429,-1.408,-1.655,-1.535,-1.384,-1.745,-1.581,-1.787,6.874,-1.370,-1.356,-1.199,-1.236,0.235,-0.906,-1.079,-0.717,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.173,-1.050,-1.385,-1.429,-1.410,-1.660,-1.535,-1.388,-1.745,-1.581,-1.787,6.668,-1.370,-1.356,-1.199,-1.236,0.230,-0.906,-1.079,-0.719,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-40,875,000","-45,971,000","-56,012,000","-41,886,000","-50,846,000","-49,899,000","-85,736,000","-44,842,000","-55,506,000","-70,986,000","-66,878,000","326,883,000","-61,201,000","-55,914,000","-75,068,000","26,579,000","-42,532,000","-24,774,000","-40,203,000","-26,537,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.805,-0.908,-1.225,-0.952,-1.157,-1.146,-1.973,-1.036,-1.283,-1.647,-1.557,7.415,-1.436,-1.315,-1.795,0.710,-1.094,-0.665,-1.084,-0.719,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-176.133%,31.473%,-278.485%,-187.755%,-144.072%,25.189%,-227.244%,-140.191%,-188.198%,-154.706%,-179.701%,82.181%,-101.345%,-152.784%,-136.036%,-167.834%,37.993%,-158.330%,-129.222%,-219.494%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-256.552%,-251.343%,-395.353%,-271.026%,-224.666%,-365.961%,-345.684%,-160.380%,-267.973%,-219.710%,-280.525%,78.664%,-186.358%,-237.014%,-233.224%,-250.180%,14.104%,-252.523%,-213.670%,-342.658%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-246.299%,-237.672%,-405.390%,-283.118%,-213.972%,-360.720%,-348.396%,-191.211%,-284.716%,-208.824%,-345.319%,73.754%,-189.793%,-261.579%,-265.510%,-215.626%,8.888%,-203.803%,-226.921%,-224.881%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-168.926%,-206.194%,-358.546%,-188.565%,-175.853%,-249.782%,-447.988%,-143.059%,-209.362%,-217.422%,-301.008%,81.996%,-198.879%,-253.751%,-397.522%,123.940%,-43.000%,-149.547%,-227.856%,-225.501%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-58,117,000","-51,986,000","-57,582,000","-55,868,000","-60,588,000","-68,673,000","-61,979,000","-46,145,000","-67,496,000","-69,090,000","-59,736,000","316,202,000","-54,520,000","-50,025,000","-42,113,000","-51,546,000","16,127,000","-39,701,000","-35,706,000","-38,401,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-240.183%,-233.173%,-,-251.510%,-209.545%,-,-,-147.216%,-254.587%,-211.614%,-268.863%,79.317%,-177.168%,-227.025%,-223.009%,-240.364%,16.304%,-239.654%,-202.369%,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"3,961,000","4,051,000","4,180,000","4,335,000","4,372,000","4,435,000","4,178,000","4,126,000","3,549,000","2,643,000","2,591,000","2,606,000","2,828,000","2,201,000","1,929,000","2,105,000","2,176,000","2,132,000","1,994,000","1,923,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-62,078,000","-56,037,000","-61,762,000","-60,203,000","-64,960,000","-73,108,000","-66,157,000","-50,271,000","-71,045,000","-71,733,000","-62,327,000","313,596,000","-57,348,000","-52,226,000","-44,042,000","-53,651,000","13,951,000","-41,833,000","-37,700,000","-40,324,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-256.552%,-251.343%,-,-271.026%,-224.666%,-,-,-160.380%,-267.973%,-219.710%,-280.525%,78.663%,-186.358%,-237.014%,-233.224%,-250.179%,14.104%,-252.523%,-213.670%,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,4.360%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"24,197,000","22,295,000","15,622,000","22,213,000","28,914,000","19,977,000","19,138,000","31,345,000","26,512,000","32,649,000","22,218,000","398,655,000","30,773,000","22,035,000","18,884,000","21,445,000","98,912,000","16,566,000","17,644,000","11,768,000",Upgrade,Financials in USD,Fiscal year is January - December
