Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+20 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"-10,000","-34,000","-4,000","-2,000","-1,000","-12,000","-4,000","482,000","1,115,000","-73,000","12,773,000","5,458,000","2,587,000","7,091,000","-9,285,000","7,583,000","13,219,000","-31,431,000","7,732,000","-8,426,000",Upgrade,Financials in USD,Fiscal year is July - June
EBT Excluding Unusual Items,"-4,907,000","-7,288,000","-9,127,000","-10,754,000","56,402,000","-8,829,000","-14,238,000","11,453,000","-16,624,000","-16,063,000","-8,725,000","-12,156,000","-17,510,000","-8,370,000","-25,622,000","-8,026,000","712,000","-19,632,000","-4,329,000","-20,217,000",Upgrade,Financials in USD,Fiscal year is July - June
Merger & Restructuring Charges,"-3,100,000","-219,000",-,"-309,000","-28,000","-1,200,000","-1,200,000","-1,200,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Asset Writedown,-,"-10,899,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Pretax Income,"-8,007,000","-18,406,000","-9,127,000","-11,063,000","56,374,000","-10,029,000","-15,438,000","10,253,000","-16,624,000","-16,063,000","-8,725,000","-12,156,000","-17,510,000","-8,370,000","-25,622,000","-8,026,000","712,000","-19,632,000","-4,329,000","-20,217,000",Upgrade,Financials in USD,Fiscal year is July - June
Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,000",-,-,-,"1,000",-,-,Upgrade,Financials in USD,Fiscal year is July - June
Net Income,"-8,007,000","-18,406,000","-9,127,000","-11,063,000","56,374,000","-10,029,000","-15,438,000","10,253,000","-16,624,000","-16,063,000","-8,725,000","-12,156,000","-17,510,000","-8,378,000","-25,622,000","-8,026,000","712,000","-19,633,000","-4,329,000","-20,217,000",Upgrade,Financials in USD,Fiscal year is July - June
Net Income to Common,"-8,007,000","-18,406,000","-9,127,000","-11,063,000","56,374,000","-10,029,000","-15,438,000","10,253,000","-16,624,000","-16,063,000","-8,725,000","-12,156,000","-17,510,000","-8,378,000","-25,622,000","-8,026,000","712,000","-19,633,000","-4,329,000","-20,217,000",Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Basic),"6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,656,000","6,653,000","6,336,250","5,633,850","5,629,650","5,627,850","5,626,200","5,621,800","5,316,750","5,299,950","3,928,850",Upgrade,Financials in USD,Fiscal year is July - June
Shares Outstanding (Diluted),"6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,663,000","6,656,000","6,653,000","6,408,000","5,695,850","5,629,650","5,627,850","5,723,050","5,747,850","5,316,750","5,299,950","3,928,850",Upgrade,Financials in USD,Fiscal year is July - June
Shares Change (YoY),-,-,-,-,-,0.105%,0.150%,3.979%,16.980%,18.231%,18.216%,11.968%,-0.905%,5.885%,6.187%,45.667%,56.132%,44.660%,48.875%,6.255%,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Basic),-1.202,-2.762,-1.370,-1.660,8.461,-1.505,-2.317,1.539,-2.495,-2.413,-1.311,-1.918,-3.108,-1.488,-4.553,-1.427,0.127,-3.693,-0.817,-5.146,Upgrade,Financials in USD,Fiscal year is July - June
EPS (Diluted),-1.202,-2.762,-1.370,-1.660,8.461,-1.505,-2.317,1.539,-2.495,-2.413,-1.311,-2.749,-3.528,-2.668,-4.600,-2.640,-2.177,-3.732,-0.817,-5.200,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow,"-11,450,000","-17,999,000","-2,928,000","-11,062,000","-18,491,000","-11,337,000","-12,130,000","-14,207,000","-14,845,000","-15,810,000","-17,069,000","-8,617,000","-7,729,000","-11,265,000","-15,646,000",-,"-5,761,000","69,003,000","-11,075,000","-10,486,000",Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Per Share,-1.718,-2.701,-0.439,-1.660,-2.775,-1.701,-1.821,-2.132,-2.228,-2.375,-2.566,-1.345,-1.357,-2.001,-2.780,-,-1.002,12.978,-2.090,-2.669,Upgrade,Financials in USD,Fiscal year is July - June
Gross Margin,-,-,-,-,94.706%,-42.073%,-132.949%,56.279%,-115.510%,100.000%,100.000%,100.000%,100.000%,100.000%,95.005%,96.078%,92.332%,98.020%,30.868%,36.409%,Upgrade,Financials in USD,Fiscal year is July - June
Operating Margin,-,-,-,-,84.704%,-678.106%,-257.737%,30.933%,-208.694%,-141.896%,-222.385%,-148.960%,-259.185%,-207.593%,-202.183%,-125.232%,-192.558%,47.143%,-1000.241%,-1201.290%,Upgrade,Financials in USD,Fiscal year is July - June
Profit Margin,-,-,-,-,86.335%,-688.332%,-261.927%,31.321%,-190.424%,-140.731%,-90.004%,-102.738%,-225.732%,-112.396%,-315.970%,-63.724%,10.726%,-80.638%,-347.990%,-2005.655%,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Margin,-,-,-,-,-28.318%,-778.106%,-205.803%,-43.400%,-170.046%,-138.514%,-176.078%,-72.828%,-99.639%,-151.127%,-192.946%,-,-86.788%,283.415%,-890.273%,-1040.278%,Upgrade,Financials in USD,Fiscal year is July - June
EBITDA,"-4,884,000","-7,737,000","-9,743,000","-11,536,000","55,396,000","-9,782,000","-15,094,000","10,218,000","-18,120,000","-16,111,000","-21,469,000","-17,550,000","-20,028,000","-15,404,000","-16,323,000","-15,699,000","-12,713,000","11,497,000","-12,413,000","-12,080,000",Upgrade,Financials in USD,Fiscal year is July - June
EBITDA Margin,-,-,-,-,84.837%,-,-256.091%,31.214%,-207.560%,-141.151%,-221.467%,-148.327%,-258.193%,-206.654%,-201.295%,-124.645%,-191.518%,47.221%,-,-,Upgrade,Financials in USD,Fiscal year is July - June
D&A For EBITDA,"368,000","125,000","86,000","85,000","87,000","98,000","97,000","92,000","99,000","85,000","89,000","75,000","77,000","70,000","72,000","74,000","69,000","19,000","30,000","29,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT,"-5,252,000","-7,862,000","-9,829,000","-11,621,000","55,309,000","-9,880,000","-15,191,000","10,126,000","-18,219,000","-16,196,000","-21,558,000","-17,625,000","-20,105,000","-15,474,000","-16,395,000","-15,773,000","-12,782,000","11,478,000","-12,443,000","-12,109,000",Upgrade,Financials in USD,Fiscal year is July - June
EBIT Margin,-,-,-,-,84.704%,-,-257.737%,30.933%,-208.694%,-141.896%,-222.385%,-148.960%,-259.185%,-207.593%,-202.183%,-125.232%,-192.558%,47.143%,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Revenue as Reported,-,-,-,-,"65,297,000","1,457,000","5,894,000","32,735,000","8,730,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
