Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Income Tax Expense,"6,245,000","9,491,000","8,909,000","14,770,000","8,149,000","4,790,000","-131,000","-592,000","975,000","-1,455,000","-2,773,000","-13,842,000","991,000","-61,852,000","-188,000","304,000","280,000","246,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"9,335,000","19,606,000","27,713,000","31,940,000","20,634,000","13,007,000","-17,426,000","-7,199,000","457,000","-5,191,000","-13,069,000","-25,034,000","8,046,000","72,843,000","15,662,000","6,958,000","11,286,000","8,058,000","450,000","-2,201,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"9,335,000","19,606,000","27,713,000","31,940,000","20,634,000","13,007,000","-17,426,000","-7,199,000","457,000","-5,191,000","-13,069,000","-25,034,000","8,046,000","72,843,000","15,662,000","6,958,000","11,286,000","8,058,000","450,000","-2,201,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-54.759%,50.734%,-,-,4415.098%,-,-,-,-94.320%,-,-,-,-28.708%,803.984%,3380.444%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"32,259,468","32,433,025","32,326,589","32,301,211","33,744,209","34,622,284","34,319,291","33,582,202","34,058,802","34,001,553","33,673,912","34,123,309","35,373,909","35,302,608","34,951,740","34,592,277","34,540,126","34,395,266","34,100,688","33,600,566",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"40,163,266","40,383,694","41,438,466","41,279,981","42,058,821","42,849,952","34,319,291","33,582,202","34,570,319","34,001,553","33,673,912","34,123,309","36,261,174","41,286,853","41,160,092","35,417,623","35,069,188","35,091,906","35,069,693","33,600,566",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-4.507%,-5.756%,20.744%,22.922%,21.662%,26.024%,1.917%,-1.586%,-4.663%,-17.646%,-18.188%,-3.654%,3.399%,17.653%,17.367%,5.408%,4.741%,5.073%,5.214%,-0.501%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.289,0.605,0.857,0.989,0.611,0.376,-0.508,-0.214,0.013,-0.153,-0.388,-0.734,0.227,2.063,0.448,0.201,0.327,0.234,0.013,-0.066,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.268,0.522,0.708,0.918,0.530,0.343,-0.510,-0.220,0.010,-0.153,-0.390,-0.734,0.220,1.793,0.409,0.200,0.320,0.230,0.010,-0.066,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-49.466%,52.346%,-,-,5197.630%,-,-,-,-95.455%,-,-,-,-31.250%,679.396%,3988.180%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-9,243,000","67,128,000","61,369,000","73,174,000","73,953,000","99,666,000","27,495,000","65,385,000","42,656,000","39,990,000","-25,423,000","35,683,000","16,978,000","28,810,000","20,142,000","21,096,000","31,777,000","43,028,000","-7,505,000","14,767,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.230,1.662,1.481,1.773,1.758,2.326,0.801,1.947,1.234,1.176,-0.755,1.046,0.468,0.698,0.489,0.596,0.906,1.226,-0.214,0.439,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,87.191%,86.264%,86.924%,86.243%,85.456%,85.607%,86.372%,83.237%,84.172%,82.965%,81.219%,56.509%,79.790%,80.820%,82.526%,80.092%,82.080%,83.475%,64.412%,38.816%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,35.170%,32.676%,34.138%,41.195%,33.071%,29.791%,29.908%,24.501%,24.760%,22.118%,20.403%,-97.248%,17.946%,19.784%,24.158%,19.661%,24.788%,21.201%,6.615%,-3.198%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,5.860%,13.496%,19.123%,21.330%,15.093%,9.596%,-12.037%,-5.554%,0.360%,-4.202%,-15.605%,-91.492%,10.205%,87.824%,17.854%,9.123%,14.254%,10.323%,0.588%,-2.966%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-5.802%,46.207%,42.346%,48.866%,54.095%,73.529%,18.993%,50.444%,33.584%,32.368%,-30.355%,130.411%,21.534%,34.735%,22.961%,27.659%,40.135%,55.123%,-9.809%,19.901%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"97,773,000","82,938,000","84,908,000","97,151,000","82,363,000","78,739,000","81,580,000","70,076,000","69,489,000","65,484,000","36,726,000","-9,390,000","31,393,000","33,629,000","38,426,000","32,072,000","36,616,000","33,540,000","15,554,000","1,511,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,61.376%,57.090%,58.588%,64.878%,60.247%,58.090%,56.353%,54.063%,54.710%,53.002%,43.851%,-34.318%,39.817%,40.545%,43.805%,42.050%,46.246%,42.968%,20.329%,2.036%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"41,747,000","35,467,000","35,434,000","35,463,000","37,152,000","38,358,000","38,283,000","38,318,000","38,040,000","38,157,000","19,638,000","17,219,000","17,244,000","17,220,000","17,234,000","17,076,000","16,990,000","16,991,000","10,493,000","3,884,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"56,026,000","47,471,000","49,474,000","61,688,000","45,211,000","40,381,000","43,297,000","31,758,000","31,449,000","27,327,000","17,088,000","-26,609,000","14,149,000","16,409,000","21,192,000","14,996,000","19,626,000","16,549,000","5,061,000","-2,373,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,35.170%,32.676%,34.138%,41.195%,33.071%,29.791%,29.908%,24.501%,24.760%,22.118%,20.403%,-97.248%,17.946%,19.784%,24.158%,19.661%,24.788%,21.201%,6.615%,-3.198%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,40.083%,32.618%,24.327%,31.621%,28.312%,26.915%,-,-,68.087%,-,-,-,10.966%,-,-,4.186%,2.421%,2.962%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
