Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-24,689,000","-28,792,000","-62,938,000","-20,592,000","-22,799,000","-22,005,000","-35,270,000","-21,486,000","-22,142,000","-27,579,000","-42,077,000","121,232,000","-22,094,000","8,739,000","30,713,000","20,656,000","-17,622,000","-9,993,000","-3,988,000","-4,655,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-6,236,000","-11,487,000",-,"-18,223,000","-10,122,000","-5,927,000",-,"-12,822,000","10,243,000","-3,636,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-30,925,000","-40,279,000","-62,938,000","-38,815,000","-32,921,000","-27,932,000","-35,270,000","-34,308,000","-11,899,000","-31,215,000","-42,077,000","121,232,000","-22,094,000","8,739,000","30,713,000","20,656,000","-17,622,000","-9,993,000","-3,988,000","-4,655,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"226,000","243,000","231,000","349,000","221,000","251,000","197,000","123,000","-3,833,000","120,000",-,"4,100,000","6,100,000","7,200,000",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-31,151,000","-40,522,000","-63,169,000","-39,164,000","-33,142,000","-28,183,000","-35,467,000","-34,431,000","-8,066,000","-31,335,000","-42,077,000","117,132,000","-28,194,000","1,539,000","30,713,000","20,656,000","-17,622,000","-9,993,000","-3,988,000","-4,655,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-31,151,000","-40,522,000","-63,169,000","-39,164,000","-33,142,000","-28,183,000","-35,467,000","-34,431,000","-8,066,000","-31,335,000","-42,077,000","117,132,000","-28,194,000","1,539,000","30,713,000","20,656,000","-17,622,000","-9,993,000","-3,988,000","-4,655,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,467.060%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"84,422,000","84,253,700","83,916,193","83,435,513","83,399,769","83,399,377","83,332,397","83,287,639","83,258,537","83,257,591","83,176,408","83,095,320","82,815,636","82,743,530","82,577,836","56,072,362","10,109,847","10,096,307","10,091,000","10,091,100",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"84,422,000","84,253,700","83,916,193","83,435,513","83,399,769","83,399,377","83,332,397","83,287,639","83,258,537","83,257,591","83,176,408","87,092,688","82,815,636","88,091,384","89,099,075","56,072,362","10,109,847","10,096,307","10,091,000","10,091,100",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.226%,1.024%,0.701%,0.178%,0.170%,0.170%,0.188%,-4.369%,0.535%,-5.487%,-6.647%,55.322%,719.158%,772.511%,782.956%,455.662%,0.186%,0.052%,-0.001%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.369,-0.481,-0.753,-0.469,-0.397,-0.338,-0.426,-0.413,-0.097,-0.376,-0.506,1.410,-0.340,0.019,0.372,0.368,-1.743,-0.990,-0.395,-0.461,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.369,-0.481,-0.753,-0.469,-0.397,-0.338,-0.426,-0.413,-0.097,-0.376,-0.510,1.337,-0.340,0.019,0.340,0.367,-1.743,-0.990,-0.400,-0.461,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-,-,-,-,-,-,264.070%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-23,035,000","-42,202,000","-39,865,000","-21,834,000","-17,591,000","-16,120,000","-29,850,000","-21,545,000","-21,262,000","-21,065,000","-59,053,000","-75,427,000","22,603,000","-17,348,000","-16,837,000","318,516,000","-9,496,000","-7,804,000","-4,508,000","-3,943,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.273,-0.501,-0.475,-0.262,-0.211,-0.193,-0.358,-0.259,-0.255,-0.253,-0.710,-0.866,0.273,-0.197,-0.189,5.680,-0.939,-0.773,-0.447,-0.391,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,-,-,-,69.918%,-31.111%,34.091%,59.732%,71.530%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-,-,-,63.056%,-67.499%,14.385%,46.458%,42.455%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,-,-,-,60.949%,-85.928%,2.548%,46.545%,42.473%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-,-,-,-39.248%,68.888%,-28.726%,-25.516%,654.938%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-30,862,000","-35,325,000","-69,702,000","-28,246,000","-30,559,000","-29,204,000","-41,465,000","-26,973,000","-26,418,000","-28,616,000","-42,168,000","121,188,000","-22,140,000","8,695,000","30,662,000","20,653,000","-17,624,000","-9,999,000","-4,041,000","-4,745,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-,63.060%,-67.477%,14.398%,46.468%,42.467%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"104,000","104,000","104,000","104,000","104,000","104,000","104,000","104,000","106,000","43,000","7,000","7,000","7,000","8,000","7,000","6,000","5,000","4,000","4,000","4,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-30,966,000","-35,429,000","-69,806,000","-28,350,000","-30,663,000","-29,308,000","-41,569,000","-27,077,000","-26,524,000","-28,659,000","-42,175,000","121,181,000","-22,147,000","8,687,000","30,655,000","20,647,000","-17,629,000","-10,003,000","-4,045,000","-4,749,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-,63.056%,-67.499%,14.384%,46.458%,42.455%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,3.382%,-,82.389%,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
