Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Merger & Restructuring Charges,"-20,086,000","-27,164,000","-15,323,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"-78,302,000","88,521,000","-153,287,000","91,030,000","50,277,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,"266,696,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,"-1,700,000",-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,"-20,662,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"73,895,000","194,098,000","286,949,000","445,276,000","354,245,000","232,895,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"9,304,000","14,376,000","66,687,000","76,439,000","60,431,000","41,902,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"64,591,000","179,722,000","220,262,000","368,837,000","293,814,000","190,993,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Company,"64,591,000","179,722,000","220,262,000","368,837,000","293,814,000","190,993,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,-,-,"-6,341,000","-102,983,000","-69,412,000","-33,705,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"64,591,000","179,722,000","213,921,000","265,854,000","224,402,000","157,288,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"64,591,000","179,722,000","213,921,000","265,854,000","224,402,000","157,288,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,29.501%,-15.987%,-19.534%,18.472%,42.669%,-60.186%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"62,992,250","65,435,000","69,644,000","82,062,000","101,320,000","101,150,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"68,513,000","86,876,000","95,248,000","94,310,000","113,554,000","113,409,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-23.511%,-8.790%,0.995%,-16.947%,0.128%,0.001%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.025,2.747,3.072,3.240,2.215,1.555,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.990,2.202,2.368,2.869,2.018,1.428,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,46.553%,-7.018%,-17.459%,42.199%,41.307%,-59.589%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"162,286,000","140,653,000","201,659,000","363,813,000","313,100,000","257,446,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,2.369,1.619,2.117,3.858,2.757,2.270,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,84.236%,84.089%,86.358%,99.853%,99.469%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,51.408%,45.432%,67.097%,95.722%,95.852%,94.385%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,18.311%,57.888%,64.563%,67.843%,66.629%,60.260%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,46.007%,45.304%,60.862%,92.841%,92.965%,98.632%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"221,190,000","176,754,000","228,007,000","375,112,000","322,840,000","246,411,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,62.705%,56.932%,68.814%,95.725%,95.857%,94.404%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"39,851,000","35,705,000","5,689,000","9,000","17,000","51,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"181,339,000","141,049,000","222,318,000","375,103,000","322,823,000","246,360,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,51.408%,45.432%,67.097%,95.722%,95.852%,94.385%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,12.591%,7.407%,23.240%,17.167%,17.059%,17.992%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"352,745,000","310,463,000","331,339,000","391,866,000","336,794,000","261,016,000",Upgrade,Financials in USD,Fiscal year is January - December
