Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Diluted),"56,016,350","55,724,283","55,626,663","55,301,319","54,608,963","54,502,993","62,454,204","62,087,687","55,034,838","61,397,159","61,406,555","54,528,826","54,334,794","54,724,146","54,196,971","53,747,118","53,762,642","53,645,828","53,581,051","53,649,083",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),2.577%,2.241%,-10.932%,-10.930%,-0.774%,-11.229%,1.706%,13.862%,1.288%,12.194%,13.303%,1.454%,1.064%,2.010%,1.150%,0.183%,-0.080%,-0.496%,-0.749%,-0.841%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.698,0.362,0.002,0.022,-0.293,-0.015,0.312,0.471,0.033,0.147,0.480,0.046,0.405,0.448,0.108,0.584,0.760,0.660,0.410,0.631,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.690,0.360,0.002,0.018,-0.293,-0.020,0.286,0.425,0.030,0.143,0.432,0.041,0.400,0.430,0.108,0.570,0.740,0.650,0.400,0.620,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-99.220%,-95.874%,-,-,-33.816%,940.440%,-92.500%,-66.846%,301.184%,-92.841%,-45.946%,-33.846%,-73.105%,-7.973%,37.037%,6.557%,17.647%,29.109%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"53,320,000","35,560,000","38,153,000","44,994,000","35,725,000","-19,033,000","48,848,000","27,574,000","13,694,000","71,695,000","3,451,000","48,723,000","-4,154,000","46,274,000","34,239,000","31,618,000","5,296,000","91,416,000","6,379,000","41,762,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.952,0.638,0.686,0.814,0.654,-0.349,0.782,0.444,0.249,1.168,0.056,0.894,-0.076,0.846,0.632,0.588,0.099,1.704,0.119,0.778,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,89.992%,89.356%,88.646%,88.055%,87.262%,84.442%,84.743%,86.282%,85.409%,87.970%,88.242%,89.315%,87.819%,82.291%,88.579%,87.090%,86.213%,93.383%,95.628%,95.905%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,16.125%,10.821%,-2.957%,11.557%,4.992%,-12.391%,2.295%,19.082%,-0.585%,7.109%,1.726%,4.538%,22.015%,17.946%,10.871%,36.987%,36.317%,35.941%,30.547%,42.327%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,21.912%,11.832%,0.086%,0.715%,-10.382%,-0.613%,11.022%,15.228%,0.986%,4.625%,16.797%,1.535%,14.523%,16.788%,4.349%,21.433%,25.782%,27.355%,22.656%,32.982%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,30.349%,21.126%,26.561%,27.383%,23.216%,-14.040%,31.768%,16.479%,7.721%,42.161%,2.263%,30.634%,-2.798%,32.742%,26.150%,22.025%,3.414%,72.135%,6.716%,41.577%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"48,431,000","38,932,000","16,501,000","40,665,000","29,539,000","3,928,000","24,130,000","52,779,000","20,738,000","33,646,000","23,994,000","19,925,000","39,359,000","31,984,000","20,826,000","58,618,000","64,183,000","48,594,000","30,744,000","44,146,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,27.566%,23.129%,11.487%,24.748%,19.196%,2.897%,15.693%,31.542%,11.693%,19.786%,15.733%,12.527%,26.511%,22.631%,15.906%,40.833%,41.372%,38.345%,32.370%,43.950%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"20,102,000","20,718,000","20,749,000","21,676,000","21,857,000","20,725,000","20,601,000","20,849,000","21,775,000","21,557,000","21,362,000","12,707,000","6,675,000","6,621,000","6,592,000","5,520,000","7,843,000","3,046,000","1,732,000","1,630,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"28,329,000","18,214,000","-4,248,000","18,989,000","7,682,000","-16,797,000","3,529,000","31,930,000","-1,037,000","12,089,000","2,632,000","7,218,000","32,684,000","25,363,000","14,234,000","53,098,000","56,340,000","45,548,000","29,012,000","42,516,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,16.125%,10.821%,-2.957%,11.556%,4.992%,-12.390%,2.295%,19.082%,-0.585%,7.109%,1.726%,4.538%,22.015%,17.946%,10.871%,36.987%,36.317%,35.941%,30.547%,42.327%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,14.343%,24.279%,48.971%,-,261.553%,-,-,27.487%,-,30.546%,-,-,25.545%,24.040%,47.900%,22.485%,24.120%,26.569%,25.887%,19.024%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"175,689,000","168,325,000","143,644,000","164,314,000","153,880,000","135,563,000","153,764,000","167,328,000","177,353,000","170,051,000","152,506,000","159,050,000","148,464,000","141,329,000","130,932,000","143,557,000","155,135,000","126,729,000","94,976,000","100,446,000",Upgrade,Financials in USD,Fiscal year is January - December
