Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Basic),"110,165,580","99,240,030","94,804,659","86,730,309","86,165,951","74,753,269","70,734,950","70,489,607","69,576,359","49,388,936","45,105,923","41,698,674","39,848,943","38,441,729","34,879,296","19,088,362","9,850,530","7,777,487","7,534,187","7,666,264",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"110,165,580","99,240,030","94,804,659","86,730,309","86,165,951","74,753,269","70,734,950","70,489,607","69,576,359","49,388,936","45,105,923","41,698,674","39,848,943","38,441,729","34,879,296","19,088,362","9,850,530","7,777,487","7,534,187","7,666,264",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),27.853%,32.757%,34.028%,23.040%,23.844%,51.356%,56.820%,69.045%,74.600%,28.477%,29.320%,118.451%,304.536%,394.269%,362.947%,148.992%,28.508%,1.981%,-0.524%,-39.463%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.641,-0.594,-0.615,-0.627,-0.643,-0.590,-0.546,-0.562,-0.504,-0.707,-0.679,-0.597,-0.479,-0.430,-0.336,-6.063,-5.074,-0.951,-0.809,0.300,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.641,-0.594,-0.615,-0.627,-0.643,-0.590,-0.546,-0.562,-0.504,-0.707,-0.679,-0.597,-0.479,-0.430,-0.336,-6.063,-5.074,-0.951,-0.809,0.300,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-52,264,000","-42,849,000","-52,599,000","-44,385,000","-38,092,000","-33,323,000","-40,620,000","-31,375,000","-37,751,000","-27,600,000","-28,775,000","-21,210,000","-15,272,000","-12,634,000","-11,366,000","-9,366,000","-10,267,000","-8,324,000","-7,893,000","-8,458,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.474,-0.432,-0.555,-0.512,-0.442,-0.446,-0.574,-0.445,-0.543,-0.559,-0.638,-0.509,-0.383,-0.329,-0.326,-0.491,-1.042,-1.070,-1.048,-1.103,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-35.087%,32.274%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3297.756%,-1402.083%,-87.342%,14.652%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-16020.192%,-1400.189%,-86.673%,15.025%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3290.705%,-1576.515%,-112.260%,-55.324%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-74,794,000","-63,781,000","-61,805,000","-57,630,000","-58,999,000","-46,523,000","-42,708,000","-43,325,000","-36,565,000","-35,758,000","-31,349,000","-25,572,000","-19,771,000","-17,278,000","-12,783,000","-11,439,000","-10,167,000","-7,117,000","-5,846,000","2,554,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-83.146%,16.706%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"620,000","606,000","599,000","598,000","581,000","562,000","529,000","420,000","256,000","97,000","69,000","68,000","48,000","14,000","17,000","17,000","122,000","286,000","295,000","314,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-75,414,000","-64,387,000","-62,404,000","-58,228,000","-59,580,000","-47,085,000","-43,237,000","-43,745,000","-36,821,000","-35,855,000","-31,418,000","-25,640,000","-19,819,000","-17,292,000","-12,800,000","-11,456,000","-10,289,000","-7,403,000","-6,141,000","2,240,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-87.342%,14.652%,Upgrade,Financials in USD,Fiscal year is January - December
