Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EPS (Basic),-2.935,-3.101,-5.646,-13.976,-16.400,-16.914,-17.979,-18.069,-20.525,4.544,-21.867,-23.958,-22.613,-22.732,-21.413,-23.829,-22.897,-28.487,-30.024,-34.033,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-2.935,-3.101,-5.646,-13.976,-16.400,-16.914,-17.979,-18.069,-20.525,4.500,-21.867,-23.958,-22.613,-22.750,-21.413,-23.829,-22.897,-28.487,-30.024,-34.033,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-3,989,000","-10,674,000","-29,739,000","-50,450,000","-51,627,000","-53,295,000","-38,828,000","-56,917,000","-65,189,000","-65,383,000","-87,134,000","-36,735,000","-62,834,000","-63,638,000","-67,895,000","-4,721,000","-53,462,000","-58,712,000","-68,377,000","-61,402,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.534,-1.738,-5.288,-11.664,-12.130,-12.677,-9.336,-13.791,-15.912,-16.046,-21.626,-9.428,-16.782,-17.264,-18.559,-1.384,-16.465,-21.593,-27.928,-26.622,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-28.206%,-31.295%,-61.191%,-,-,-,-,-,-,-25.823%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-54.135%,-62.413%,-96.853%,-1251.929%,-3255.940%,-7462.278%,-6115.253%,-31481.900%,-1897.780%,-62.297%,-1206.180%,-1237.454%,-1579.367%,-2170.594%,-2202.843%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-54.514%,-66.512%,-116.065%,-1421.684%,-3264.593%,-7430.303%,-6098.777%,-33742.986%,-1885.871%,35.801%,-1204.608%,-1236.738%,-1576.611%,-2165.194%,-2205.377%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-9.925%,-37.270%,-108.707%,-1186.500%,-2414.733%,-5568.966%,-3167.047%,-25754.299%,-1461.965%,-126.763%,-1191.332%,-486.685%,-1170.093%,-1644.393%,-1911.458%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-20,527,000","-16,545,000","-25,105,000","-52,027,000","-68,403,000","-70,213,000","-73,759,000","-68,320,000","-83,253,000","-30,694,000","-86,629,000","-90,979,000","-82,474,000","-81,662,000","-76,002,000","-79,520,000","-72,513,000","-75,880,000","-72,729,000","-77,785,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-51.075%,-57.769%,-91.768%,-,-,-,-,-,-,-59.509%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,230,000","1,330,000","1,391,000","1,205,000","1,209,000","1,201,000","1,214,000","1,255,000","1,369,000","1,438,000","1,591,000","2,424,000","2,338,000","2,340,000","2,243,000","2,177,000","2,193,000","2,072,000","1,968,000","1,914,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-21,757,000","-17,875,000","-26,496,000","-53,232,000","-69,612,000","-71,414,000","-74,973,000","-69,575,000","-84,622,000","-32,132,000","-88,220,000","-93,403,000","-84,812,000","-84,002,000","-78,245,000","-81,697,000","-74,706,000","-77,952,000","-74,697,000","-79,699,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-54.135%,-62.413%,-96.853%,-,-,-,-,-,-,-62.297%,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"40,190,000","28,640,000","27,357,000","4,252,000","2,138,000","957,000","1,226,000","221,000","4,459,000","51,579,000","7,314,000",-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
