Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EPS (Diluted),-3.110,0.389,0.192,0.536,0.228,0.515,-0.430,-0.290,-0.020,0.399,0.150,-0.115,0.390,0.420,0.230,0.326,2.940,-0.172,0.190,-0.120,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-24.466%,-,-,-,29.143%,-,-,-,-5.108%,-34.783%,-,-86.735%,-,21.053%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"49,828,000","51,646,000","46,265,000","45,786,000","41,044,000","40,095,000","12,563,000","36,545,000","37,473,000","18,071,000","23,109,000","14,049,000","47,211,000","19,583,000","-992,000","32,259,000","32,018,000","-24,530,000","-516,000","21,407,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.080,1.022,0.886,0.879,0.788,0.770,0.273,0.796,0.818,0.344,0.498,0.315,1.038,0.430,-0.022,0.721,0.723,-0.581,-0.012,0.512,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,65.612%,74.055%,60.714%,62.948%,63.044%,70.538%,58.738%,53.813%,58.151%,54.602%,63.492%,65.752%,63.805%,64.731%,60.322%,61.345%,62.000%,52.420%,56.899%,57.887%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,13.021%,17.399%,9.045%,18.740%,12.858%,13.728%,5.623%,8.282%,13.004%,7.778%,13.754%,30.068%,24.796%,25.805%,17.904%,19.505%,15.587%,-7.588%,10.679%,11.989%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-85.106%,10.609%,5.373%,13.722%,6.624%,15.202%,-12.184%,-5.875%,-0.414%,11.732%,4.322%,-3.222%,13.827%,14.073%,8.711%,11.082%,110.755%,-9.627%,7.720%,-3.993%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,29.559%,29.011%,27.684%,25.262%,25.038%,23.659%,7.835%,21.253%,22.376%,10.667%,14.627%,8.825%,36.964%,14.443%,-0.833%,24.630%,27.253%,-32.488%,-0.488%,17.486%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"42,203,000","49,838,000","33,541,000","52,451,000","39,510,000","42,318,000","28,618,000","34,148,000","41,976,000","34,041,000","41,763,000","60,936,000","37,400,000","39,886,000","26,161,000","30,608,000","23,349,000","-740,000","16,107,000","19,768,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,25.035%,27.995%,20.070%,28.939%,24.102%,24.971%,17.848%,19.859%,25.065%,20.094%,26.434%,38.278%,29.282%,29.417%,21.979%,23.369%,19.874%,-0.980%,15.241%,16.147%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"20,253,000","18,863,000","18,426,000","18,485,000","18,433,000","19,054,000","19,602,000","19,906,000","20,198,000","20,864,000","20,033,000","13,070,000","5,730,000","4,897,000","4,851,000","5,061,000","5,037,000","4,989,000","4,821,000","5,090,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"21,950,000","30,975,000","15,115,000","33,966,000","21,077,000","23,264,000","9,016,000","14,242,000","21,778,000","13,177,000","21,730,000","47,866,000","31,670,000","34,989,000","21,310,000","25,547,000","18,312,000","-5,729,000","11,286,000","14,678,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,13.021%,17.399%,9.044%,18.740%,12.858%,13.728%,5.623%,8.282%,13.004%,7.778%,13.754%,30.068%,24.796%,25.805%,17.904%,19.505%,15.587%,-7.587%,10.679%,11.989%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,48.376%,34.172%,26.245%,34.594%,31.941%,-,-,133.494%,9.683%,6.389%,-,27.118%,25.604%,18.508%,-,-,-,4.651%,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"168,573,000","178,023,000","167,117,000","181,244,000","163,926,000","169,467,000","160,341,000","171,955,000","167,466,000","169,411,000","157,991,000","159,194,000","127,722,000","135,590,000","119,027,000","130,974,000","117,484,000","75,505,000","105,684,000","122,424,000",Upgrade,Financials in USD,Fiscal year is January - December
