Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-46,200,000","-35,000,000","-69,300,000","-152,300,000","-64,000,000","-66,900,000","-82,300,000","-71,700,000","-64,000,000","-66,600,000","-58,900,000","-52,800,000","-46,800,000","-51,300,000","-41,000,000","-41,514,424","-30,819,866","-25,226,539","-21,739,171","-21,047,716",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,"-900,000",-,-,-,"-400,000",-,-,-,"-200,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-2,400,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,000,000",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-48,600,000","-35,000,000","-69,300,000","-153,200,000","-64,000,000","-66,900,000","-82,300,000","-72,100,000","-64,000,000","-66,600,000","-58,900,000","-53,000,000","-46,800,000","-50,300,000","-41,000,000","-41,514,424","-30,819,866","-25,226,539","-21,739,171","-21,047,716",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"600,000","200,000","100,000","1,600,000",-,"-300,000","-400,000","10,800,000","2,200,000","3,400,000","4,500,000",-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-49,200,000","-35,200,000","-69,400,000","-154,800,000","-64,000,000","-66,600,000","-81,900,000","-82,900,000","-66,200,000","-70,000,000","-63,400,000","-53,000,000","-46,800,000","-50,300,000","-41,000,000","-41,514,424","-30,819,866","-25,226,539","-21,739,171","-21,047,716",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-49,200,000","-35,200,000","-69,400,000","-154,800,000","-64,000,000","-66,600,000","-81,900,000","-82,900,000","-66,200,000","-70,000,000","-63,400,000","-53,000,000","-46,800,000","-50,300,000","-41,000,000","-41,514,424","-30,819,866","-25,226,539","-21,739,171","-21,047,716",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"72,100,000","71,900,000","71,700,000","61,100,000","54,100,000","53,400,000","53,300,000","53,200,000","53,200,000","53,200,000","53,000,000","52,800,000","49,800,000","48,900,000","48,600,000","41,767,980","39,058,294","38,739,922","38,548,483","37,338,484",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"72,100,000","71,900,000","71,700,000","61,100,000","54,100,000","53,400,000","53,300,000","53,200,000","53,200,000","53,200,000","53,000,000","52,800,000","49,800,000","48,900,000","48,600,000","41,767,980","39,058,294","38,739,922","38,548,483","37,338,484",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),33.272%,34.644%,34.522%,14.850%,1.692%,0.376%,0.566%,0.758%,6.827%,8.793%,9.053%,26.413%,27.502%,26.226%,26.075%,11.863%,19.297%,23.218%,23.058%,20.065%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.682,-0.490,-0.968,-2.534,-1.183,-1.247,-1.537,-1.558,-1.244,-1.316,-1.196,-1.004,-0.940,-1.029,-0.844,-0.994,-0.789,-0.651,-0.564,-0.564,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.682,-0.490,-0.968,-2.534,-1.183,-1.247,-1.537,-1.558,-1.244,-1.316,-1.200,-1.004,-0.940,-1.029,-0.844,-0.994,-0.789,-0.651,-0.564,-0.564,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-128,700,000","49,600,000","-97,600,000","-83,200,000","-85,900,000","-89,300,000","-92,300,000","-72,300,000","-68,800,000","-80,000,000","-59,200,000","-37,600,000","680,200,000","-47,900,000","-40,000,000","-30,771,301","-23,790,659","-23,225,855","-18,312,185","-17,967,187",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.785,0.690,-1.361,-1.362,-1.588,-1.672,-1.732,-1.359,-1.293,-1.504,-1.117,-0.712,13.659,-0.980,-0.823,-0.737,-0.609,-0.600,-0.475,-0.481,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,-,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-58.887%,-63.399%,-329.249%,-,-213.584%,-136.881%,-269.846%,-200.000%,-193.675%,-194.675%,-217.736%,-143.072%,-508.602%,-943.636%,-758.182%,-1952.060%,-417.915%,-460.775%,-375.216%,-465.739%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-48.047%,-46.013%,-274.308%,-,-184.971%,-122.202%,-252.000%,-219.312%,-199.398%,-207.101%,-239.245%,-159.639%,-503.226%,-914.545%,-745.455%,-1873.466%,-405.697%,-438.899%,-348.405%,-430.136%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-125.684%,64.837%,-385.771%,-,-248.266%,-163.853%,-284.000%,-191.270%,-207.229%,-236.686%,-223.396%,-113.253%,7313.978%,-870.909%,-727.273%,-1388.650%,-313.168%,-404.091%,-293.482%,-367.181%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-59,200,000","-47,300,000","-82,100,000","-164,100,000","-72,700,000","-73,400,000","-86,500,000","-73,900,000","-62,700,000","-64,300,000","-56,200,000","-46,200,000","-46,100,000","-50,700,000","-40,600,000","-42,169,852","-30,886,775","-25,848,779","-22,794,594","-22,253,188",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-57.813%,-61.830%,-,-,-210.116%,-134.679%,-266.154%,-195.503%,-188.855%,-190.237%,-212.075%,-139.157%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,100,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,700,000","1,600,000","1,500,000","1,500,000","1,300,000","1,200,000","1,200,000","1,100,000","1,086,135","861,292","635,104","617,469","536,712",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-60,300,000","-48,500,000","-83,300,000","-165,300,000","-73,900,000","-74,600,000","-87,700,000","-75,600,000","-64,300,000","-65,800,000","-57,700,000","-47,500,000","-47,300,000","-51,900,000","-41,700,000","-43,255,987","-31,748,067","-26,483,883","-23,412,063","-22,789,900",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-58.887%,-63.399%,-,-,-213.584%,-136.881%,-269.846%,-200.000%,-193.675%,-194.674%,-217.736%,-143.072%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
