Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"1,815,000","1,855,000","1,880,000","948,000","862,000","734,000","922,000","662,000","359,000","65,000","4,000","3,000","4,000","5,000","21,000","28,507","34,633","11,631","109,590","93,855",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-30,370,000","-27,942,000","-29,445,000","-27,450,000","-15,790,000","-23,517,000","-9,434,000","-6,533,000","-9,092,000","-9,447,000","-14,946,000","-11,563,000","-7,281,000","-6,552,000","-9,130,000","-11,286,509","-14,968,680","-13,916,101","-14,791,479","-14,492,441",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-4,800,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"7,215,000",-,"-11,483,000",-,-,-,"-2,311,000",-,-,-,"-997,000",-,-,-,"-53,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-23,155,000","-27,942,000","-40,928,000","-27,450,000","-15,790,000","-23,517,000","-11,745,000","-6,533,000","-9,092,000","-9,447,000","-15,943,000","-11,563,000","-7,281,000","-6,552,000","-9,183,000","-16,086,509","-14,968,680","-13,916,101","-14,791,479","-14,492,441",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-23,155,000","-27,942,000","-40,928,000","-27,450,000","-15,790,000","-23,517,000","-11,745,000","-6,533,000","-9,092,000","-9,447,000","-15,943,000","-11,563,000","-7,281,000","-6,552,000","-9,183,000","-16,086,509","-14,968,680","-13,916,101","-14,791,479","-14,492,441",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-23,155,000","-27,942,000","-40,928,000","-27,450,000","-15,790,000","-23,517,000","-11,745,000","-6,533,000","-9,092,000","-9,447,000","-15,943,000","-11,563,000","-7,281,000","-6,552,000","-9,183,000","-16,086,509","-14,968,680","-13,916,101","-14,791,479","-14,492,441",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"78,316,820","76,435,831","75,393,907","65,670,225","64,857,508","64,788,482","64,656,424","64,600,322","64,458,741","62,179,305","52,465,283","52,244,039","52,081,497","50,847,126","43,443,361","40,822,760","37,755,472","28,479,016","28,428,616","20,357,315",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"78,316,820","76,435,831","75,393,907","65,670,225","64,857,508","64,788,482","64,656,424","64,600,322","64,458,741","62,179,305","52,465,283","52,244,039","52,081,497","50,847,126","43,443,361","40,822,760","37,755,472","28,479,016","28,428,616","20,357,315",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),20.752%,17.977%,16.607%,1.656%,0.619%,4.196%,23.237%,23.651%,23.765%,22.287%,20.767%,27.978%,37.944%,78.542%,52.816%,100.531%,101.286%,51.894%,77.260%,29.729%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.296,-0.366,-0.543,-0.418,-0.243,-0.363,-0.182,-0.101,-0.141,-0.152,-0.304,-0.221,-0.140,-0.129,-0.211,-0.394,-0.396,-0.489,-0.520,-0.712,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.296,-0.366,-0.543,-0.420,-0.243,-0.363,-0.182,-0.101,-0.141,-0.152,-0.304,-0.225,-0.140,-0.129,-0.211,-0.394,-0.396,-0.489,-0.520,-0.712,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-26,829,000","-23,951,000","-25,490,000","-16,188,000","-12,036,000","-5,807,000","-8,823,000","-5,094,000","-5,868,000","-8,436,000","-9,782,000","-7,579,000","-5,831,000","-8,294,000","-12,438,000","-14,127,072","-12,631,637","-13,517,552","-14,620,332","-14,194,424",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.343,-0.313,-0.338,-0.247,-0.186,-0.090,-0.136,-0.079,-0.091,-0.136,-0.186,-0.145,-0.112,-0.163,-0.286,-0.346,-0.335,-0.475,-0.514,-0.697,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,64.816%,59.196%,50.639%,78.084%,84.502%,85.980%,85.444%,87.052%,76.619%,81.343%,80.126%,77.418%,72.004%,78.851%,77.497%,67.861%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-656.228%,-743.291%,-969.078%,-583.447%,-404.867%,-476.912%,-205.475%,-121.213%,-279.021%,-228.943%,-414.433%,-353.406%,-222.712%,-188.211%,-291.861%,-1502.588%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-520.571%,-763.651%,-1377.120%,-605.827%,-429.309%,-491.371%,-261.407%,-121.884%,-287.267%,-241.118%,-456.558%,-359.658%,-229.034%,-194.076%,-297.763%,-2174.946%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-603.170%,-654.578%,-857.672%,-357.272%,-327.243%,-121.333%,-196.372%,-95.037%,-185.403%,-215.314%,-280.126%,-235.739%,-183.422%,-245.675%,-403.307%,-1910.024%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-28,779,000","-26,817,000","-28,412,000","-26,130,000","-14,477,000","-22,436,000","-8,863,000","-6,131,000","-8,203,000","-8,364,000","-13,925,000","-10,794,336","-3,935,000","-5,568,000","-8,192,000","-10,349,893","-14,090,442","-12,992,634","-13,914,092","-13,239,431",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-197.262%,-114.384%,-259.178%,-213.476%,-,-,-123.781%,-164.929%,-265.629%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"410,000","380,000","389,000","306,000","414,000","389,000","369,000","366,000","628,000","606,000","547,000","567,664","3,145,000","786,000","809,000","763,668","722,325","724,048","732,029","710,672",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-29,189,000","-27,197,000","-28,801,000","-26,436,000","-14,891,000","-22,825,000","-9,232,000","-6,497,000","-8,831,000","-8,970,000","-14,472,000","-11,362,000","-7,080,000","-6,354,000","-9,001,000","-11,113,561","-14,812,767","-13,716,682","-14,646,121","-13,950,103",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-205.475%,-121.213%,-279.021%,-228.943%,-,-,-222.712%,-188.211%,-291.861%,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,072,120",Upgrade,Financials in USD,Fiscal year is January - December
