Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-27,064,000","-32,702,000","-62,718,000","-61,196,000","-54,913,000","-56,614,000",Upgrade,Financials in EUR,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,"514,000",-,-,Upgrade,Financials in EUR,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"2,931,000","3,023,000",-,-,-,-,Upgrade,Financials in EUR,Fiscal year is January - December
Other Unusual Items,-,"1,866,000","-1,390,000",-,"8,423,000",-,Upgrade,Financials in EUR,Fiscal year is January - December
Pretax Income,"-24,133,000","-27,813,000","-64,108,000","-60,682,000","-46,490,000","-56,614,000",Upgrade,Financials in EUR,Fiscal year is January - December
Income Tax Expense,"-192,000","-78,000","96,000","117,000","124,000","132,000",Upgrade,Financials in EUR,Fiscal year is January - December
Earnings From Continuing Operations,"-23,941,000","-27,735,000","-64,204,000","-60,799,000","-46,614,000","-56,746,000",Upgrade,Financials in EUR,Fiscal year is January - December
Minority Interest in Earnings,-,"-384,000","-220,000","59,000","49,000","266,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income,"-23,941,000","-28,119,000","-64,424,000","-60,740,000","-46,565,000","-56,480,000",Upgrade,Financials in EUR,Fiscal year is January - December
Net Income to Common,"-23,941,000","-28,119,000","-64,424,000","-60,740,000","-46,565,000","-56,480,000",Upgrade,Financials in EUR,Fiscal year is January - December
Shares Outstanding (Basic),"81,533,927","81,011,438","71,641,305","64,182,492","50,060,565","41,037,244",Upgrade,Financials in EUR,Fiscal year is January - December
Shares Outstanding (Diluted),"81,533,927","81,011,438","71,641,305","64,182,492","50,060,565","41,037,244",Upgrade,Financials in EUR,Fiscal year is January - December
Shares Change (YoY),3.439%,13.079%,11.621%,28.210%,21.988%,20.512%,Upgrade,Financials in EUR,Fiscal year is January - December
EPS (Basic),-0.294,-0.347,-0.899,-0.946,-0.930,-1.376,Upgrade,Financials in EUR,Fiscal year is January - December
EPS (Diluted),-0.300,-0.350,-0.900,-0.950,-0.930,-1.380,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow,"-34,254,000","20,177,000","-69,216,000","-26,496,000","-47,984,000","-44,550,000",Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Per Share,-0.420,0.249,-0.966,-0.413,-0.959,-1.086,Upgrade,Financials in EUR,Fiscal year is January - December
Gross Margin,100.000%,100.000%,100.000%,100.000%,100.000%,100.000%,Upgrade,Financials in EUR,Fiscal year is January - December
Operating Margin,-160.938%,-527.601%,-1494.815%,-2405.803%,-4935.957%,-2971.805%,Upgrade,Financials in EUR,Fiscal year is January - December
Profit Margin,-130.213%,-426.433%,-1477.954%,-2554.247%,-4525.267%,-2921.883%,Upgrade,Financials in EUR,Fiscal year is January - December
Free Cash Flow Margin,-186.305%,305.990%,-1587.887%,-1114.214%,-4663.168%,-2304.708%,Upgrade,Financials in EUR,Fiscal year is January - December
EBITDA,"-28,605,000","-34,110,000","-64,375,000","-56,553,000","-48,436,000","-55,393,000",Upgrade,Financials in EUR,Fiscal year is January - December
D&A For EBITDA,"985,000","680,000","784,000","657,000","2,355,000","2,052,000",Upgrade,Financials in EUR,Fiscal year is January - December
EBIT,"-29,590,000","-34,790,000","-65,159,000","-57,210,000","-50,791,000","-57,445,000",Upgrade,Financials in EUR,Fiscal year is January - December
