Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
Net Income,"-8,671,000","-9,181,000","-11,625,000","-9,950,000","-12,354,000","-12,824,000","-12,791,000","-11,144,000","-11,401,000","-11,872,000","-11,762,000","-9,184,000","-11,447,000","-11,774,000","-9,887,000","-8,338,000","-9,587,000","-6,446,000","-5,168,000","-3,182,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-8,671,000","-9,181,000","-11,625,000","-9,950,000","-12,354,000","-12,824,000","-12,791,000","-11,144,000","-11,401,000","-11,872,000","-11,762,000","-9,184,000","-11,447,000","-11,774,000","-9,887,000","-8,338,000","-9,587,000","-6,446,000","-5,168,000","-3,182,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"41,302,599","41,163,209","41,096,231","40,785,285","40,710,692","40,547,925","31,900,160","23,561,511","23,560,250","23,493,613","23,492,295","23,453,793","23,367,140","23,329,756","23,283,658","21,542,045","776,159","764,408","764,408","764,408",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"41,302,599","41,163,209","41,096,231","40,785,285","40,710,692","40,547,925","31,900,160","23,561,511","23,560,250","23,493,613","23,492,295","23,453,793","23,367,140","23,329,756","23,283,658","21,542,045","776,159","764,408","764,408","764,408",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.454%,1.517%,28.828%,73.101%,72.794%,72.591%,35.790%,0.459%,0.826%,0.702%,0.896%,8.874%,2910.613%,2952.003%,2945.973%,2718.134%,1.537%,-0.000%,-0.000%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.210,-0.223,-0.283,-0.244,-0.303,-0.316,-0.401,-0.473,-0.484,-0.505,-0.501,-0.392,-0.490,-0.505,-0.425,-0.387,-12.352,-8.433,-6.761,-4.163,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.210,-0.223,-0.283,-0.244,-0.303,-0.316,-0.401,-0.473,-0.484,-0.505,-0.501,-0.392,-0.490,-0.505,-0.425,-0.387,-12.352,-8.433,-6.761,-4.163,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-9,223,000","-11,106,000","-14,958,000","-11,209,000","-12,276,000","1,993,000","-11,790,000","-11,738,000","-8,580,000","-9,547,000","-11,826,000","-9,805,000","-7,662,000","-9,697,000","-8,806,000","-9,290,000","-7,640,000","-4,707,000","-5,956,000","-2,908,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.223,-0.270,-0.364,-0.275,-0.302,0.049,-0.370,-0.498,-0.364,-0.406,-0.503,-0.418,-0.328,-0.416,-0.378,-0.431,-9.843,-6.158,-7.792,-3.804,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-284.482%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-1562.791%,-623.354%,-631.019%,-386.699%,-444.452%,-645.358%,-672.047%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-1440.365%,-570.248%,-580.669%,-344.648%,-402.018%,-592.333%,-651.273%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-1532.060%,-689.814%,-747.153%,-388.258%,-399.479%,92.055%,-600.305%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-9,398,000","-10,024,000","-12,618,000","-11,148,000","-13,641,000","-13,954,000","-13,180,000","-12,086,000","-11,534,000","-11,876,000","-11,712,000","-9,115,000","-11,382,000","-11,697,000","-9,804,000","-8,325,000","-9,551,000","-6,372,000","-5,132,000","-3,125,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"10,000","12,000","15,000","16,000","17,000","18,000","19,000","24,000","23,000","6,000","21,000","20,000","18,000","17,000","13,000","10,000","8,000","17,000","1,000","9,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-9,408,000","-10,036,000","-12,633,000","-11,164,000","-13,658,000","-13,972,000","-13,199,000","-12,110,000","-11,557,000","-11,882,000","-11,733,000","-9,135,000","-11,400,000","-11,714,000","-9,817,000","-8,335,000","-9,559,000","-6,389,000","-5,133,000","-3,134,000",Upgrade,Financials in USD,Fiscal year is January - December
