Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Shares Change (YoY),3.165%,3.693%,6.694%,1.488%,2.121%,4.812%,-0.512%,6.217%,1.331%,-2.149%,-0.611%,-2.366%,4.716%,-0.509%,1.237%,-,-2.914%,3.586%,6.476%,1.542%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.284,0.645,0.435,1.501,0.849,0.978,-0.789,0.924,0.715,-0.177,0.146,-0.077,0.238,0.447,0.341,3.721,-0.617,0.856,0.404,0.369,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),1.240,0.630,0.420,1.445,0.820,0.950,-0.790,0.877,0.690,-0.180,0.140,-0.077,0.230,0.430,0.330,3.571,-0.620,0.810,0.390,0.355,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,51.220%,-33.684%,-,64.771%,18.841%,-,-,-,200.000%,-,-57.576%,-,-,-46.914%,-15.385%,906.959%,-,50.000%,-,87.257%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"149,900,000","53,000,000","119,100,000","118,100,000","204,400,000","172,800,000","-133,700,000","141,200,000","100,500,000","129,300,000","-48,100,000","-4,700,000","56,100,000","98,900,000","82,800,000","90,000,000","-20,800,000","114,200,000","34,200,000","94,700,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.437,0.510,1.150,1.154,2.022,1.725,-1.377,1.401,1.015,1.353,-0.493,-0.050,0.574,1.012,0.843,0.926,-0.223,1.163,0.353,0.974,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,67.368%,66.062%,67.611%,71.661%,69.246%,65.253%,64.795%,69.490%,70.662%,62.797%,65.615%,70.673%,67.263%,73.036%,67.836%,71.924%,72.224%,72.454%,74.525%,76.321%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,29.706%,25.059%,20.435%,29.173%,28.308%,16.258%,7.065%,25.097%,22.635%,14.463%,0.998%,20.513%,15.034%,23.468%,13.314%,28.963%,28.704%,40.542%,24.842%,34.822%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,20.865%,11.013%,8.422%,28.668%,16.660%,21.096%,-18.221%,21.602%,17.659%,-4.469%,4.475%,-2.340%,7.601%,14.642%,13.567%,140.339%,-22.282%,26.323%,15.774%,13.929%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,24.096%,8.980%,23.113%,22.923%,40.978%,38.171%,-31.803%,34.272%,25.909%,34.188%,-15.486%,-1.506%,18.953%,34.233%,34.996%,36.305%,-8.046%,37.765%,14.424%,38.796%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"191,300,000","155,200,000","111,500,000","156,000,000","146,700,000","78,700,000","34,700,000","107,800,000","91,800,000","58,600,000","6,400,000","67,000,000","47,300,000","70,400,000","34,000,000","74,000,000","76,400,000","124,700,000","61,000,000","87,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,30.751%,26.296%,21.638%,30.279%,29.410%,17.384%,8.254%,26.165%,23.666%,15.494%,2.061%,21.474%,15.980%,24.368%,14.370%,29.851%,29.555%,41.237%,25.727%,35.641%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"6,500,000","7,300,000","6,200,000","5,700,000","5,500,000","5,100,000","5,000,000","4,400,000","4,000,000","3,900,000","3,300,000","3,000,000","2,800,000","2,600,000","2,500,000","2,200,000","2,200,000","2,100,000","2,100,000","2,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"184,800,000","147,900,000","105,300,000","150,300,000","141,200,000","73,600,000","29,700,000","103,400,000","87,800,000","54,700,000","3,100,000","64,000,000","44,500,000","67,800,000","31,500,000","71,800,000","74,200,000","122,600,000","58,900,000","85,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,29.706%,25.059%,20.435%,29.173%,28.308%,16.258%,7.065%,25.097%,22.635%,14.463%,0.998%,20.513%,15.034%,23.468%,13.314%,28.963%,28.704%,40.542%,24.842%,34.822%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,31.792%,34.077%,-,25.479%,28.114%,21.464%,-,24.512%,30.031%,-,35.047%,-,26.230%,26.435%,-,-,-,4.327%,3.856%,11.917%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"622,100,000","590,200,000","515,300,000","515,200,000","498,800,000","452,700,000","420,400,000","412,000,000","387,900,000","378,200,000","310,600,000","312,000,000","296,000,000","288,900,000","236,600,000","247,900,000","258,500,000","302,400,000","237,100,000","244,100,000",Upgrade,Financials in USD,Fiscal year is January - December
