Fiscal Year,TTM,FY 2024,FY 2023,FY 2022,FY 2021,FY 2020,2019 - 2015,Currency,Fiscal_Year_period
Pretax Income,"-581,708,000","-471,355,000","-3,086,158,000","-267,858,000","-1,683,961,000","-1,509,054,000",Upgrade,Financials in CAD,Fiscal year is April - March
Income Tax Expense,"3,984,000","12,327,000","-5,728,000","-8,948,000","-13,141,000","-121,614,000",Upgrade,Financials in CAD,Fiscal year is April - March
Earnings From Continuing Operations,"-585,692,000","-483,682,000","-3,080,430,000","-258,910,000","-1,670,820,000","-1,387,440,000",Upgrade,Financials in CAD,Fiscal year is April - March
Earnings From Discontinued Operations,"21,127,000","-173,587,000","-199,625,000","-55,505,000",-,-,Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Company,"-564,565,000","-657,269,000","-3,280,055,000","-314,415,000","-1,670,820,000","-1,387,440,000",Upgrade,Financials in CAD,Fiscal year is April - March
Minority Interest in Earnings,-,-,"1,897,000","4,372,000","-74,100,000","66,114,000",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income,"-564,565,000","-657,269,000","-3,278,158,000","-310,043,000","-1,744,920,000","-1,321,326,000",Upgrade,Financials in CAD,Fiscal year is April - March
Net Income to Common,"-564,565,000","-657,269,000","-3,278,158,000","-310,043,000","-1,744,920,000","-1,321,326,000",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Basic),"84,624,136","74,787,521","46,372,441","39,132,428","37,166,230","34,803,816",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Outstanding (Diluted),"84,624,136","74,787,521","46,372,441","39,132,428","37,166,230","34,803,816",Upgrade,Financials in CAD,Fiscal year is April - March
Shares Change (YoY),50.303%,61.276%,18.501%,5.290%,6.788%,30.353%,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Basic),-6.671,-8.788,-70.692,-7.923,-46.949,-37.965,Upgrade,Financials in CAD,Fiscal year is April - March
EPS (Diluted),-6.671,-8.788,-70.692,-7.923,-46.949,-37.965,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow,"-167,582,000","-285,399,000","-566,660,000","-582,495,000","-630,231,000","-1,477,579,000",Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Per Share,-1.980,-3.816,-12.220,-14.885,-16.957,-42.455,Upgrade,Financials in CAD,Fiscal year is April - March
Gross Margin,30.977%,26.888%,5.003%,-16.039%,15.960%,25.178%,Upgrade,Financials in CAD,Fiscal year is April - March
Operating Margin,-36.334%,-43.395%,-95.568%,-119.880%,-105.510%,-223.879%,Upgrade,Financials in CAD,Fiscal year is April - March
Profit Margin,-201.274%,-221.194%,-983.684%,-65.176%,-319.203%,-331.349%,Upgrade,Financials in CAD,Fiscal year is April - March
Free Cash Flow Margin,-59.745%,-96.047%,-170.039%,-122.450%,-115.290%,-370.532%,Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA,"-57,044,000","-75,770,000","-238,449,000","-459,328,000","-449,653,000","-767,755,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBITDA Margin,-20.337%,-25.499%,-71.552%,-96.558%,-82.256%,-192.530%,Upgrade,Financials in CAD,Fiscal year is April - March
D&A For EBITDA,"44,872,000","53,176,000","80,033,000","110,941,000","127,118,000","125,013,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBIT,"-101,916,000","-128,946,000","-318,482,000","-570,269,000","-576,771,000","-892,768,000",Upgrade,Financials in CAD,Fiscal year is April - March
EBIT Margin,-36.334%,-43.395%,-95.568%,-119.880%,-105.510%,-223.879%,Upgrade,Financials in CAD,Fiscal year is April - March
Revenue as Reported,"280,496,000","297,146,000","333,253,000","475,699,000","546,649,000","398,772,000",Upgrade,Financials in CAD,Fiscal year is April - March
Advertising Expenses,-,"28,656,000","28,294,000","53,382,000","72,377,000","78,474,000",Upgrade,Financials in CAD,Fiscal year is April - March
