Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Operating Expenses,"62,939,000","75,547,000","71,401,000","214,756,000","99,272,000","71,910,000","-13,876,000","132,564,000","33,402,000","100,535,000","113,981,000",-,"42,229,000","54,984,000","63,569,000",-,"68,046,000","68,628,000","73,248,000","76,202,000",Upgrade,Financials in USD,Fiscal year is January - December
Operating Income,"-64,108,000","-88,392,000","-78,692,000","-82,673,000","-96,006,000","-71,717,000","10,745,000","62,342,000","-86,480,000","-100,761,000","-120,346,000",-,"-134,274,000","-154,701,000","-146,094,000",-,"-190,522,000","-27,600,000","-206,533,000","-229,099,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-5,778,000","-5,453,000","-4,856,000","-16,353,000","-4,311,000","-3,750,000","-4,270,000","-6,322,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"1,640,000","2,837,000","2,579,000","1,911,000","2,454,000","2,679,000","2,828,000","369,000","383,000","174,000","106,000",-,"160,000","218,000","355,000",-,"1,964,000","2,939,000","5,355,000","6,894,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"10,191,000","9,636,000","11,165,000","8,555,000","10,631,000","9,919,000","9,627,000","12,189,000","7,885,000","7,088,000","-1,912,000",-,"842,000","-1,174,000","-4,071,000",-,"-886,000","351,000","73,000","15,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-58,055,000","-81,372,000","-69,804,000","-88,560,000","-87,232,000","-62,869,000","18,930,000","68,578,000","-78,212,000","-93,499,000","-122,152,000",-,"-133,272,000","-155,657,000","-149,810,000",-,"-189,444,000","-24,310,000","-201,105,000","-222,190,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-2,811,000",-,-,-,-,-,-,-,"1,699,000","-6,639,000",-,-,"-20,175,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,"500,000","-100,000","28,372,000",-,"-5,800,000","1,200,000","-4,520,000","481,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"828,000","1,655,000","3,108,000","-1,435,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-60,866,000","-81,372,000","-69,804,000","-88,560,000","-87,232,000","-62,869,000","18,930,000","68,578,000","-76,513,000","-100,138,000","-122,152,000",-,"-152,947,000","-155,757,000","-121,438,000",-,"-194,416,000","-21,455,000","-202,517,000","-223,144,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-58,000","21,000",-,"-46,000",-,"-80,000",-,"110,000","7,000",-,-,-,"-113,000","216,000","66,000",-,"329,000","10,000","94,000","203,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-60,808,000","-81,393,000","-69,804,000","-88,514,000","-87,232,000","-62,789,000","18,930,000","68,468,000","-76,520,000","-100,138,000","-122,152,000",-,"-152,834,000","-155,973,000","-121,504,000",-,"-194,745,000","-21,465,000","-202,611,000","-223,347,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,"-63,982,000","-85,729,000","-84,304,000",-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-60,808,000","-81,393,000","-69,804,000","-88,514,000","-87,232,000","-62,789,000","18,930,000","68,468,000","-76,520,000","-100,138,000","-122,152,000",-,"-216,816,000","-241,702,000","-205,808,000",-,"-194,745,000","-21,465,000","-202,611,000","-223,347,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-60,808,000","-81,393,000","-69,804,000","-88,514,000","-87,232,000","-62,789,000","18,930,000","68,468,000","-76,520,000","-100,138,000","-122,152,000",-,"-216,816,000","-241,702,000","-205,808,000",-,"-194,745,000","-21,465,000","-202,611,000","-223,347,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"9,694,650","9,685,800","9,657,550","5,926,400","5,454,900","5,434,250","5,146,000","4,259,100","4,077,150","3,688,350","3,684,400",-,"3,431,050","3,374,350","3,348,800",-,"3,312,550","3,019,200","2,779,500","2,767,200",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"9,694,650","9,685,800","9,657,550","5,926,400","5,454,900","5,434,250","5,165,150","4,259,100","4,077,150","3,688,350","3,684,400",-,"3,431,050","3,374,350","3,348,800",-,"3,312,550","3,019,200","2,779,500","2,767,200",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),77.724%,78.236%,86.975%,39.147%,33.792%,47.336%,40.190%,-,18.831%,9.305%,10.022%,-,3.577%,11.763%,20.482%,-,19.820%,9.461%,1.152%,1.157%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-6.272,-8.403,-7.228,-14.936,-15.991,-11.554,3.679,16.076,-18.768,-27.150,-33.154,-,-63.192,-71.629,-61.457,-,-58.790,-7.109,-72.895,-80.712,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-6.272,-8.403,-7.228,-15.017,-16.000,-11.600,3.600,16.040,-18.800,-27.200,-33.154,-,-63.248,-71.629,-61.457,-,-58.790,-7.109,-72.895,-80.712,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-69,208,000","-66,311,000","-76,451,000","-15,051,000","-52,089,000","-60,206,000","-71,590,000","-19,647,000","-78,290,000","-100,337,000","-126,153,000",-,"-150,679,000","-147,226,000","-210,953,000",-,"-154,400,000","34,941,000","-216,797,000","-171,366,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-7.139,-6.846,-7.916,-2.540,-9.549,-11.079,-13.860,-4.613,-19.202,-27.204,-34.240,-,-43.916,-43.631,-62.994,-,-46.611,11.573,-77.999,-61.928,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-11.016%,-79.778%,-39.256%,1686.022%,26.356%,2.801%,-131.499%,309374.603%,-,-14.878%,-,-,-,-,-,-,-,20.628%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-604.109%,-548.985%,-423.690%,-1055.310%,-774.742%,-1040.885%,451.281%,98955.556%,-121802.817%,-6633.377%,-6187.455%,-,-13177.036%,-108182.517%,-16341.611%,-,-988.544%,-13.877%,-944.669%,-2291.678%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-573.012%,-505.515%,-375.836%,-1129.870%,-703.938%,-911.306%,795.044%,108679.365%,-107774.648%,-6592.363%,-6280.308%,-,-21277.331%,-169022.378%,-23021.029%,-,-1010.455%,-10.792%,-926.730%,-2234.140%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-652.167%,-411.844%,-411.624%,-192.124%,-420.344%,-873.817%,-3006.720%,-31185.714%,-110267.606%,-6605.464%,-6486.015%,-,-14786.948%,-102955.245%,-23596.532%,-,-801.121%,17.568%,-991.616%,-1714.174%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-48,764,000","-71,866,000","-63,223,000","-57,272,000","-88,596,000","-65,639,000","16,917,000","66,941,000","-85,093,000","-99,417,000","-119,332,000",-,"-128,292,000","-148,708,000","-140,734,000",-,"-185,574,000","-23,050,000","-201,653,000","-224,043,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,710.500%,106255.555%,-,-,-,-,-,-,-,-,-,-11.589%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"15,344,000","16,526,000","15,469,000","25,401,000","7,410,000","6,078,000","6,172,000","4,599,000","1,387,000","1,344,000","1,014,000","1,363,500","5,982,000","5,993,000","5,360,000","4,978,000","4,948,000","4,550,000","4,880,000","5,056,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-64,108,000","-88,392,000","-78,692,000","-82,673,000","-96,006,000","-71,717,000","10,745,000","62,342,000","-86,480,000","-100,761,000","-120,346,000",-,"-134,274,000","-154,701,000","-146,094,000",-,"-190,522,000","-27,600,000","-206,533,000","-229,099,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,451.281%,98955.556%,-,-,-,-,-,-,-,-,-,-13.877%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,-,-,-,-,-,0.160%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"10,612,000","16,101,000","18,573,000","7,834,000","12,392,000","6,890,000","2,381,000","63,000","71,000","1,519,000","1,945,000",-,"1,019,000","143,000","894,000",-,"19,273,000","198,890,000","21,863,000","9,997,000",Upgrade,Financials in USD,Fiscal year is January - December
