Fiscal Quarter,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+20 Quarters,Currency,Fiscal_Year_period
Free Cash Flow Per Share,-2.946,-2.144,-4.024,-4.659,-13.065,-4.160,-10.725,-23.587,-52.114,-125.683,-189.109,-128.881,-110.144,-124.771,-305.445,-147.858,-131.366,-133.865,-146.525,-196.243,Upgrade,Financials in USD,Fiscal year is July - June
Gross Margin,39.016%,36.325%,24.685%,26.136%,2.355%,67.950%,18.619%,27.920%,-153.066%,48.511%,58.878%,42.082%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Operating Margin,-138.717%,-156.578%,-153.178%,-137.465%,-291.000%,-22.339%,-207.869%,-475.564%,-1084.578%,-553.150%,-1143.345%,-1626.642%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Profit Margin,-132.676%,-151.019%,-146.927%,-119.189%,-281.288%,-14.642%,-193.239%,-447.246%,-1094.243%,-1528.878%,-1122.685%,-1615.595%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
Free Cash Flow Margin,-144.453%,-80.211%,-164.960%,-149.768%,-241.080%,-29.923%,-172.626%,-577.521%,-703.126%,-786.243%,-1728.875%,-1346.462%,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
EBITDA,"-1,699,693","-1,954,240","-1,741,398","-1,649,610","-2,569,582","-462,799","-2,098,519","-2,185,072","-3,430,148","-2,793,394","-3,486,285","-4,262,301","-2,864,119","-3,277,653","-3,106,318","-1,897,502","-1,535,944","-1,533,232","-2,177,202","-2,481,720",Upgrade,Financials in USD,Fiscal year is July - June
EBITDA Margin,-134.401%,-152.310%,-148.507%,-133.012%,-284.920%,-20.025%,-202.966%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
D&A For EBITDA,"54,579","54,767","54,770","55,231","54,832","53,463","50,689","49,049","49,048","53,988","53,340","49,797","28,532","28,648","27,421","36,816","27,981","26,857","27,113","25,088",Upgrade,Financials in USD,Fiscal year is July - June
EBIT,"-1,754,272","-2,009,007","-1,796,168","-1,704,841","-2,624,414","-516,262","-2,149,208","-2,234,121","-3,479,196","-2,847,382","-3,539,625","-4,312,098","-2,892,651","-3,306,301","-3,133,739","-1,934,318","-1,563,925","-1,560,089","-2,204,315","-2,506,808",Upgrade,Financials in USD,Fiscal year is July - June
EBIT Margin,-138.717%,-156.578%,-153.178%,-137.465%,-291.000%,-22.339%,-207.869%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is July - June
