Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EPS (Diluted),0.309,-0.133,-0.186,-0.183,-0.191,-0.269,-0.578,-0.862,-0.828,-0.381,-0.291,-0.311,-0.205,-0.044,-1.246,-0.135,-0.324,-0.348,-0.380,-0.327,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-6,671,101","-1,504,510","-10,291,447","-3,758,238","-2,376,462","-2,147,322","-2,561,654","-4,553,585","-4,635,674","-4,477,780","-3,368,825","-4,051,537","-3,031,453","-1,475,822","-752,615","-939,776","-918,678","-1,217,585","-1,387,331","-1,405,547",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.222,-0.076,-0.527,-0.192,-0.192,-0.250,-0.299,-0.541,-0.644,-0.622,-0.468,-0.562,-0.512,-0.289,-0.154,-0.185,-0.190,-0.257,-0.299,-0.316,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-105445.240%,-,-120915.308%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-105445.240%,-,-120918.303%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-77800.958%,-,-116934.027%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-4,429,387","-2,708,416","-3,671,361","-3,056,616","-2,517,195","-2,898,646","-4,969,116","-8,521,051","-6,050,987","-4,561,237","-3,935,421","-4,537,303","-2,058,694","-1,093,346","-555,925","-675,707","-1,562,365","-1,648,550","-1,760,264","-1,449,846",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"5,290","5,290","5,290","18,021",345,"1,238","1,555","1,559","3,148","3,412","3,097","9,527","12,184","12,070","12,044","10,724","1,668","1,668","1,668","3,556",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-4,434,677","-2,713,706","-3,676,651","-3,074,637","-2,517,540","-2,899,884","-4,970,671","-8,522,610","-6,054,135","-4,564,649","-3,938,518","-4,546,830","-2,070,878","-1,105,416","-567,969","-686,431","-1,564,033","-1,650,218","-1,761,932","-1,453,402",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,209,-,"1,565",13,-,Upgrade,Financials in USD,Fiscal year is January - December
