Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Free Cash Flow Per Share,5.049,3.507,2.819,3.642,3.496,2.771,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Per Share,1.671,1.500,1.300,1.000,0.800,0.656,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Growth,15.241%,15.385%,30.000%,25.000%,21.951%,30.159%,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,70.094%,70.061%,69.728%,70.486%,69.468%,69.409%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,36.484%,35.955%,36.337%,36.150%,34.472%,33.498%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,26.552%,27.434%,26.163%,26.196%,24.539%,23.962%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,25.219%,18.972%,16.411%,22.325%,25.064%,21.326%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"3,764,000,000","3,488,000,000","3,332,000,000","3,207,000,000","2,696,000,000","2,482,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,41.128%,40.824%,41.238%,41.242%,40.389%,39.648%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"425,000,000","416,000,000","396,000,000","396,000,000","395,000,000","385,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"3,339,000,000","3,072,000,000","2,936,000,000","2,811,000,000","2,301,000,000","2,097,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,36.484%,35.955%,36.337%,36.150%,34.472%,33.498%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,20.092%,20.300%,20.520%,18.247%,18.036%,16.713%,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"281,000,000","287,000,000","292,000,000","233,000,000","167,000,000",Upgrade,Financials in USD,Fiscal year is January - December
