Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Operating Income,"520,800,000","360,500,000","440,600,000","524,900,000","571,100,000","546,800,000","525,100,000","494,000,000","752,800,000","746,800,000","863,800,000","620,100,000","884,600,000","682,900,000","718,900,000","-536,200,000","546,100,000","425,800,000","329,000,000","514,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-145,600,000","-145,800,000","-138,400,000","-140,900,000","-141,500,000","-143,700,000","-147,000,000","-147,100,000","-153,200,000","-145,900,000","-146,200,000","-148,200,000","-151,900,000","-167,100,000","-169,000,000","-144,400,000","-117,300,000","-116,200,000","-119,900,000","-126,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,"-15,400,000","-17,600,000","-16,700,000","-17,900,000","-11,000,000","-2,900,000","-17,200,000","-17,300,000","-18,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),"91,300,000","-68,900,000","-22,800,000","56,300,000","-122,200,000","31,400,000","44,600,000","-82,100,000",-,-,"21,700,000","39,300,000",-,-,"35,600,000","6,400,000","8,800,000","-3,800,000","-13,600,000","5,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"-57,000,000","-194,500,000","100,000","13,600,000","123,100,000","-64,200,000","3,500,000","149,700,000","14,300,000","-13,900,000","-56,900,000","-7,700,000","9,500,000","12,500,000","-23,800,000","16,200,000","1,600,000","6,900,000","-2,800,000","13,100,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"409,500,000","-48,700,000","279,500,000","453,900,000","430,500,000","370,300,000","426,200,000","414,500,000","613,900,000","587,000,000","682,400,000","488,100,000","724,600,000","511,600,000","543,800,000","-669,000,000","436,300,000","295,500,000","175,400,000","388,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,"-206,700,000","-124,100,000","-119,700,000","-260,900,000","-124,800,000","-125,200,000","-69,000,000","-247,800,000","-107,800,000","-129,100,000","-101,500,000","-234,000,000","-431,300,000","-604,400,000","-841,500,000","-19,300,000","-81,000,000","-126,800,000","-26,900,000","21,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,"-321,000,000",-,"-580,100,000",-,-,-,"-117,000,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Investments,"39,400,000","282,400,000","46,900,000","43,400,000","64,700,000","74,500,000","18,900,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,"-107,400,000","-258,800,000","70,400,000","-239,900,000",-,-,-,"1,754,100,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-32,000,000",-,-,-,"-173,500,000",-,-,-,"-102,800,000",-,-,-,"-82,400,000",-,-,-,"-108,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,"-31,500,000","-131,000,000","-76,800,000","-148,100,000","26,100,000","11,000,000","-600,000","8,800,000","3,900,000","-10,900,000","-6,200,000","-273,900,000","-9,400,000","-23,000,000","-22,900,000","-71,300,000","-18,900,000","-15,800,000","-1,800,000","-8,900,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-12,800,000","201,600,000","10,400,000","3,000,000","6,700,000","12,600,000","-52,800,000","-133,800,000","-82,500,000","-57,700,000","-47,200,000","-81,300,000","-84,000,000","-103,300,000","-120,700,000","-171,500,000","-94,800,000","-132,900,000","-116,000,000","-156,300,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"90,500,000","-391,800,000","204,600,000","-855,000,000","402,200,000","333,000,000","322,700,000","1,468,900,000","427,500,000","389,300,000","527,500,000","-203,900,000","199,900,000","-219,100,000","-441,300,000","-1,013,500,000","241,600,000","20,000,000","30,700,000","135,200,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-4,300,000","-65,400,000","90,700,000","-89,400,000","70,600,000","69,000,000","98,000,000","457,700,000","73,200,000","75,400,000","128,300,000","59,900,000","-111,600,000","60,100,000","596,300,000","-97,700,000","55,900,000","-19,400,000","9,900,000","114,700,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"94,800,000","-326,400,000","113,900,000","-765,600,000","331,600,000","264,000,000","224,700,000","1,011,200,000","354,300,000","313,900,000","399,200,000","-263,800,000","311,500,000","-279,200,000","-1,037,600,000","-915,800,000","185,700,000","39,400,000","20,800,000","20,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"94,800,000","-326,400,000","113,900,000","-765,600,000","331,600,000","264,000,000","224,700,000","1,011,200,000","354,300,000","313,900,000","399,200,000","-263,800,000","311,500,000","-279,200,000","-1,037,600,000","-915,800,000","185,700,000","39,400,000","20,800,000","20,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"94,800,000","-326,400,000","113,900,000","-765,600,000","331,600,000","264,000,000","224,700,000","1,011,200,000","354,300,000","313,900,000","399,200,000","-263,800,000","311,500,000","-279,200,000","-1,037,600,000","-915,800,000","185,700,000","39,400,000","20,800,000","20,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-71.411%,-,-49.310%,-,-6.407%,-15.897%,-43.712%,-,13.740%,-,-,-,67.744%,-,-,-,-2.160%,-,-,-59.961%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"1,193,500,000","1,191,100,000","1,195,200,000","1,200,100,000","1,199,500,000","1,199,000,000","1,202,500,000","1,213,100,000","1,212,500,000","1,212,300,000","1,210,500,000","1,209,400,000","1,209,300,000","1,208,800,000","1,207,500,000","854,400,000","516,900,000","516,900,000","516,400,000","516,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"1,200,400,000","1,191,100,000","1,209,500,000","1,200,100,000","1,207,600,000","1,203,500,000","1,205,600,000","1,221,400,000","1,218,100,000","1,217,100,000","1,213,100,000","1,209,400,000","1,212,600,000","1,208,800,000","1,207,500,000","854,400,000","517,700,000","517,200,000","517,000,000","516,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-0.596%,-1.030%,0.323%,-1.744%,-0.862%,-1.117%,-0.618%,0.992%,0.454%,0.687%,0.464%,41.550%,134.228%,133.720%,133.559%,65.389%,0.291%,0.330%,0.388%,0.019%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.079,-0.274,0.095,-0.638,0.276,0.220,0.187,0.834,0.292,0.259,0.330,-0.218,0.258,-0.231,-0.859,-1.072,0.359,0.076,0.040,0.040,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.079,-0.274,0.090,-0.638,0.270,0.220,0.187,0.828,0.290,0.259,0.330,-0.220,0.258,-0.231,-0.860,-1.072,0.359,0.076,0.040,0.040,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-70.581%,-,-51.836%,-,-6.897%,-15.035%,-43.338%,-,12.583%,-,-,-,-28.300%,-,-,-,-2.330%,-,-,-60.078%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"749,500,000","320,300,000","564,800,000","313,900,000","739,300,000","457,300,000","923,400,000","-11,100,000","765,100,000","718,600,000","1,074,000,000","325,700,000","964,600,000","470,100,000","799,300,000","-80,700,000","486,800,000","335,000,000","247,700,000","613,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.624,0.269,0.467,0.262,0.612,0.380,0.766,-0.009,0.628,0.590,0.885,0.269,0.795,0.389,0.662,-0.094,0.940,0.648,0.479,1.187,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Per Share,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.110,0.110,0.110,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,9.091%,9.091%,9.091%,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,42.810%,39.327%,42.106%,43.851%,43.918%,43.931%,42.823%,41.014%,45.172%,42.905%,43.760%,42.984%,44.992%,43.342%,41.999%,31.837%,42.401%,41.396%,39.245%,41.566%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,13.884%,9.495%,12.027%,13.679%,14.488%,13.954%,14.081%,12.745%,18.459%,18.140%,20.607%,14.283%,19.499%,14.918%,16.227%,-14.798%,18.374%,15.590%,12.561%,16.119%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,2.527%,-8.597%,3.109%,-19.952%,8.412%,6.737%,6.026%,26.089%,8.688%,7.625%,9.524%,-6.076%,6.866%,-6.099%,-23.421%,-25.274%,6.248%,1.443%,0.794%,0.642%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,19.980%,8.436%,15.417%,8.180%,18.755%,11.670%,24.762%,-0.286%,18.761%,17.455%,25.622%,7.502%,21.263%,10.269%,18.042%,-2.227%,16.379%,12.266%,9.457%,19.209%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"1,190,500,000","1,146,800,000","1,131,600,000","1,108,000,000","1,250,500,000","1,233,500,000","1,255,100,000","1,190,300,000","1,452,300,000","1,469,100,000","1,599,800,000","1,267,100,000","1,740,165,811","2,000,000,000","2,141,400,000","96,300,000","978,400,000","841,500,000","744,000,000","953,400,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,31.736%,30.206%,30.889%,28.874%,31.723%,31.478%,33.657%,30.709%,35.611%,35.685%,38.166%,29.185%,38.358%,43.689%,48.335%,2.658%,32.919%,30.811%,28.406%,29.870%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"669,700,000","786,300,000","691,000,000","583,100,000","679,400,000","686,700,000","730,000,000","696,300,000","699,500,000","722,300,000","736,000,000","647,000,000","855,565,811","1,317,100,000","1,422,500,000","632,500,000","432,300,000","415,700,000","415,000,000","438,900,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"520,800,000","360,500,000","440,600,000","524,900,000","571,100,000","546,800,000","525,100,000","494,000,000","752,800,000","746,800,000","863,800,000","620,100,000","884,600,000","682,900,000","718,900,000","-536,200,000","546,100,000","425,800,000","329,000,000","514,500,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,13.883%,9.495%,12.027%,13.679%,14.488%,13.954%,14.081%,12.745%,18.459%,18.140%,20.607%,14.283%,19.499%,14.918%,16.227%,-14.798%,18.374%,15.590%,12.561%,16.119%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,-,44.330%,-,17.553%,20.721%,30.369%,31.159%,17.123%,19.368%,24.322%,-,-,-,-,-,23.137%,-,32.248%,84.837%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"3,751,200,000","3,796,600,000","3,663,400,000","3,837,300,000","3,941,900,000","3,918,600,000","3,729,100,000","3,876,000,000","4,078,200,000","4,116,800,000","4,191,700,000","4,341,600,000","4,536,600,000","4,577,800,000","4,430,300,000","3,623,500,000","2,972,100,000","2,731,200,000","2,619,200,000","3,191,800,000",Upgrade,Financials in USD,Fiscal year is January - December
