Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-16,675,000","-21,552,000","-18,504,000","-17,387,000","-27,541,000","-21,346,000","-20,724,000","-23,311,000","-24,635,000","-27,371,000","-24,528,000","7,847,000","-17,410,000","-23,598,000","-11,813,000","-12,012,000","-11,829,000","-6,208,000","-6,554,000","-7,369,000",Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-300,000",-,-,-,"-700,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,-,-,-,"-1,400,000",-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-16,675,000","-21,552,000","-18,504,000","-17,687,000","-27,541,000","-21,346,000","-20,724,000","-25,411,000","-24,635,000","-27,371,000","-24,528,000","7,847,000","-17,410,000","-23,598,000","-11,813,000","-12,012,000","-11,829,000","-6,208,000","-6,554,000","-7,369,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-16,675,000","-21,552,000","-18,504,000","-17,687,000","-27,541,000","-21,346,000","-20,724,000","-25,411,000","-24,635,000","-27,371,000","-24,528,000","7,847,000","-17,410,000","-23,598,000","-11,813,000","-12,012,000","-11,829,000","-6,208,000","-6,554,000","-7,369,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-16,675,000","-21,552,000","-18,504,000","-17,687,000","-27,541,000","-21,346,000","-20,724,000","-25,411,000","-24,635,000","-27,371,000","-24,528,000","7,847,000","-17,410,000","-23,598,000","-11,813,000","-12,012,000","-11,829,000","-6,208,000","-6,554,000","-7,369,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"50,833,538","50,791,241","50,566,394","43,011,310","42,477,642","42,467,664","42,439,204","42,390,586","42,386,470","42,380,454","42,357,625","42,286,190","42,155,981","41,906,268","41,774,111","38,800,057","7,700,371","7,646,149","7,620,838","7,595,755",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"50,833,538","50,791,241","50,566,394","43,011,310","42,477,642","42,467,664","42,439,204","42,390,586","42,386,470","42,380,454","42,357,625","44,734,866","42,155,981","41,906,268","41,774,111","38,800,057","7,700,371","7,646,149","7,620,838","7,595,755",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),19.671%,19.600%,19.150%,1.464%,0.215%,0.206%,0.193%,-5.240%,0.547%,1.132%,1.397%,15.296%,447.454%,448.070%,448.156%,410.812%,1.685%,1.554%,1.218%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.328,-0.424,-0.366,-0.411,-0.648,-0.503,-0.488,-0.599,-0.581,-0.646,-0.579,0.186,-0.413,-0.563,-0.283,-0.310,-1.536,-0.812,-0.860,-0.970,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.328,-0.424,-0.366,-0.411,-0.648,-0.503,-0.488,-0.599,-0.581,-0.646,-0.579,0.175,-0.413,-0.563,-0.283,-0.310,-1.536,-0.812,-0.860,-0.970,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-16,108,000","-10,935,000","-16,161,000","-19,436,000","-16,751,000","-18,912,000","-26,536,000","-24,534,000","-28,814,000","-23,999,000","-28,765,000","-20,707,000","-13,956,000","-16,673,000","-13,706,000","-14,244,000","-11,447,000","1,866,000","-10,561,000","-7,646,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.317,-0.215,-0.320,-0.452,-0.394,-0.445,-0.625,-0.579,-0.680,-0.566,-0.679,-0.463,-0.331,-0.398,-0.328,-0.367,-1.487,0.244,-1.386,-1.007,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,-,-,-,46.117%,-,-,-,-,-,-143.791%,-173.421%,-210.918%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-597.931%,-1427.098%,-1797.668%,-2612.185%,-4168.805%,-11373.500%,-38001.754%,-6198.974%,-11900.472%,-55316.000%,-,30.740%,-925.263%,-,-547.269%,-895.007%,-486.201%,-198.680%,-227.184%,-270.259%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-556.390%,-1339.466%,-1659.552%,-2477.171%,-4014.723%,-10673.000%,-36357.895%,-6515.641%,-11620.283%,-54742.000%,-,26.089%,-916.316%,-,-520.396%,-895.082%,-485.791%,-195.159%,-220.228%,-261.219%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-537.471%,-679.615%,-1449.417%,-2722.129%,-2441.837%,-9456.000%,-46554.386%,-6290.769%,-13591.509%,-47998.000%,-,-68.844%,-734.526%,-,-603.789%,-1061.401%,-470.103%,58.661%,-354.872%,-271.039%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-16,967,000","-22,000,000","-19,070,000","-17,670,000","-27,578,000","-21,720,000","-20,647,000","-23,171,000","-24,295,000","-26,996,000","-23,694,000","9,689,000","-17,200,000","-24,183,000","-12,195,000","-11,841,000","-11,683,000","-6,168,000","-6,621,000","-7,490,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-,32.213%,-,-,-,-,-,-193.901%,-222.480%,-265.509%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"953,000","962,000","974,000","981,000","1,020,000","1,027,000","1,014,000","1,005,000","934,000","662,000","472,000","443,000","380,000","329,000","228,000","170,000","156,000","152,000","140,000","134,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-17,920,000","-22,962,000","-20,044,000","-18,651,000","-28,598,000","-22,747,000","-21,661,000","-24,176,000","-25,229,000","-27,658,000","-24,166,000","9,246,000","-17,580,000","-24,512,000","-12,423,000","-12,011,000","-11,839,000","-6,320,000","-6,761,000","-7,624,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-,30.740%,-,-,-,-,-,-198.680%,-227.184%,-270.259%,Upgrade,Financials in USD,Fiscal year is January - December
