Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters,Currency,Fiscal_Year_period
Asset Writedown,"-4,795,000","-438,000",-,-,"-5,390,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,"-11,300,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-19,340,000","-15,991,000","-16,711,000","-16,758,000","-27,110,000","-23,856,000","-34,338,000","-27,071,000","-26,701,000","-39,542,000","-42,811,000","-51,154,000","-46,915,000","-48,435,000","-38,882,000","-38,944,000","-28,531,000","-27,172,000","-17,585,000","-13,151,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-19,340,000","-15,991,000","-16,711,000","-16,758,000","-27,110,000","-23,856,000","-34,338,000","-27,071,000","-26,701,000","-39,542,000","-42,811,000","-51,154,000","-46,915,000","-48,435,000","-38,882,000","-38,944,000","-28,531,000","-27,172,000","-17,585,000","-13,151,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-19,340,000","-15,991,000","-16,711,000","-16,758,000","-27,110,000","-23,856,000","-34,338,000","-27,071,000","-26,701,000","-39,542,000","-42,811,000","-51,154,000","-46,915,000","-48,435,000","-38,882,000","-38,944,000","-28,531,000","-27,172,000","-17,585,000","-13,151,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"61,763,346","61,682,475","56,295,540","54,880,059","54,789,410","54,683,817","54,618,799","54,577,901","54,473,945","54,386,318","54,275,751","54,133,901","53,995,560","53,885,651","51,331,449","45,571,132","45,503,794","45,386,308","17,624,011","4,287,523",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"61,763,346","61,682,475","56,295,540","54,880,059","54,789,410","54,683,817","54,618,799","54,577,901","54,473,945","54,386,318","54,275,751","54,133,901","53,995,560","53,885,651","51,331,449","45,571,132","45,503,794","45,386,308","17,624,011","4,287,523",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),12.729%,12.798%,3.070%,0.554%,0.579%,0.547%,0.632%,0.820%,0.886%,0.929%,5.736%,18.790%,18.662%,18.727%,191.259%,962.878%,970.971%,978.132%,319.859%,8.097%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.313,-0.259,-0.297,-0.305,-0.495,-0.436,-0.629,-0.496,-0.490,-0.727,-0.789,-0.945,-0.869,-0.899,-0.757,-0.855,-0.627,-0.599,-0.998,-3.067,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.313,-0.259,-0.300,-0.305,-0.495,-0.436,-0.630,-0.496,-0.490,-0.727,-0.789,-0.945,-0.869,-0.899,-0.757,-0.858,-0.627,-0.599,-0.998,-3.067,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-7,467,000","-13,136,000","-18,929,000","-19,529,000","-19,167,000","-17,242,000","-22,472,000","-24,495,000","-23,639,000","-26,914,000","-45,436,000","-37,594,000","-47,068,000","-28,340,000","-31,519,000","-30,228,000","-17,679,000","-11,809,000","-21,950,000","-17,521,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.121,-0.213,-0.336,-0.356,-0.350,-0.315,-0.411,-0.449,-0.434,-0.495,-0.837,-0.694,-0.872,-0.526,-0.614,-0.663,-0.389,-0.260,-1.245,-4.087,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-15,148,000","-16,143,000","-17,244,000","-17,639,000","-22,324,000","-24,410,000","-23,605,000","-21,198,000","-25,097,000","-38,891,000","-40,429,000","-49,491,000","-41,141,000","-48,331,000","-37,223,000","-37,778,000","-28,355,000","-27,106,000","-17,863,000","-13,547,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"759,000","797,000","806,000","807,000","958,000","978,000","978,000","946,000","929,000","921,000","883,000","669,000","460,000","203,000","211,000","278,000","275,000","198,000","49,000","45,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-15,907,000","-16,940,000","-18,050,000","-18,446,000","-23,282,000","-25,388,000","-24,583,000","-22,144,000","-26,026,000","-39,812,000","-41,312,000","-50,160,000","-41,601,000","-48,534,000","-37,434,000","-38,056,000","-28,630,000","-27,304,000","-17,912,000","-13,592,000",Upgrade,Financials in USD,Fiscal year is January - December
