Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2015,Currency,Fiscal_Year_period
Other Unusual Items,"-17,000,000","-12,000,000","-4,000,000","-352,000,000",-,"-8,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"412,000,000","-1,195,000,000","-72,000,000","-571,000,000","-677,000,000","78,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"207,000,000","36,000,000","6,000,000","-88,000,000","-103,000,000","10,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"205,000,000","-1,231,000,000","-78,000,000","-483,000,000","-574,000,000","68,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"205,000,000","-1,231,000,000","-78,000,000","-483,000,000","-574,000,000","68,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-21.387%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"493,650,000","492,300,000","488,300,000","487,200,000","441,400,000","369,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"495,900,000","492,300,000","488,300,000","487,200,000","441,400,000","370,300,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),0.967%,0.819%,0.226%,10.376%,19.201%,18.043%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.415,-2.501,-0.160,-0.991,-1.300,0.184,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.413,-2.501,-0.160,-0.991,-1.300,0.180,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-34.721%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"380,000,000","131,000,000","281,000,000","324,000,000","-176,000,000","84,000,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.766,0.266,0.575,0.665,-0.399,0.227,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,54.737%,56.328%,56.631%,56.591%,51.788%,52.165%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,5.837%,7.539%,8.842%,7.893%,0.520%,12.211%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,4.603%,-27.870%,-1.768%,-10.139%,-17.548%,2.214%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,8.532%,2.966%,6.370%,6.801%,-5.381%,2.735%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"875,000,000","973,000,000","1,007,000,000","1,040,000,000","499,000,000","669,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,19.645%,22.029%,22.829%,21.830%,15.255%,21.784%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"615,000,000","640,000,000","617,000,000","664,000,000","482,000,000","294,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"260,000,000","333,000,000","390,000,000","376,000,000","17,000,000","375,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,5.837%,7.539%,8.841%,7.892%,0.520%,12.211%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,50.243%,-,-,-,-,12.820%,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,-,"207,000,000","201,000,000","248,000,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
