Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Pretax Income,"71,663,000","58,413,000","67,322,000","69,575,000","70,415,000","68,713,000","-299,522,000","68,117,000","66,593,000","70,897,000","60,965,000","65,493,000","59,630,000","76,370,000","40,373,000","53,676,000","51,896,000","58,168,000","50,535,000","50,554,000",Upgrade,Financials in USD,Fiscal year is April - March
Income Tax Expense,"17,286,000","9,345,000","17,864,000","16,529,000","16,856,000","15,437,000","-58,970,000","16,166,000","15,570,000","15,625,000","8,879,000","15,278,000","14,305,000","18,615,000","4,859,000","12,803,000","7,307,000","14,462,000","13,489,000","12,496,000",Upgrade,Financials in USD,Fiscal year is April - March
Net Income,"54,377,000","49,068,000","49,458,000","53,046,000","53,559,000","53,276,000","-240,552,000","51,951,000","51,023,000","55,272,000","52,086,000","50,215,000","45,325,000","57,755,000","35,514,000","40,873,000","44,589,000","43,706,000","37,046,000","38,058,000",Upgrade,Financials in USD,Fiscal year is April - March
Net Income to Common,"54,377,000","49,068,000","49,458,000","53,046,000","53,559,000","53,276,000","-240,552,000","51,951,000","51,023,000","55,272,000","52,086,000","50,215,000","45,325,000","57,755,000","35,514,000","40,873,000","44,589,000","43,706,000","37,046,000","38,058,000",Upgrade,Financials in USD,Fiscal year is April - March
Net Income Growth,1.527%,-7.898%,-,2.108%,4.970%,-3.611%,-,3.457%,12.571%,-4.299%,46.663%,22.856%,1.651%,32.144%,-4.135%,7.397%,34.094%,28.831%,-,-0.286%,Upgrade,Financials in USD,Fiscal year is April - March
Shares Outstanding (Basic),"49,652,000","49,886,000","49,833,000","49,740,000","49,687,000","49,767,000","49,797,000","49,693,000","49,804,000","50,264,000","50,363,000","50,303,000","50,232,000","50,139,000","50,031,000","50,212,000","50,330,000","50,264,000","50,367,000","50,378,000",Upgrade,Financials in USD,Fiscal year is April - March
Shares Outstanding (Diluted),"49,998,000","50,267,000","50,310,000","50,125,000","50,081,000","50,196,000","49,797,000","50,186,000","50,265,000","50,730,000","50,972,000","50,935,000","50,791,000","50,671,000","50,512,000","50,561,000","50,661,000","50,808,000","50,878,000","50,831,000",Upgrade,Financials in USD,Fiscal year is April - March
Shares Change (YoY),-0.166%,0.141%,1.030%,-0.122%,-0.366%,-1.053%,-2.305%,-1.471%,-1.036%,0.116%,0.911%,0.740%,0.257%,-0.270%,-0.719%,-0.531%,-0.295%,-2.381%,-1.992%,-2.626%,Upgrade,Financials in USD,Fiscal year is April - March
EPS (Basic),1.095,0.984,0.992,1.066,1.078,1.071,-4.831,1.045,1.024,1.100,1.034,0.998,0.902,1.152,0.710,0.814,0.886,0.870,0.736,0.755,Upgrade,Financials in USD,Fiscal year is April - March
EPS (Diluted),1.090,0.980,0.980,1.060,1.070,1.060,-4.831,1.040,1.020,1.090,1.020,0.990,0.890,1.140,0.700,0.810,0.880,0.860,0.730,0.750,Upgrade,Financials in USD,Fiscal year is April - March
EPS Growth,1.869%,-7.547%,-,1.923%,4.902%,-2.752%,-,5.051%,14.607%,-4.386%,45.754%,22.222%,1.136%,32.558%,-4.179%,8.000%,35.385%,32.308%,-,2.740%,Upgrade,Financials in USD,Fiscal year is April - March
Free Cash Flow,"67,773,000","53,624,000","63,764,000","69,476,000","59,526,000","46,610,000","56,429,000","53,139,000","55,164,000","57,200,000","59,965,000","64,068,000","58,442,000","67,805,000","54,191,000","43,499,000","43,073,000","72,601,000","50,621,000","54,765,000",Upgrade,Financials in USD,Fiscal year is April - March
Free Cash Flow Per Share,1.356,1.067,1.267,1.386,1.189,0.929,1.133,1.059,1.097,1.128,1.176,1.258,1.151,1.338,1.073,0.860,0.850,1.429,0.995,1.077,Upgrade,Financials in USD,Fiscal year is April - March
Gross Margin,56.291%,55.568%,55.589%,56.570%,56.578%,56.087%,54.436%,55.267%,56.310%,58.494%,56.439%,57.152%,57.744%,59.754%,58.342%,58.850%,58.623%,58.968%,57.714%,57.400%,Upgrade,Financials in USD,Fiscal year is April - March
Operating Margin,29.719%,26.969%,29.659%,30.711%,30.823%,30.502%,31.210%,31.643%,29.171%,31.406%,31.312%,30.092%,28.440%,33.933%,29.835%,30.757%,30.706%,34.926%,29.421%,31.630%,Upgrade,Financials in USD,Fiscal year is April - March
Profit Margin,19.161%,18.368%,17.855%,18.761%,18.706%,19.074%,-84.148%,18.855%,17.638%,19.950%,19.513%,18.295%,16.409%,21.456%,14.937%,17.117%,18.780%,19.053%,14.746%,15.756%,Upgrade,Financials in USD,Fiscal year is April - March
Free Cash Flow Margin,23.882%,20.073%,23.020%,24.572%,20.790%,16.688%,19.739%,19.287%,19.070%,20.645%,22.464%,23.342%,21.157%,25.189%,22.792%,18.217%,18.142%,31.649%,20.149%,22.672%,Upgrade,Financials in USD,Fiscal year is April - March
EBITDA,"92,268,000","80,170,000","89,996,000","94,478,000","95,893,000","92,737,000","97,083,000","95,314,000","92,632,000","95,398,000","92,067,000","90,644,000","86,521,000","98,936,000","78,474,000","81,052,000","80,454,000","87,586,000","81,248,000","83,785,000",Upgrade,Financials in USD,Fiscal year is April - March
EBITDA Margin,32.513%,30.010%,32.490%,33.415%,33.492%,33.202%,33.961%,34.594%,32.022%,34.432%,34.490%,33.025%,31.323%,36.754%,33.005%,33.943%,33.886%,38.181%,32.339%,34.686%,Upgrade,Financials in USD,Fiscal year is April - March
D&A For EBITDA,"7,929,000","8,124,000","7,843,000","7,646,000","7,643,000","7,543,000","7,863,000","8,130,000","8,248,000","8,384,000","8,485,000","8,050,000","7,963,000","7,594,000","7,537,000","7,609,000","7,551,000","7,467,000","7,331,000","7,381,000",Upgrade,Financials in USD,Fiscal year is April - March
EBIT,"84,339,000","72,046,000","82,153,000","86,832,000","88,250,000","85,194,000","89,220,000","87,184,000","84,384,000","87,014,000","83,582,000","82,594,000","78,558,000","91,342,000","70,937,000","73,443,000","72,903,000","80,119,000","73,917,000","76,404,000",Upgrade,Financials in USD,Fiscal year is April - March
EBIT Margin,29.719%,26.969%,29.659%,30.711%,30.823%,30.502%,31.210%,31.643%,29.171%,31.406%,31.312%,30.092%,28.440%,33.933%,29.835%,30.756%,30.706%,34.926%,29.421%,31.630%,Upgrade,Financials in USD,Fiscal year is April - March
Effective Tax Rate,24.121%,15.998%,26.535%,23.757%,23.938%,22.466%,-,23.733%,23.381%,22.039%,14.564%,23.328%,23.990%,24.375%,12.035%,23.852%,14.080%,24.862%,26.692%,24.718%,Upgrade,Financials in USD,Fiscal year is April - March
Revenue as Reported,"283,785,000","267,142,000","276,991,000","282,741,000","286,316,000","279,309,000","285,869,000","275,524,000","289,273,000","277,059,000","266,936,000","274,470,000","276,225,000","269,181,000","237,761,000","238,788,000","237,422,000","229,394,000","251,235,000","241,552,000",Upgrade,Financials in USD,Fiscal year is April - March
Advertising Expenses,"41,409,000","39,365,000",-,"39,466,000","40,102,000","36,231,000",-,"30,423,000","43,819,000","39,951,000",-,"40,239,000","40,730,000","39,439,000",-,"38,081,000","38,341,000","27,750,000",-,"33,559,000",Upgrade,Financials in USD,Fiscal year is April - March
