Fiscal Year,TTM,FY 2023,FY 2022,FY 2021,FY 2020,FY 2019,2018 - 2014,Currency,Fiscal_Year_period
Pretax Income,"-951,700,000","202,900,000","2,813,200,000","-664,400,000","-721,200,000","154,400,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"-68,400,000","148,200,000","734,600,000","604,700,000","-51,300,000","137,600,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-883,300,000","54,700,000","2,078,600,000","-1,269,100,000","-669,900,000","16,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-883,300,000","54,700,000","2,078,600,000","-1,269,100,000","-669,900,000","16,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-883,300,000","54,700,000","2,078,600,000","-1,269,100,000","-669,900,000","16,800,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-97.368%,-,-,-,-95.234%,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"1,194,975,000","1,200,300,000","1,212,100,000","1,208,800,000","601,200,000","515,700,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"1,194,975,000","1,206,900,000","1,217,400,000","1,208,800,000","601,200,000","516,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-1.203%,-0.862%,0.711%,101.065%,16.399%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.739,0.046,1.715,-1.050,-1.114,0.033,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.739,0.046,1.710,-1.050,-1.114,0.030,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-97.335%,-,-,-,-95.588%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"1,937,200,000","2,422,600,000","2,546,600,000","2,559,700,000","988,800,000","1,590,500,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.621,2.007,2.092,2.118,1.645,3.079,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Per Share,0.480,0.480,0.480,0.450,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Dividend Growth,0%,0%,6.667%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,42.025%,43.640%,43.243%,33.608%,38.133%,38.644%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,12.337%,14.116%,17.548%,6.140%,11.038%,12.365%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-5.870%,0.355%,12.781%,-7.095%,-5.608%,0.146%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,12.873%,15.704%,15.659%,14.311%,8.277%,13.830%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"4,586,700,000","4,856,900,000","5,707,800,000","5,502,000,000","3,214,100,000","3,260,700,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,30.479%,31.483%,35.097%,30.761%,26.905%,28.353%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"2,730,100,000","2,679,200,000","2,854,100,000","4,403,700,000","1,895,500,000","1,838,700,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"1,856,600,000","2,177,700,000","2,853,700,000","1,098,300,000","1,318,600,000","1,422,000,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,12.337%,14.116%,17.547%,6.140%,11.038%,12.365%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,-,73.041%,26.113%,-,-,89.119%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"15,048,500,000","15,426,900,000","16,262,700,000","17,886,300,000","11,946,000,000","11,500,500,000",Upgrade,Financials in USD,Fiscal year is January - December
