Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters,Currency,Fiscal_Year_period
Interest Expense,"-757,000,000","-598,000,000","-593,000,000","-394,000,000","-353,000,000","-371,000,000","-354,000,000","-418,000,000","-309,000,000","-347,000,000","-316,000,000","-215,000,000","-234,000,000","-193,000,000","-297,000,000","-188,000,000","-252,000,000","-233,000,000","-230,000,000","-152,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Interest & Investment Income,"665,000,000","744,000,000","647,000,000","583,000,000","719,000,000","329,000,000","474,000,000","273,000,000","216,000,000","217,000,000","257,000,000","262,000,000","237,000,000","209,000,000","166,000,000","257,000,000","122,000,000","281,000,000","181,000,000","207,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Earnings From Equity Investments,"61,000,000","59,000,000","35,000,000","27,000,000","42,000,000","43,000,000","76,000,000","60,000,000","140,000,000","94,000,000","105,000,000","185,000,000","247,000,000","166,000,000","179,000,000","151,000,000","73,000,000","77,000,000","105,000,000","176,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Currency Exchange Gain (Loss),"293,000,000","-200,000,000","186,000,000","-66,000,000","59,000,000","99,000,000","126,000,000","-239,000,000","-95,000,000","2,433,000,000","884,000,000","216,000,000","225,000,000","510,000,000","392,000,000","313,000,000","236,000,000","299,000,000","335,000,000","146,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Other Non Operating Income (Expenses),"1,354,000,000",-,"46,000,000",-,"800,000,000",-,"-152,000,000",-,"32,000,000",-,-,-,"91,000,000","126,000,000",-,-,-,-,-,-,Upgrade,Financials in INR,Fiscal year is April - March
EBT Excluding Unusual Items,"19,661,000,000","17,952,000,000","13,291,000,000","17,998,000,000","17,768,000,000","17,755,000,000","15,373,000,000","15,231,000,000","16,225,000,000","8,950,000,000","7,659,000,000","9,755,000,000","11,550,000,000","7,396,000,000","8,002,000,000","8,727,000,000","9,285,000,000","8,532,000,000","7,074,000,000","7,663,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-60,000,000",-,-,-,-,-,Upgrade,Financials in INR,Fiscal year is April - March
Gain (Loss) on Sale of Investments,-,"891,000,000","736,000,000","840,000,000",-,"727,000,000","705,000,000","245,000,000",-,"46,000,000","34,000,000","26,000,000",-,-,"57,000,000","111,000,000","131,000,000","258,000,000","149,000,000","218,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Gain (Loss) on Sale of Assets,"430,000,000","-17,000,000","1,816,000,000","-471,000,000","437,000,000","-8,000,000","-2,283,000,000","1,004,000,000","-89,000,000","21,000,000","2,305,000,000","-25,000,000","1,131,000,000","29,000,000","-4,000,000","-23,000,000","-14,000,000","-1,000,000","-74,000,000","45,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Asset Writedown,"-924,000,000","-5,000,000","173,000,000","-110,000,000","-55,000,000","-11,000,000","-540,000,000","-134,000,000","-25,000,000",-,"-7,515,000,000","-47,000,000",-,-,"-1,835,000,000","-5,972,000,000","-781,000,000",-,"-7,000,000","-13,200,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Legal Settlements,-,-,-,-,"984,000,000",-,-,-,-,"5,638,000,000",-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in INR,Fiscal year is April - March
Pretax Income,"19,167,000,000","18,821,000,000","16,016,000,000","18,257,000,000","19,134,000,000","18,463,000,000","13,255,000,000","16,346,000,000","16,111,000,000","14,655,000,000","2,483,000,000","9,709,000,000","12,681,000,000","7,425,000,000","6,160,000,000","2,843,000,000","8,621,000,000","8,789,000,000","7,142,000,000","-5,274,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Income Tax Expense,"5,752,000,000","4,901,000,000","2,946,000,000","4,468,000,000","4,334,000,000","4,438,000,000","3,663,000,000","3,875,000,000","4,983,000,000","2,779,000,000","1,608,000,000","2,644,000,000","2,761,000,000","1,717,000,000","2,536,000,000","2,645,000,000","998,000,000","2,996,000,000","-500,000,000","423,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Earnings From Continuing Operations,"13,415,000,000","13,920,000,000","13,070,000,000","13,789,000,000","14,800,000,000","14,025,000,000","9,592,000,000","12,471,000,000","11,128,000,000","11,876,000,000","875,000,000","7,065,000,000","9,920,000,000","5,708,000,000","3,624,000,000","198,000,000","7,623,000,000","5,793,000,000","7,642,000,000","-5,697,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Minority Interest in Earnings,"-862,000,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in INR,Fiscal year is April - March
Net Income,"12,553,000,000","13,920,000,000","13,070,000,000","13,789,000,000","14,800,000,000","14,025,000,000","9,592,000,000","12,471,000,000","11,128,000,000","11,876,000,000","875,000,000","7,065,000,000","9,920,000,000","5,708,000,000","3,624,000,000","198,000,000","7,623,000,000","5,793,000,000","7,642,000,000","-5,697,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Net Income to Common,"12,553,000,000","13,920,000,000","13,070,000,000","13,789,000,000","14,800,000,000","14,025,000,000","9,592,000,000","12,471,000,000","11,128,000,000","11,876,000,000","875,000,000","7,065,000,000","9,920,000,000","5,708,000,000","3,624,000,000","198,000,000","7,623,000,000","5,793,000,000","7,642,000,000","-5,697,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Net Income Growth,-15.182%,-0.749%,36.259%,10.569%,32.998%,18.095%,996.229%,76.518%,12.177%,108.059%,-75.855%,3468.182%,30.132%,-1.467%,-52.578%,-,-30.224%,-12.598%,75.921%,-,Upgrade,Financials in INR,Fiscal year is April - March
Shares Outstanding (Basic),"832,979,429","832,635,482","832,590,138","832,568,530","831,928,049","830,864,928","830,620,020","830,403,515","825,519,287","829,793,180","828,598,484","829,614,842","829,431,438","828,687,572","829,089,275","831,932,773","829,308,093","828,992,558","828,850,325","828,775,094",Upgrade,Financials in INR,Fiscal year is April - March
Shares Outstanding (Diluted),"834,086,378","833,932,422","834,077,855","833,877,600","833,333,333","832,640,702","832,349,878","831,954,636","831,813,425","831,652,661","831,749,049","831,567,796","831,517,183","831,100,757","831,330,729","831,932,773","831,660,484","830,895,008","830,471,636","828,775,094",Upgrade,Financials in INR,Fiscal year is April - March
Shares Change (YoY),0.090%,0.155%,0.208%,0.231%,0.183%,0.119%,0.072%,0.047%,0.036%,0.066%,0.050%,-0.044%,-0.017%,0.025%,0.103%,0.381%,0.210%,0.063%,0.024%,-0.212%,Upgrade,Financials in INR,Fiscal year is April - March
EPS (Basic),15.070,16.718,15.698,16.562,17.790,16.880,11.548,15.018,13.480,14.312,1.056,8.516,11.960,6.888,4.371,0.238,9.192,6.988,9.220,-6.874,Upgrade,Financials in INR,Fiscal year is April - March
EPS (Diluted),15.050,16.692,15.670,16.536,17.760,16.844,11.523,14.990,13.378,14.280,1.053,8.496,11.930,6.868,4.360,0.238,9.166,6.972,9.202,-6.874,Upgrade,Financials in INR,Fiscal year is April - March
EPS Growth,-15.259%,-0.902%,35.984%,10.314%,32.755%,17.955%,994.698%,76.436%,12.137%,107.921%,-75.858%,3469.748%,30.155%,-1.492%,-52.618%,-,-30.371%,-12.653%,75.890%,-,Upgrade,Financials in INR,Fiscal year is April - March
Free Cash Flow,"1,780,000,000","3,386,000,000","6,276,000,000","901,000,000","14,242,000,000","7,611,000,000","17,097,000,000","20,335,000,000","6,770,000,000","3,350,000,000","5,378,000,000","13,193,000,000","1,525,000,000","-6,648,000,000","8,391,000,000","1,403,000,000","6,754,000,000","9,414,000,000","1,051,000,000","6,142,000,000",Upgrade,Financials in INR,Fiscal year is April - March
Free Cash Flow Per Share,2.134,4.060,7.524,1.080,17.090,9.141,20.541,24.442,8.139,4.028,6.466,15.865,1.834,-7.999,10.093,1.686,8.121,11.330,1.266,7.411,Upgrade,Financials in INR,Fiscal year is April - March
Dividend Per Share,-,-,8.000,-,-,-,8.000,-,-,-,6.000,-,-,-,5.000,-,-,-,5.000,-,Upgrade,Financials in INR,Fiscal year is April - March
Dividend Growth,-,-,0%,-,-,-,33.333%,-,-,-,20.000%,-,-,-,0%,-,-,-,25.000%,-,Upgrade,Financials in INR,Fiscal year is April - March
Gross Margin,59.590%,60.401%,58.567%,58.495%,58.673%,58.698%,57.167%,59.221%,59.069%,49.864%,52.867%,53.785%,53.418%,52.240%,53.665%,53.834%,53.932%,56.038%,51.464%,54.113%,Upgrade,Financials in INR,Fiscal year is April - March
Operating Margin,22.511%,23.391%,18.311%,24.738%,23.983%,26.201%,24.144%,22.976%,25.756%,12.565%,12.377%,17.495%,19.059%,13.372%,15.993%,16.622%,18.596%,18.354%,15.080%,16.620%,Upgrade,Financials in INR,Fiscal year is April - March
Profit Margin,15.660%,18.142%,18.453%,19.112%,21.511%,20.814%,15.233%,18.421%,17.648%,22.771%,1.609%,13.281%,17.213%,11.603%,7.664%,0.402%,15.568%,13.114%,17.244%,-12.996%,Upgrade,Financials in INR,Fiscal year is April - March
Free Cash Flow Margin,2.221%,4.413%,8.861%,1.249%,20.700%,11.295%,27.152%,30.037%,10.736%,6.423%,9.892%,24.800%,2.646%,-13.514%,17.746%,2.846%,13.793%,21.311%,2.371%,14.011%,Upgrade,Financials in INR,Fiscal year is April - March
EBITDA,"22,020,000,000","21,757,000,000","15,540,000,000","21,618,000,000","20,290,000,000","21,224,000,000","17,513,000,000","18,826,000,000","19,367,000,000","9,603,000,000","8,829,000,000","12,283,000,000","13,969,000,000","9,483,000,000","9,900,000,000","11,410,000,000","12,377,000,000","11,248,000,000","9,157,000,000","10,371,000,000",Upgrade,Financials in INR,Fiscal year is April - March
EBITDA Margin,27.469%,28.356%,21.940%,29.963%,29.490%,31.497%,27.813%,27.808%,30.713%,18.413%,16.239%,23.090%,24.238%,19.277%,20.937%,23.146%,25.276%,25.462%,20.662%,23.657%,Upgrade,Financials in INR,Fiscal year is April - March
D&A For EBITDA,"3,975,000,000","3,810,000,000","2,570,000,000","3,770,000,000","3,789,000,000","3,569,000,000","2,310,000,000","3,271,000,000","3,126,000,000","3,050,000,000","2,100,000,000","2,976,000,000","2,985,000,000","2,905,000,000","2,338,000,000","3,216,000,000","3,271,000,000","3,140,000,000","2,474,000,000","3,085,000,000",Upgrade,Financials in INR,Fiscal year is April - March
EBIT,"18,045,000,000","17,947,000,000","12,970,000,000","17,848,000,000","16,501,000,000","17,655,000,000","15,203,000,000","15,555,000,000","16,241,000,000","6,553,000,000","6,729,000,000","9,307,000,000","10,984,000,000","6,578,000,000","7,562,000,000","8,194,000,000","9,106,000,000","8,108,000,000","6,683,000,000","7,286,000,000",Upgrade,Financials in INR,Fiscal year is April - March
EBIT Margin,22.511%,23.391%,18.311%,24.738%,23.983%,26.201%,24.144%,22.976%,25.756%,12.565%,12.377%,17.495%,19.059%,13.371%,15.993%,16.622%,18.596%,18.354%,15.080%,16.620%,Upgrade,Financials in INR,Fiscal year is April - March
Effective Tax Rate,30.010%,26.040%,18.394%,24.473%,22.651%,24.037%,27.635%,23.706%,30.929%,18.963%,64.760%,27.232%,21.773%,23.125%,41.169%,93.035%,11.576%,34.088%,-,-,Upgrade,Financials in INR,Fiscal year is April - March
