Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters,Currency,Fiscal_Year_period
Pretax Income,"-5,101,000","-5,883,000","-6,834,000","-6,196,000","-6,334,000","-7,948,000","1,827,000","-5,163,000","-7,809,000","27,861,000","-7,875,000","-6,597,000","-7,077,000","-8,064,000","-7,670,000","-7,171,000","-6,948,000","-6,803,000","-10,001,000","-8,399,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"999,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"-5,101,000","-5,883,000","-6,834,000","-6,196,000","-6,334,000","-7,948,000","1,827,000","-5,163,000","-7,809,000","27,861,000","-7,875,000","-6,597,000","-7,077,000","-8,064,000","-7,670,000","-7,171,000","-6,948,000","-6,803,000","-10,001,000","-9,398,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Discontinued Operations,-,-,-,"293,000",-,-,"946,000","521,000","165,000","149,000","178,000","325,000","80,000","132,000","414,000","118,000","157,000",-,"12,898,000","1,224,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-5,101,000","-5,883,000","-6,834,000","-5,903,000","-6,334,000","-7,948,000","2,773,000","-4,642,000","-7,644,000","28,010,000","-7,697,000","-6,272,000","-6,997,000","-7,932,000","-7,256,000","-7,053,000","-6,791,000","-6,803,000","2,897,000","-8,174,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-5,101,000","-5,883,000","-6,834,000","-5,903,000","-6,334,000","-7,948,000","2,773,000","-4,642,000","-7,644,000","28,010,000","-7,697,000","-6,272,000","-6,997,000","-7,932,000","-7,256,000","-7,053,000","-6,791,000","-6,803,000","2,897,000","-8,174,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"285,093","95,132","18,560","13,464",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"285,093","95,132","18,560","13,464",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-17.892,-61.840,-368.211,-438.428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-17.892,-61.840,-368.211,-438.428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-5,222,000","-6,153,000","-6,651,000","-5,253,000","-6,240,000","-4,803,000","4,566,000","-5,939,000","-6,900,000","-3,095,000","-5,117,000","-3,998,000","-5,255,000","-5,444,000","-7,695,000","-6,211,000","-7,387,000","-4,633,000","-11,175,000","-5,100,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-18.317,-64.679,-358.351,-390.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,-,-,-56.262%,-23.956%,-41.053%,-51.833%,-121.479%,-106.995%,-207.177%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-,-,-180.186%,-110.232%,-153.424%,-183.987%,-284.511%,-287.358%,-426.931%,-1439.112%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,-,-,-247.174%,-171.132%,-226.001%,-255.048%,-299.711%,-297.219%,-464.183%,-1438.266%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-,-,-164.322%,-109.086%,-169.735%,-175.048%,-317.844%,-261.736%,-504.921%,-979.493%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-5,129,000","-5,933,000","-6,877,000","-6,268,000","-6,438,000","-8,028,000","-7,578,000","-7,523,000","-7,562,000","-7,286,000","-5,369,000","-3,784,000","-4,455,000","-5,423,000","-6,594,000","-6,577,000","-5,946,000","-6,498,000","-7,167,000","-7,403,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-,-,-,-,-,-,-,-,-,-,-172.415%,-103.247%,-143.895%,-174.373%,-272.367%,-277.160%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"84,000","91,000","106,000","116,000","123,000","150,000","178,000","161,000","222,000","276,000","242,000","256,000","295,000","299,000","294,000","242,000","300,000","309,000","455,000","533,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-5,213,000","-6,024,000","-6,983,000","-6,384,000","-6,561,000","-8,178,000","-7,756,000","-7,684,000","-7,784,000","-7,562,000","-5,611,000","-4,040,000","-4,750,000","-5,722,000","-6,888,000","-6,819,000","-6,246,000","-6,807,000","-7,622,000","-7,936,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-,-,-,-,-,-,-,-,-,-,-180.186%,-110.232%,-153.424%,-183.987%,-284.510%,-287.358%,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
