Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Operating Income,"57,048,000","55,217,000","48,010,000","53,980,000","72,678,000","36,896,000","36,133,000","37,832,000","23,228,000","24,823,000","21,614,000","26,052,000","24,769,000","10,560,000","10,306,000","5,179,000","3,517,000","-2,922,000","7,480,000","-244,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest Expense,"-14,098,000","-8,009,000","-8,611,000","-12,156,000","-8,802,000","-4,802,000","-398,000","-6,428,000","1,434,000","503,000","-355,000","-168,000","-527,000","-86,000","-104,000","-88,000","-175,000","-35,000","-76,000","-43,000",Upgrade,Financials in USD,Fiscal year is January - December
Interest & Investment Income,"2,427,000","3,337,000","2,556,000","2,303,000","1,202,000","1,030,000","924,000","580,000","331,000","229,000","181,000","157,000","141,000","142,000","161,000","130,000","161,000","198,000","153,000","256,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Equity Investments,-,-,"-573,000","-505,000","-390,000","-301,000","-785,000","-57,000","-163,000","-254,000","-703,000","-208,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Currency Exchange Gain (Loss),-,-,-,"1,147,000",-,-,-,"5,608,000","-2,397,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"2,306,000","-302,000","5,921,000","-3,929,000","-1,441,000","-316,000","-390,000","3,668,000",-,"2,996,000","2,193,000","1,921,000","-324,000","3,601,000","-849,000","3,137,000","3,575,000","1,255,000","-1,752,000","1,217,000",Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"47,683,000","50,243,000","47,303,000","40,840,000","63,247,000","32,507,000","35,484,000","41,203,000","22,433,000","28,297,000","22,930,000","27,754,000","24,059,000","14,217,000","9,514,000","8,358,000","7,078,000","-1,504,000","5,805,000","1,186,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,"13,587,000",-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,-,-,-,"-2,700,000",-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Legal Settlements,-,-,-,-,-,-,-,-,-,"-5,400,000","5,400,000","1,000,000",-,-,"-4,400,000","-12,800,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,"-1,800,000",-,-,-,"-2,300,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"47,683,000","50,243,000","47,303,000","40,840,000","63,247,000","32,507,000","32,784,000","41,203,000","22,433,000","22,897,000","28,330,000","26,954,000","37,646,000","14,217,000","5,114,000","-6,742,000","7,078,000","-1,504,000","5,805,000","1,186,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,"7,254,000","12,294,000","4,126,000","4,673,000","14,025,000","6,383,000","6,752,000","7,290,000","6,559,000","5,551,000","4,077,000","7,194,000","6,686,000","5,595,000","1,155,000","-950,000","2,285,000","-75,000","2,280,000","431,000",Upgrade,Financials in USD,Fiscal year is January - December
Earnings From Continuing Operations,"40,429,000","37,949,000","43,177,000","36,167,000","49,222,000","26,124,000","26,032,000","33,913,000","15,874,000","17,346,000","24,253,000","19,760,000","30,960,000","8,622,000","3,959,000","-5,792,000","4,793,000","-1,429,000","3,525,000","755,000",Upgrade,Financials in USD,Fiscal year is January - December
Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,"-1,412,000","-855,000","1,082,000","-481,000","-874,000","1,237,000","424,000","-1,781,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"40,429,000","37,949,000","43,177,000","36,167,000","49,222,000","26,124,000","26,032,000","33,913,000","15,874,000","17,346,000","24,253,000","19,760,000","29,548,000","7,767,000","5,041,000","-6,273,000","3,919,000","-192,000","3,949,000","-1,026,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"40,429,000","37,949,000","43,177,000","36,167,000","49,222,000","26,124,000","26,032,000","33,913,000","15,874,000","17,346,000","24,253,000","19,760,000","29,548,000","7,767,000","5,041,000","-6,273,000","3,919,000","-192,000","3,949,000","-1,026,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-17.864%,45.265%,65.861%,6.646%,210.079%,50.605%,7.335%,71.624%,-46.277%,123.329%,381.115%,-,653.968%,-,27.653%,-,199.160%,-,354.954%,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"48,621,000","48,907,000","48,212,000","47,957,000","48,701,000","48,404,000","48,000,000","48,298,000","48,904,000","48,864,000","48,138,000","47,836,000","48,022,000","47,731,000","47,520,000","47,496,000","47,496,000","46,753,000","46,408,000","46,840,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"51,862,000","52,046,000","53,013,000","53,014,000","53,921,000","53,102,000","51,970,000","51,716,000","52,788,000","53,227,000","51,979,000","50,057,000","50,009,000","49,552,000","49,518,000","47,496,000","49,848,000","46,753,000","48,248,000","46,840,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),-3.819%,-1.989%,2.007%,2.510%,2.146%,-0.235%,-0.017%,3.314%,5.557%,7.416%,4.970%,5.392%,0.323%,5.987%,2.632%,1.401%,-0.453%,-6.295%,-4.300%,-4.760%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),0.832,0.776,0.896,0.754,1.011,0.540,0.542,0.702,0.325,0.355,0.504,0.413,0.615,0.163,0.106,-0.132,0.083,-0.004,0.085,-0.022,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),0.780,0.730,0.810,0.690,0.910,0.490,0.500,0.654,0.300,0.330,0.470,0.399,0.590,0.160,0.100,-0.134,0.080,-0.004,0.080,-0.026,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-14.286%,48.980%,62.000%,5.514%,203.333%,48.485%,6.383%,63.741%,-49.153%,106.250%,370.000%,-,637.500%,-,25.000%,-,188.486%,-,330.826%,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"46,169,000","63,065,000","46,498,000","14,422,000","54,141,000","45,869,000","30,905,000","8,916,000","14,752,000","-3,147,000","44,626,000","33,563,000","-4,650,000","26,418,000","15,207,000","7,564,000","3,176,000","19,200,000","-6,529,000","-2,758,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,0.890,1.212,0.877,0.272,1.004,0.864,0.595,0.172,0.279,-0.059,0.859,0.670,-0.093,0.533,0.307,0.159,0.064,0.411,-0.135,-0.059,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,53.312%,52.176%,52.434%,53.979%,60.038%,49.919%,54.663%,52.708%,48.706%,51.314%,46.379%,46.518%,45.618%,46.601%,43.628%,38.398%,43.758%,38.665%,43.481%,40.033%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,29.835%,30.273%,27.939%,30.308%,40.252%,25.321%,25.805%,28.019%,19.336%,20.105%,17.957%,21.551%,22.076%,10.387%,10.004%,5.399%,4.215%,-3.405%,8.832%,-0.293%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,21.143%,20.806%,25.127%,20.307%,27.261%,17.929%,18.591%,25.116%,13.214%,14.049%,20.149%,16.346%,26.336%,7.640%,4.893%,-6.540%,4.697%,-0.224%,4.663%,-1.230%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,24.145%,34.576%,27.060%,8.097%,29.986%,31.479%,22.072%,6.603%,12.280%,-2.549%,37.075%,27.764%,-4.144%,25.986%,14.761%,7.886%,3.807%,22.376%,-7.709%,-3.308%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"70,448,000","68,365,000","60,993,000","66,805,000","85,296,000","42,995,000","42,626,000","44,256,000","29,658,000","30,771,000","27,581,000","31,808,000","30,497,000","16,600,000","16,268,000","10,989,000","9,194,000","2,144,000","12,454,000","4,562,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,36.842%,37.482%,35.495%,37.509%,47.241%,29.507%,30.442%,32.777%,24.688%,24.922%,22.914%,26.312%,27.181%,16.328%,15.791%,11.456%,11.020%,2.499%,14.706%,5.471%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"13,400,000","13,148,000","12,983,000","12,825,000","12,618,000","6,099,000","6,493,000","6,424,000","6,430,000","5,948,000","5,967,000","5,756,000","5,728,000","6,040,000","5,962,000","5,810,000","5,677,000","5,066,000","4,974,000","4,806,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"57,048,000","55,217,000","48,010,000","53,980,000","72,678,000","36,896,000","36,133,000","37,832,000","23,228,000","24,823,000","21,614,000","26,052,000","24,769,000","10,560,000","10,306,000","5,179,000","3,517,000","-2,922,000","7,480,000","-244,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,29.835%,30.273%,27.939%,30.308%,40.252%,25.321%,25.805%,28.019%,19.336%,20.105%,17.956%,21.551%,22.076%,10.387%,10.004%,5.399%,4.215%,-3.405%,8.832%,-0.293%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,15.213%,24.469%,8.722%,11.442%,22.175%,19.636%,20.595%,17.693%,29.238%,24.243%,14.391%,26.690%,17.760%,39.354%,22.585%,-,32.283%,-,39.276%,36.341%,Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"191,214,000","182,394,000","171,836,000","178,105,000","180,556,000","145,712,000","140,022,000","135,023,000","120,129,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Advertising Expenses,"2,500,000","2,600,000","2,700,000",-,"1,900,000","2,900,000","3,300,000",-,"1,600,000","2,500,000","2,400,000",-,"2,300,000","1,900,000","2,200,000",-,"1,500,000","1,400,000","1,000,000",-,Upgrade,Financials in USD,Fiscal year is January - December
