Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters,Currency,Fiscal_Year_period
Other Non Operating Income (Expenses),"2,571,000","2,877,000","3,093,000","3,235,000","3,091,000","2,853,000","2,772,000","2,283,000","1,363,000","552,000","345,000","3,000","-197,000","51,000","93,000","-472,000","120,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-14,144,000","-18,835,000","-17,611,000","-35,186,000","-28,266,000","-31,066,000","-32,094,000","-32,405,000","-31,306,000","-37,929,000","-34,999,000","-30,943,000","-31,855,000","-30,791,000","-25,562,000","-24,226,000","-20,849,000","-17,731,000","-17,717,000","-16,063,000",Upgrade,Financials in USD,Fiscal year is January - December
Merger & Restructuring Charges,-,"-100,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-1,169,000","-1,497,000","-56,930,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-15,313,000","-20,432,000","-74,541,000","-35,186,000","-28,266,000","-31,066,000","-32,094,000","-32,405,000","-31,306,000","-37,929,000","-34,999,000","-30,943,000","-31,855,000","-30,791,000","-25,562,000","-24,226,000","-20,849,000","-17,731,000","-17,717,000","-16,063,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-15,313,000","-20,432,000","-74,541,000","-35,186,000","-28,266,000","-31,066,000","-32,094,000","-32,405,000","-31,306,000","-37,929,000","-34,999,000","-30,943,000","-31,855,000","-30,791,000","-25,562,000","-24,226,000","-20,849,000","-17,731,000","-17,717,000","-16,063,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-15,313,000","-20,432,000","-74,541,000","-35,186,000","-28,266,000","-31,066,000","-32,094,000","-32,405,000","-31,306,000","-37,929,000","-34,999,000","-30,943,000","-31,855,000","-30,791,000","-25,562,000","-24,226,000","-20,849,000","-17,731,000","-17,717,000","-16,063,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"66,738,468","66,531,000","66,433,640","66,062,208","65,907,000","65,656,151","60,230,077","59,407,296","58,872,334","57,149,474","56,996,495","56,881,041","56,629,193","56,318,025","55,366,238","45,855,896","45,468,838","11,801,704","5,495,013","5,211,153",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"66,738,468","66,531,000","66,433,640","66,062,208","65,907,000","65,656,151","60,230,077","59,407,296","58,872,334","57,149,474","56,996,495","56,881,041","56,629,193","56,318,025","55,366,238","45,855,896","45,468,838","11,801,704","5,495,013","5,211,153",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),1.262%,1.332%,10.300%,11.202%,11.949%,14.885%,5.673%,4.441%,3.961%,1.476%,2.944%,24.043%,24.545%,377.202%,907.572%,779.957%,834.260%,158.950%,28.263%,-,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.229,-0.307,-1.122,-0.533,-0.429,-0.473,-0.533,-0.545,-0.532,-0.664,-0.614,-0.544,-0.563,-0.547,-0.462,-0.528,-0.459,-1.502,-3.224,-3.082,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.230,-0.307,-1.122,-0.533,-0.430,-0.473,-0.533,-0.545,-0.532,-0.664,-0.614,-0.546,-0.563,-0.547,-0.462,-0.528,-0.459,-1.502,-3.224,-3.082,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-19,638,000","-21,549,000","-33,615,000","-29,558,000","-25,506,000","23,354,000","-28,432,000","-23,685,000","-21,128,000","-28,217,000","-38,219,000","-23,637,000","-23,495,000","-26,705,000","-23,942,000","-20,159,000","-20,014,000","-15,696,000","-19,791,000","-12,965,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.294,-0.324,-0.506,-0.447,-0.387,0.356,-0.472,-0.399,-0.359,-0.494,-0.671,-0.416,-0.415,-0.474,-0.432,-0.440,-0.440,-1.330,-3.602,-2.488,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-56.976%,-215.546%,-166.174%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-221.273%,-530.726%,-510.076%,-1334.990%,-1461.184%,-3854.432%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-202.714%,-499.438%,-1836.438%,-1222.585%,-1317.148%,-3530.227%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-259.968%,-526.742%,-828.160%,-1027.033%,-1188.537%,2653.864%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-15,535,000","-20,449,000","-19,392,000","-37,096,000","-30,064,000","-32,604,000","-33,536,000","-33,342,000","-31,305,000","-37,258,000","-34,147,000","-29,781,000","-30,485,000","-29,712,000","-24,591,000","-23,354,000","-20,030,000","-16,939,000","-17,359,000","-15,479,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-205.653%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"1,180,000","1,263,000","1,312,000","1,325,000","1,293,000","1,315,000","1,330,000","1,346,000","1,364,000","1,223,000","1,197,000","1,165,000","1,173,000","1,130,000","1,064,000","991,000","939,000","825,000","677,000","679,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-16,715,000","-21,712,000","-20,704,000","-38,421,000","-31,357,000","-33,919,000","-34,866,000","-34,688,000","-32,669,000","-38,481,000","-35,344,000","-30,946,000","-31,658,000","-30,842,000","-25,655,000","-24,345,000","-20,969,000","-17,764,000","-18,036,000","-16,158,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-221.273%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
