Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
EBT Excluding Unusual Items,"-64,811,000","-53,429,000","-48,397,000","-49,756,000","-50,525,000","-44,904,000","-31,934,000","-30,494,000","-23,387,000","-24,587,000","-23,476,000","-25,611,000","-23,122,000","-18,067,000","-20,958,000","-6,520,000","-49,960,000","-67,471,000","-66,611,000","-51,138,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-233,000","132,818,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,600,000",-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,258,000","-255,000",-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-64,811,000","-53,429,000","-48,397,000","-49,756,000","-50,525,000","-44,904,000","-31,934,000","-30,494,000","-23,387,000","-24,587,000","-23,476,000","-25,611,000","-23,122,000","-18,067,000","-20,958,000","-5,495,000","82,603,000","-69,071,000","-66,611,000","-51,138,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-64,811,000","-53,429,000","-48,397,000","-49,756,000","-50,525,000","-44,904,000","-31,934,000","-30,494,000","-23,387,000","-24,587,000","-23,476,000","-25,611,000","-23,122,000","-18,067,000","-20,958,000","-5,495,000","82,603,000","-69,071,000","-66,611,000","-51,138,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-64,811,000","-53,429,000","-48,397,000","-49,756,000","-50,525,000","-44,904,000","-31,934,000","-30,494,000","-23,387,000","-24,587,000","-23,476,000","-25,611,000","-23,122,000","-18,067,000","-20,958,000","-5,495,000","82,603,000","-69,071,000","-66,611,000","-51,138,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-63.464%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"361,492,000","310,836,000","245,390,000","244,925,000","244,925,000","204,783,000","189,014,000","188,726,000","174,904,000","149,616,000","149,150,000","148,897,000","145,820,000","144,451,000","143,379,000","122,359,000","107,309,000","107,073,000","106,536,000","106,272,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"361,492,000","310,836,000","245,390,000","244,925,000","244,925,000","204,783,000","189,014,000","188,726,000","174,904,000","149,616,000","149,150,000","148,897,000","145,820,000","144,451,000","143,379,000","122,359,000","117,552,000","107,073,000","106,536,000","106,272,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),47.593%,51.788%,29.826%,29.778%,40.034%,36.872%,26.727%,26.749%,19.945%,3.576%,4.025%,21.689%,24.047%,34.909%,34.583%,15.138%,0.782%,0.754%,0.454%,0.332%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-0.179,-0.172,-0.197,-0.203,-0.206,-0.219,-0.169,-0.162,-0.134,-0.164,-0.157,-0.172,-0.159,-0.125,-0.146,-0.045,0.770,-0.645,-0.625,-0.481,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-0.179,-0.172,-0.197,-0.203,-0.206,-0.219,-0.169,-0.162,-0.134,-0.164,-0.157,-0.172,-0.159,-0.125,-0.146,-0.045,0.713,-0.645,-0.625,-0.481,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-63.402%,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-53,926,000","-48,790,000","-55,130,000","-50,548,000","-41,702,000","-38,256,000","-31,861,000","-22,815,000","-19,443,000","-24,422,000","-23,497,000","-22,851,000","-17,363,000","-22,827,000","-25,197,000","-34,293,000","-40,411,000","-46,298,000","-22,054,000","-24,371,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-0.149,-0.157,-0.225,-0.206,-0.170,-0.187,-0.169,-0.121,-0.111,-0.163,-0.158,-0.153,-0.119,-0.158,-0.176,-0.280,-0.344,-0.432,-0.207,-0.229,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-3639.600%,-3360.899%,-4011.770%,-6657.692%,-30636.420%,-13955.836%,-129758.333%,-108135.714%,-59217.949%,-68591.429%,-63189.189%,-180928.571%,-99834.783%,-7674.786%,-77181.481%,-3630.653%,-695.553%,-687.319%,-780.573%,-541.045%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-3703.486%,-3244.019%,-4282.920%,-7087.749%,-31188.272%,-14165.300%,-133058.333%,-108907.143%,-59966.667%,-70248.571%,-63448.649%,-182935.714%,-100530.435%,-7720.940%,-77622.222%,-2761.307%,1245.146%,-753.803%,-832.742%,-585.975%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-3081.486%,-2962.356%,-4878.761%,-7200.570%,-25741.975%,-12068.139%,-132754.167%,-81482.143%,-49853.846%,-69777.143%,-63505.405%,-163221.429%,-75491.304%,-9755.128%,-93322.222%,-17232.663%,-609.150%,-505.271%,-275.709%,-279.260%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-63,567,000","-55,215,000","-45,189,000","-46,590,000","-49,480,000","-44,096,000","-31,030,000","-30,175,000","-22,987,000","-23,900,000","-23,271,000","-25,218,000","-22,861,000","-17,917,000","-20,802,000","-5,681,000","-45,659,000","-62,579,000","-61,932,000","-46,782,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"126,000","139,000","144,000","147,000","151,000","144,000","112,000","103,000","108,000","107,000","109,000","112,000","101,000","42,000","37,000","1,544,000","484,000","400,000","506,000","435,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-63,693,000","-55,354,000","-45,333,000","-46,737,000","-49,631,000","-44,240,000","-31,142,000","-30,278,000","-23,095,000","-24,007,000","-23,380,000","-25,330,000","-22,962,000","-17,959,000","-20,839,000","-7,225,000","-46,143,000","-62,979,000","-62,438,000","-47,217,000",Upgrade,Financials in USD,Fiscal year is January - December
Revenue as Reported,"1,750,000","1,647,000","1,130,000","702,000","162,000","317,000","24,000","28,000","39,000","35,000",-,"298,000",-,-,-,"199,000","6,634,000","9,163,000","7,999,000","8,727,000",Upgrade,Financials in USD,Fiscal year is January - December
