Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Merger & Restructuring Charges,-,-,-,-,-,-,-,"700,000","-800,000","-1,000,000",-,"1,348,000",-,-,-,"-5,684,000",-,-,-,"-2,094,000",Upgrade,Financials in USD,Fiscal year is January - December
Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,"-12,600,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,"-38,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,"-4,100,000",-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-9,613,000","-10,746,000","-9,077,000","-10,929,000","-14,420,000","-16,896,000","-18,950,000","-22,395,000","-23,145,000","-24,461,000","-23,091,000","-62,788,000","-18,803,000","-23,595,000","-27,200,000","-39,418,000","-3,349,000","7,270,000","-26,655,000","-27,825,000",Upgrade,Financials in USD,Fiscal year is January - December
Income Tax Expense,-,"406,000",-,"33,000",-,-,-,-,-,-,-,"-2,531,000",-,-,-,-,-,-,-,"-741,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-9,613,000","-11,152,000","-9,077,000","-10,962,000","-14,420,000","-16,896,000","-18,950,000","-22,395,000","-23,145,000","-24,461,000","-23,091,000","-60,257,000","-18,803,000","-23,595,000","-27,200,000","-39,418,000","-3,349,000","7,270,000","-26,655,000","-27,084,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-9,613,000","-11,152,000","-9,077,000","-10,962,000","-14,420,000","-16,896,000","-18,950,000","-22,395,000","-23,145,000","-24,461,000","-23,091,000","-60,257,000","-18,803,000","-23,595,000","-27,200,000","-39,418,000","-3,349,000","7,270,000","-26,655,000","-27,084,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"6,351,431","5,642,752","5,483,313","5,321,707","4,380,444","4,355,007","4,251,037","4,064,051","4,037,365","4,024,456","4,010,326","3,745,516","3,797,438","3,573,021","3,306,643","2,978,692","2,958,836","2,942,305","2,923,312","2,311,577",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"6,351,431","5,642,752","5,483,313","5,321,707","4,380,444","4,355,007","4,251,037","4,064,051","4,037,365","4,024,456","4,010,326","3,745,516","3,797,438","3,573,021","3,306,643","2,978,692","2,958,836","3,107,622","2,923,312","2,311,577",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),44.995%,29.569%,28.988%,30.946%,8.498%,8.214%,6.002%,8.504%,6.318%,12.635%,21.281%,25.744%,28.342%,14.976%,13.113%,28.860%,37.022%,44.875%,36.663%,8.764%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.514,-1.976,-1.655,-2.060,-3.292,-3.880,-4.458,-5.511,-5.733,-6.078,-5.758,-16.088,-4.951,-6.604,-8.226,-13.233,-1.132,2.471,-9.118,-11.717,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.514,-1.976,-1.655,-2.060,-3.292,-3.880,-4.458,-5.558,-5.760,-6.120,-5.758,-16.088,-4.951,-6.604,-8.226,-13.233,-1.132,2.280,-9.118,-11.717,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-15,244,000","-17,116,000","-18,378,000","73,576,000","-13,984,000","-13,676,000","-23,428,000","-19,254,000","-19,924,000","-17,885,000","-27,502,000","-19,380,000","-18,882,000","-21,808,000","-36,422,000","-25,269,000","10,646,000","-23,521,000","-25,283,000","-20,543,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-2.400,-3.033,-3.352,13.826,-3.192,-3.140,-5.511,-4.738,-4.935,-4.444,-6.858,-5.174,-4.972,-6.104,-11.015,-8.483,3.598,-7.569,-8.649,-8.887,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-97.443%,-90.543%,-105.341%,-53.651%,-,-,-,-,-,-,-,-,-195.395%,-,-,-,22.160%,40.758%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-160.058%,-143.009%,-185.462%,-175.220%,-,-,-,-,-,-,-,-,-301.807%,-,-,-3274.638%,-11.612%,16.708%,-678.608%,-557.910%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-140.438%,-130.693%,-156.906%,-153.036%,-,-,-,-,-,-,-,-,-300.656%,-,-,-3801.157%,-9.676%,18.463%,-653.149%,-568.275%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-222.703%,-200.586%,-317.684%,1027.167%,-,-,-,-,-,-,-,-,-301.919%,-,-,-2436.741%,30.759%,-59.734%,-619.530%,-431.032%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-10,923,000","-12,171,000","-10,697,000","-12,467,000","-14,932,000","-17,362,000","-19,435,000","-23,554,000","-22,467,000","-23,453,000","-23,042,000","-18,379,000","-18,756,000","-23,546,000","-27,151,000","-33,644,000","-3,879,000","6,701,000","-27,579,000","-26,473,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,-159.576%,-142.634%,-184.909%,-174.047%,-,-,-,-,-,-,-,-,-299.904%,-,-,-,-11.207%,17.018%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"33,000","32,000","32,000","84,000","116,000","126,000","124,000","124,000","134,000","120,000","120,000","120,000","119,000","120,000","107,000","314,000","140,000","122,000","115,000","117,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-10,956,000","-12,203,000","-10,729,000","-12,551,000","-15,048,000","-17,488,000","-19,559,000","-23,678,000","-22,601,000","-23,573,000","-23,162,000","-18,499,000","-18,875,000","-23,666,000","-27,258,000","-33,958,000","-4,019,000","6,579,000","-27,694,000","-26,590,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,-160.058%,-143.009%,-185.462%,-175.220%,-,-,-,-,-,-,-,-,-,-,-,-,-11.612%,16.708%,-,-,Upgrade,Financials in USD,Fiscal year is January - December
