Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Interest & Investment Income,"570,000","504,000","504,000","610,000","708,000","718,000","675,000","354,000","234,000","68,000","8,000","12,000","16,000","33,000","43,000","42,000","51,000","102,000","298,000","384,000",Upgrade,Financials in USD,Fiscal year is January - December
Other Non Operating Income (Expenses),"1,946,000","980,000","1,075,000","9,450,000","809,000","-119,000","-1,973,000","-1,469,000","543,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
EBT Excluding Unusual Items,"-8,530,000","-9,608,000","-11,649,000","-749,000","-10,448,000","-10,054,000","-12,838,000","-11,846,000","-15,201,000","-28,959,000","-32,878,000","-28,067,000","-28,127,000","-31,103,000","-30,412,000","-30,612,000","-27,948,000","-23,312,000","-21,955,000","-21,958,000",Upgrade,Financials in USD,Fiscal year is January - December
Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,"100,000","46,895,000",-,-,-,-,-,-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Asset Writedown,-,-,-,"-7,600,000",-,-,-,-,-,-,-,-,-,-,-,"-500,000",-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Other Unusual Items,"-420,000","29,000","-158,000","-278,000","1,744,000","-359,000","-1,617,000","-1,097,000","-2,621,000","848,000","-63,000","7,116,000",-,"-5,395,000",-,-,-,-,-,-,Upgrade,Financials in USD,Fiscal year is January - December
Pretax Income,"-8,950,000","-9,579,000","-11,807,000","-8,627,000","-8,704,000","-10,413,000","-14,455,000","-12,843,000","29,073,000","-28,111,000","-32,941,000","-47,568,000","-28,127,000","-36,498,000","-30,412,000","-31,112,000","-27,948,000","-23,312,000","-21,955,000","-21,958,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income,"-8,950,000","-9,579,000","-11,807,000","-8,627,000","-8,704,000","-10,413,000","-14,455,000","-12,843,000","29,073,000","-28,111,000","-32,941,000","-47,568,000","-28,127,000","-36,498,000","-30,412,000","-31,112,000","-27,948,000","-23,312,000","-21,955,000","-21,958,000",Upgrade,Financials in USD,Fiscal year is January - December
Net Income to Common,"-8,950,000","-9,579,000","-11,807,000","-8,627,000","-8,704,000","-10,413,000","-14,455,000","-12,843,000","29,073,000","-28,111,000","-32,941,000","-47,568,000","-28,127,000","-36,498,000","-30,412,000","-31,112,000","-27,948,000","-23,312,000","-21,955,000","-21,958,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Basic),"4,627,578","3,030,213","2,813,210","2,712,475","2,550,210","2,387,793","2,069,186","1,611,375","1,499,001","1,485,888","1,485,168","1,389,326","1,313,466","1,291,090","1,233,117","1,138,468","1,120,614","1,114,078","815,240","697,980",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"4,627,578","3,030,213","2,813,210","2,712,475","2,550,210","2,387,793","2,069,186","1,611,375","1,510,421","1,485,888","1,485,168","1,389,326","1,313,466","1,291,090","1,233,117","1,138,468","1,120,614","1,114,078","815,240","697,980",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),81.459%,26.904%,35.957%,68.333%,68.841%,60.698%,39.323%,15.982%,14.995%,15.088%,20.440%,22.035%,17.209%,15.889%,51.258%,63.109%,63.984%,64.401%,20.320%,5.009%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),-1.934,-3.161,-4.197,-3.180,-3.413,-4.361,-6.986,-7.970,19.395,-18.919,-22.180,-34.238,-21.414,-28.269,-24.663,-27.328,-24.940,-20.925,-26.931,-31.459,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),-1.934,-3.161,-4.200,-3.181,-3.413,-4.361,-6.990,-7.974,19.250,-18.920,-22.180,-34.238,-21.414,-28.269,-24.663,-27.328,-24.940,-20.925,-26.931,-31.459,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"-4,815,000","-9,251,000","-10,857,000","-7,703,000","-3,233,000","-7,809,000","-9,792,000","-13,757,000","-15,703,000","-25,591,000","-24,170,000","-27,916,000","-26,412,000","-21,934,000","-32,859,000","-26,402,000","-26,185,000","-19,877,000","-20,172,000","-18,400,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,-1.041,-3.053,-3.859,-2.840,-1.268,-3.270,-4.732,-8.537,-10.396,-17.223,-16.274,-20.093,-20.109,-16.989,-26.647,-23.191,-23.367,-17.842,-24.744,-26.362,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,-,-,-,-,-,-,-,-,97.381%,15.524%,43.513%,23.599%,70.394%,66.699%,76.883%,61.617%,68.423%,8.883%,66.947%,36.695%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,-,-,-,-,-,-,-,-,-3459.762%,-1277.143%,-2248.615%,-1401.024%,-850.049%,-951.983%,-866.932%,-1272.744%,-1164.054%,-2554.622%,-1879.085%,-1711.610%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,-,-,-,-,-,-,-,-,6922.143%,-1338.619%,-2400.948%,-2562.931%,-917.085%,-1196.264%,-931.170%,-1390.170%,-1258.919%,-2798.559%,-2049.953%,-1860.847%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,-,-,-,-,-,-,-,-,-3738.810%,-1218.619%,-1761.662%,-1504.095%,-861.167%,-718.912%,-1006.093%,-1179.714%,-1179.505%,-2386.194%,-1883.473%,-1559.322%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"-9,505,000","-9,573,000","-11,707,000","-9,271,000","-10,427,000","-9,163,000","-9,989,000","-9,074,000","-14,380,000","-26,671,000","-30,694,000","-25,791,000","-25,812,000","-28,789,000","-28,066,000","-28,246,000","-25,622,000","-21,056,000","-19,895,000","-19,968,000",Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"63,000","61,000","66,000","70,000","79,000","77,000","77,000","80,000","151,000","149,000","157,000","212,000","259,000","256,000","248,000","238,000","220,000","224,000","230,000","229,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"-9,568,000","-9,634,000","-11,773,000","-9,341,000","-10,506,000","-9,240,000","-10,066,000","-9,154,000","-14,531,000","-26,820,000","-30,851,000","-26,003,000","-26,071,000","-29,045,000","-28,314,000","-28,484,000","-25,842,000","-21,280,000","-20,125,000","-20,197,000",Upgrade,Financials in USD,Fiscal year is January - December
