Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters,Currency,Fiscal_Year_period
Shares Outstanding (Basic),"69,464,000","69,356,000","68,757,000","68,499,000","68,436,000","68,371,000","67,749,000","68,500,000","68,756,000","68,674,000","68,008,000","67,713,000","67,623,000","67,505,000","67,094,000","66,870,000","66,820,000","43,135,000","39,433,000","39,246,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Outstanding (Diluted),"73,065,000","70,601,000","70,095,000","70,092,000","70,046,000","71,014,000","67,749,000","68,500,000","71,075,000","70,796,000","70,051,000","67,713,000","67,623,000","67,505,000","67,714,000","66,870,000","66,820,000","43,135,000","40,102,000","40,133,000",Upgrade,Financials in USD,Fiscal year is January - December
Shares Change (YoY),4.310%,-0.582%,3.463%,2.324%,-1.448%,0.308%,-3.286%,1.162%,5.105%,4.875%,3.451%,1.261%,1.202%,56.497%,68.854%,66.621%,65.864%,7.197%,0.792%,1.623%,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Basic),1.887,0.895,1.906,1.509,1.928,1.377,-0.041,-1.740,0.891,0.627,0.632,-0.594,-0.198,-0.395,0.134,-0.051,-0.096,-0.163,0.085,0.266,Upgrade,Financials in USD,Fiscal year is January - December
EPS (Diluted),1.790,0.880,1.870,1.472,1.880,1.330,-0.041,-1.740,0.860,0.610,0.610,-0.599,-0.200,-0.395,0.130,-0.053,-0.100,-0.163,0.080,0.260,Upgrade,Financials in USD,Fiscal year is January - December
EPS Growth,-4.787%,-33.835%,-,-,118.605%,118.033%,-,-,-,-,369.231%,-,-,-,62.500%,-,-,-,-68.000%,-23.757%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow,"140,254,000","11,634,000","118,965,000","100,218,000","102,118,000","-52,963,000","63,987,000","-159,372,000","87,478,000","68,254,000","7,074,000","9,345,000","1,920,000","23,213,000","7,298,000","-3,216,000","4,839,000","-4,411,000","6,710,000","17,680,000",Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Per Share,1.920,0.165,1.697,1.430,1.458,-0.746,0.944,-2.327,1.231,0.964,0.101,0.138,0.028,0.344,0.108,-0.048,0.072,-0.102,0.167,0.441,Upgrade,Financials in USD,Fiscal year is January - December
Gross Margin,63.930%,64.902%,65.368%,63.240%,62.495%,62.992%,64.324%,63.523%,61.612%,61.696%,61.791%,44.695%,41.802%,45.603%,44.352%,41.078%,40.951%,39.158%,49.917%,49.879%,Upgrade,Financials in USD,Fiscal year is January - December
Operating Margin,35.313%,26.067%,27.132%,42.454%,35.119%,38.588%,40.779%,-65.235%,35.832%,28.251%,28.210%,-27.306%,-4.691%,-26.499%,0.388%,2.015%,-4.122%,2.962%,15.876%,13.921%,Upgrade,Financials in USD,Fiscal year is January - December
Profit Margin,34.613%,15.751%,35.426%,29.203%,41.244%,29.260%,-0.933%,-45.289%,25.589%,19.246%,20.568%,-31.039%,-13.143%,-26.376%,9.737%,-3.624%,-7.212%,-10.623%,3.679%,11.696%,Upgrade,Financials in USD,Fiscal year is January - December
Free Cash Flow Margin,37.032%,2.952%,32.155%,28.310%,31.917%,-16.463%,21.273%,-60.559%,36.557%,30.508%,3.387%,7.213%,1.881%,22.969%,7.889%,-3.416%,5.465%,-6.682%,7.398%,19.788%,Upgrade,Financials in USD,Fiscal year is January - December
EBITDA,"150,818,000","117,548,000","115,826,000","165,301,000","127,014,000","139,899,000","137,271,000","-159,796,000","97,898,000","75,311,000","70,711,000","-23,178,000","7,551,000","-17,155,000","8,482,000","10,147,000","4,881,000","5,987,000","18,132,000","15,977,000",Upgrade,Financials in USD,Fiscal year is January - December
EBITDA Margin,39.822%,29.828%,31.306%,46.695%,39.699%,43.487%,45.638%,-60.721%,40.911%,33.663%,33.852%,-17.890%,7.398%,-16.974%,9.169%,10.777%,5.513%,9.070%,19.990%,17.882%,Upgrade,Financials in USD,Fiscal year is January - December
D&A For EBITDA,"17,075,000","14,819,000","15,445,000","15,015,000","14,653,000","15,760,000","14,615,000","11,881,000","12,155,000","12,107,000","11,786,000","12,200,000","12,339,000","9,626,000","8,123,000","8,250,000","8,531,000","4,032,000","3,732,000","3,539,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT,"133,743,000","102,729,000","100,381,000","150,286,000","112,361,000","124,139,000","122,656,000","-171,677,000","85,743,000","63,204,000","58,925,000","-35,378,000","-4,788,000","-26,781,000","359,000","1,897,000","-3,650,000","1,955,000","14,400,000","12,438,000",Upgrade,Financials in USD,Fiscal year is January - December
EBIT Margin,35.313%,26.067%,27.132%,42.454%,35.119%,38.588%,40.779%,-65.235%,35.832%,28.251%,28.210%,-27.306%,-4.691%,-26.499%,0.388%,2.015%,-4.122%,2.962%,15.876%,13.921%,Upgrade,Financials in USD,Fiscal year is January - December
Effective Tax Rate,25.565%,26.431%,23.473%,25.305%,17.504%,23.896%,-,-,26.241%,30.602%,25.801%,-,-,-,37.191%,-,-,-,39.645%,-,Upgrade,Financials in USD,Fiscal year is January - December
